sc_gid,mean_cf,mean_lcoe,mean_res,capacity,latitude,longitude,lcot,total_lcoe,lcoe,trans_cap_cost,CAPEX_M,FOM_M,CAPEX_A,FOM_A,CAPEX_C,FOM_C
994997,0.523506,22.589575,8.142065,1300.299598,33.918999,-116.829002,0.321949,23.540754,23.218804,20279.87856,1408,29.3,676.539674,24.7923,1264.754544,42.288354
