*Hour,Load
219,2.476
220,2.39111
221,2.39042
222,2.45429
223,2.5992
224,2.91264
225,3.25886
226,3.32731
227,3.2178
228,3.05959
229,2.87195
230,2.69934
231,2.62694
232,2.66762
233,2.77088
234,3.0129
235,3.28435
236,3.31298
237,3.2546
238,3.17254
239,2.92126
240,2.66489
241,2.46034
242,2.32757
243,2.2632
244,2.27728
245,2.3471
246,2.4154
247,2.60093
248,2.93611
249,3.28478
250,3.43597
251,3.33325
252,3.04399
253,2.83257
254,2.75953
255,2.66137
256,2.67683
257,2.75369
258,3.01977
259,3.35157
260,3.3421
261,3.24072
262,3.14972
263,2.95065
264,2.67996
265,2.44222
266,2.36282
267,2.3016
268,2.29142
269,2.31892
270,2.40255
271,2.6134
272,2.97988
273,3.33854
274,3.47662
275,3.27728
276,3.04226
277,2.91525
278,2.75992
279,2.66787
280,2.76378
281,2.83324
282,3.05553
283,3.34896
284,3.31703
285,3.20254
286,3.05512
287,2.88101
288,2.63396
289,2.4647
290,2.29522
291,2.21119
292,2.1695
293,2.18855
294,2.23064
295,2.51484
296,2.80276
297,3.18575
298,3.27523
299,3.11436
300,2.96229
301,2.82644
302,2.80341
303,2.63812
304,2.70864
305,2.92215
306,3.08045
307,3.38868
308,3.40129
309,3.34094
310,3.26225
311,3.01548
312,2.7482
313,2.54541
314,2.40407
315,2.34076
316,2.34284
317,2.37773
318,2.42358
319,2.58865
320,2.9139
321,3.2597
322,3.40034
323,3.12269
324,2.88299
325,2.74404
326,2.65621
327,2.65406
328,2.77327
329,2.8574
330,3.02065
331,3.34801
332,3.385
333,3.29947
334,3.19255
335,3.04362
336,2.80946
337,2.56214
338,2.41437
339,2.30515
340,2.23479
341,2.1962
342,2.17787
343,2.28304
344,2.48268
345,2.69004
346,2.99184
347,3.16387
348,2.96862
349,2.87951
350,2.70611
351,2.85128
352,2.74584
353,2.98862
354,3.20046
355,3.49098
356,3.49514
357,3.4587
358,3.39168
359,3.18198
360,2.87925
361,2.54185
362,2.4664
363,2.35827
364,2.3085
365,2.29929
366,2.32665
367,2.41946
368,2.58524
369,2.88562
370,3.14865
371,3.33424
372,3.31283
373,2.95466
374,2.94845
375,2.81822
376,2.64604
377,2.70519
378,3.02133
379,3.29731
380,3.39317
381,3.32806
382,3.25623
383,2.99698
384,2.70328
385,2.48408
386,2.37124
387,2.33124
388,2.33786
389,2.36281
390,2.45156
391,2.61202
392,2.84757
393,3.10205
394,3.31153
395,3.38012
396,3.25889
397,3.08536
398,3.01571
399,2.86241
400,2.76013
401,2.78332
402,3.04644
403,3.44428
404,3.40563
405,3.33807
406,3.23773
407,2.95902
408,2.70689
409,2.44596
410,2.40308
411,2.3242
412,2.33043
413,2.3721
414,2.43428
415,2.67295
416,2.92003
417,3.36516
418,3.43661
419,3.26584
420,2.97938
421,2.83608
422,2.77638
423,2.71911
424,2.66174
425,2.80678
426,3.11944
427,3.37544
428,3.44854
429,3.30354
430,3.17891
431,2.89051
432,2.65524
433,2.33831
434,2.25938
435,2.18036
436,2.14588
437,2.14442
438,2.23923
439,2.41443
440,2.72375
441,3.04132
442,3.2549
443,3.14383
444,2.90813
445,2.69666
446,2.57094
447,2.39753
448,2.47047
449,2.60043
450,2.82014
451,3.14379
452,3.20228
453,3.11384
454,3.02299
455,2.81116
456,2.55669
457,2.38957
458,2.2361
459,2.1789
460,2.19315
461,2.19375
462,2.27549
463,2.46344
464,2.79178
465,3.16512
466,3.23388
467,3.04197
468,2.78935
469,2.68714
470,2.57179
471,2.54581
472,2.64024
473,2.77932
474,2.96703
475,3.20458
476,3.33258
477,3.17928
478,3.11848
479,2.90509
480,2.65933
481,2.36474
482,2.32144
483,2.24524
484,2.22301
485,2.21865
486,2.2499
487,2.37037
488,2.6924
489,2.97674
490,3.09169
491,2.90813
492,2.83437
493,2.74049
494,2.55922
495,2.54997
496,2.58687
497,2.7147
498,2.85918
499,3.15504
500,3.22856
501,3.12377
502,3.01386
503,2.80406
504,2.54396
505,2.20888
506,2.09814
507,1.83511
508,1.84135
509,1.8015
510,1.8777
511,1.98579
512,2.16074
513,2.38493
514,2.59017
515,2.61642
516,2.4816
517,2.39328
518,2.30074
519,2.39861
520,2.53229
521,2.64003
522,2.81395
523,3.04914
524,3.06064
525,2.9614
526,2.81883
527,2.67682
528,2.41925
529,2.2302
530,2.04544
531,1.96603
532,1.92274
533,1.91942
534,1.93157
535,2.03563
536,2.2837
537,2.53521
538,2.69386
539,2.66124
540,2.52846
541,2.44222
542,2.33892
543,2.31951
544,2.45803
545,2.59377
546,2.79568
547,3.04347
548,3.0227
549,2.94736
550,2.86633
551,2.67067
552,2.48014
553,2.33916
554,2.21918
555,2.15172
556,2.14127
557,2.18049
558,2.24684
559,2.45487
560,2.86799
561,3.2603
562,3.39686
563,3.157
564,2.85835
565,2.73662
566,2.57122
567,2.5264
568,2.68372
569,2.73055
570,2.91189
571,3.16369
572,3.31355
573,3.22176
574,3.11799
575,2.8887
576,2.61653
577,2.38731
578,2.30088
579,2.25262
580,2.27602
581,2.31253
582,2.41484
583,2.62501
584,2.98053
585,3.33479
586,3.53107
587,3.3239
588,2.94602
589,2.68422
590,2.50169
591,2.44246
592,2.51756
593,2.57759
594,2.7919
595,3.03852
596,3.08826
597,2.99485
598,2.94491
599,2.84532
600,2.57726
601,2.41045
602,2.27627
603,2.2454
604,2.2499
605,2.29138
606,2.34037
607,2.54343
608,2.96208
609,3.35573
610,3.49234
611,3.23004
612,2.93377
613,2.69168
614,2.57865
615,2.45762
616,2.51029
617,2.62342
618,2.86313
619,3.18058
620,3.27595
621,3.21779
622,3.16955
623,2.95852
624,2.70878
625,2.5156
626,2.45903
627,2.40099
628,2.42906
629,2.46698
630,2.53128
631,2.74037
632,3.12942
633,3.497
634,3.6392
635,3.35044
636,3.04505
637,2.8095
638,2.64809
639,2.58145
640,2.5825
641,2.64072
642,2.82333
643,3.16575
644,3.30873
645,3.17574
646,3.12577
647,2.91575
648,2.72012
649,2.59781
650,2.42879
651,2.38047
652,2.39941
653,2.40201
654,2.46452
655,2.65393
656,3.01423
657,3.34776
658,3.48709
659,3.24371
660,3.09381
661,2.86469
662,2.69693
663,2.61776
664,2.64611
665,2.70217
666,2.93583
667,3.26119
668,3.35794
669,3.30296
670,3.26372
671,3.08442
672,2.8808
673,2.6187
674,2.50854
675,2.43973
676,2.44156
677,2.44456
678,2.45608
679,2.58364
680,2.82688
681,3.25503
682,3.47275
683,3.29466
684,3.06714
685,2.88518
686,2.68646
687,2.57515
688,2.66067
689,2.78391
690,2.98029
691,3.2828
692,3.4176
693,3.32205
694,3.2451
695,3.16475
696,2.85811
697,2.50862
698,2.52123
699,2.44836
700,2.44316
701,2.48676
702,2.53489
703,2.65304
704,2.91941
705,3.3059
706,3.49649
707,3.4127
708,3.08093
709,2.83794
710,2.6764
711,2.64216
712,2.69922
713,2.78607
714,2.93887
715,3.19565
716,3.21483
717,3.20251
718,3.12068
719,2.92289
720,2.63058
721,2.37658
722,2.27984
723,2.22988
724,2.23417
725,2.22878
726,2.29544
727,2.55588
728,2.94955
729,3.31973
730,3.51472
731,3.3732
732,3.13222
733,2.85074
734,2.78281
735,2.6428
736,2.64162
737,2.68914
738,2.86516
739,3.21227
740,3.37953
741,3.22063
742,3.09904
743,2.91705
744,2.62294
745,2.39787
746,2.29199
747,2.25956
748,2.27864
749,2.35193
750,2.38172
751,2.54484
752,2.85237
753,3.1786
754,3.27658
755,3.11749
756,2.8106
757,2.61366
758,2.4791
759,2.46376
760,2.52727
761,2.67094
762,2.86304
763,3.17943
764,3.30874
765,3.176
766,3.08746
767,2.93326
768,2.66707
769,2.36908
770,2.21355
771,2.15232
772,2.17311
773,2.15861
774,2.19343
775,2.37863
776,2.6919
777,3.01451
778,3.0671
779,2.88584
780,2.74722
781,2.71205
782,2.53383
783,2.46751
784,2.54942
785,2.64726
786,2.8994
787,3.14877
788,3.26049
789,3.17992
790,3.09622
791,2.85908
792,2.61667
793,2.42561
794,2.29412
795,2.2481
796,2.24545
797,2.25402
798,2.34553
799,2.53588
800,2.89827
801,3.21605
802,3.33392
803,3.3062
804,3.04468
805,2.86859
806,2.71882
807,2.66979
808,2.58365
809,2.7496
810,2.88361
811,3.20894
812,3.25064
813,3.15619
814,3.1434
815,2.93754
816,2.69516
817,2.50947
818,2.31304
819,2.21085
820,2.208
821,2.23537
822,2.31165
823,2.53108
824,2.94186
825,3.34138
826,3.36314
827,3.12909
828,2.85439
829,2.6744
830,2.64366
831,2.55053
832,2.62857
833,2.76371
834,2.93164
835,3.18183
836,3.24899
837,3.17864
838,3.11732
839,3.00722
840,2.77811
841,2.48618
842,2.42465
843,2.34098
844,2.32664
845,2.30716
846,2.3684
847,2.44897
848,2.72406
849,3.06486
850,3.32002
851,3.27118
852,3.0044
853,2.80695
854,2.62804
855,2.51698
856,2.57348
857,2.75604
858,2.97312
859,3.17225
860,3.27622
861,3.179
862,3.05783
863,2.99183
864,2.74741
865,2.45149
866,2.40715
867,2.36668
868,2.33382
869,2.32054
870,2.39812
871,2.5743
872,2.90111
873,3.24505
874,3.36124
875,3.22403
876,2.9949
877,2.71904
878,2.49217
879,2.51025
880,2.61825
881,2.71642
882,2.87343
883,3.10431
884,3.20855
885,3.08306
886,2.93365
887,2.77781
888,2.54949
889,2.32931
890,2.27239
891,2.23235
892,2.24619
893,2.24421
894,2.32322
895,2.53552
896,2.92476
897,3.31557
898,3.4145
899,3.20313
900,2.89579
901,2.75502
902,2.551
903,2.51729
904,2.60756
905,2.67332
906,2.79903
907,3.03423
908,3.15546
909,3.02814
910,2.97871
911,2.74972
912,2.49696
913,2.27317
914,2.1929
915,2.15008
916,2.17732
917,2.2074
918,2.27983
919,2.51967
920,2.87817
921,3.25457
922,3.3555
923,3.10501
924,2.82404
925,2.5959
926,2.47969
927,2.50917
928,2.64658
929,2.78788
930,2.86916
931,3.08367
932,3.04652
933,2.95871
934,2.83349
935,2.64813
936,2.37789
937,2.1434
938,2.02385
939,1.96591
940,1.93369
941,1.9395
942,1.94045
943,2.12502
944,2.4685
945,2.64699
946,2.70769
947,2.71796
948,2.51063
949,2.49173
950,2.54384
951,2.52339
952,2.63796
953,2.89484
954,3.00131
955,2.98645
956,3.01486
957,2.88595
958,2.76879
959,2.58033
960,2.33758
961,2.15229
962,2.04014
963,1.96946
964,1.91114
965,1.89747
966,1.87861
967,1.99921
968,2.26417
969,2.51269
970,2.63955
971,2.66204
972,2.58148
973,2.65229
974,2.79714
975,2.94308
976,3.11486
977,3.21763
978,3.319
979,3.31588
980,3.24296
981,3.06283
982,2.87019
983,2.65964
984,2.41093
985,2.1896
986,1.99721
987,1.93407
988,1.88382
989,1.87793
990,1.89903
991,2.09107
992,2.42246
993,2.6856
994,2.8816
995,2.76054
996,2.63543
997,2.57493
998,2.57824
999,2.70963
1000,2.91485
1001,3.08327
1002,3.25116
1003,3.2394
1004,3.21539
1005,3.01026
1006,2.91464
1007,2.79446
1008,2.52623
1009,2.25358
1010,2.07076
1011,1.99245
1012,1.95557
1013,1.96311
1014,1.98103
1015,2.06068
1016,2.29795
1017,2.56133
1018,2.75326
1019,2.71019
1020,2.59559
1021,2.5219
1022,2.5398
1023,2.62474
1024,2.73622
1025,2.9127
1026,3.06646
1027,3.15476
1028,3.22975
1029,3.16614
1030,3.02729
1031,2.84918
1032,2.56377
1033,2.17937
1034,2.15405
1035,2.07356
1036,2.02738
1037,2.05832
1038,2.07526
1039,2.15916
1040,2.41101
1041,2.63753
1042,2.81975
1043,2.71698
1044,2.53918
1045,2.43405
1046,2.38641
1047,2.45248
1048,2.63325
1049,2.74357
1050,2.89335
1051,3.01892
1052,3.01667
1053,2.90232
1054,2.75541
1055,2.59243
1056,2.35025
1057,2.23204
1058,2.00452
1059,1.96505
1060,1.92385
1061,1.94641
1062,1.9949
1063,2.14972
1064,2.46618
1065,2.80205
1066,3.0405
1067,3.17502
1068,3.09662
1069,2.66659
1070,2.49782
1071,2.46801
1072,2.58421
1073,2.84817
1074,3.03611
1075,3.26464
1076,3.38756
1077,3.22579
1078,3.13709
1079,2.93193
1080,2.63501
1081,2.28115
1082,2.2698
1083,2.23275
1084,2.22864
1085,2.25523
1086,2.28741
1087,2.50372
1088,2.89755
1089,3.12774
1090,3.17445
1091,3.06888
1092,2.86278
1093,2.66125
1094,2.52832
1095,2.50342
1096,2.58528
1097,2.69884
1098,2.85207
1099,3.09648
1100,3.32622
1101,3.2156
1102,3.18496
1103,2.95917
1104,2.56865
1105,2.26145
1106,2.10367
1107,2.05007
1108,2.01447
1109,2.01739
1110,2.0738
1111,2.28748
1112,2.62492
1113,2.9877
1114,3.02083
1115,2.86861
1116,2.72043
1117,2.48996
1118,2.34362
1119,2.37071
1120,2.45245
1121,2.59346
1122,2.79935
1123,3.00852
1124,3.11111
1125,2.97035
1126,2.86986
1127,2.64886
1128,2.42934
1129,2.19417
1130,2.0521
1131,1.95984
1132,1.96561
1133,1.97088
1134,1.99135
1135,2.16671
1136,2.45196
1137,2.66877
1138,2.75592
1139,2.60258
1140,2.55966
1141,2.48871
1142,2.39541
1143,2.42032
1144,2.5168
1145,2.63027
1146,2.78435
1147,2.95425
1148,3.08245
1149,2.9926
1150,2.85901
1151,2.72012
1152,2.44969
1153,2.26108
1154,2.09393
1155,2.06935
1156,2.06611
1157,2.10789
1158,2.13897
1159,2.32965
1160,2.62892
1161,2.87791
1162,3.01859
1163,2.81514
1164,2.6322
1165,2.45965
1166,2.40652
1167,2.33524
1168,2.43837
1169,2.66892
1170,2.87857
1171,2.98693
1172,3.11715
1173,3.01244
1174,2.96487
1175,2.84388
1176,2.55954
1177,2.27171
1178,2.2183
1179,2.11837
1180,2.11946
1181,2.12926
1182,2.15853
1183,2.30177
1184,2.53325
1185,2.7586
1186,2.9137
1187,2.85158
1188,2.62575
1189,2.50818
1190,2.39036
1191,2.42555
1192,2.57244
1193,2.73019
1194,2.90121
1195,3.06644
1196,3.16307
1197,2.98454
1198,2.86769
1199,2.75118
1200,2.4956
1201,2.2976
1202,2.14539
1203,2.06989
1204,2.04785
1205,2.04498
1206,2.08631
1207,2.23539
1208,2.46763
1209,2.78033
1210,2.98637
1211,3.0036
1212,2.96001
1213,2.71713
1214,2.56816
1215,2.55607
1216,2.63868
1217,2.68617
1218,2.84532
1219,3.08604
1220,3.24577
1221,3.15532
1222,3.05764
1223,2.91065
1224,2.61406
1225,2.433
1226,2.33589
1227,2.26756
1228,2.26158
1229,2.28522
1230,2.32586
1231,2.5643
1232,2.88355
1233,3.28272
1234,3.2283
1235,3.03649
1236,2.79233
1237,2.61483
1238,2.50658
1239,2.61421
1240,2.62352
1241,2.82142
1242,3.02168
1243,3.40154
1244,3.55032
1245,3.45399
1246,3.35689
1247,3.02143
1248,2.71211
1249,2.63951
1250,2.34146
1251,2.27603
1252,2.32005
1253,2.29792
1254,2.37022
1255,2.55303
1256,2.90568
1257,3.26026
1258,3.29887
1259,3.19984
1260,2.93357
1261,2.79553
1262,2.89317
1263,2.89987
1264,3.42573
1265,3.5263
1266,3.64395
1267,3.8107
1268,3.88718
1269,3.79191
1270,3.67087
1271,3.42869
1272,3.09338
1273,2.85794
1274,2.78653
1275,2.72508
1276,2.72739
1277,2.74218
1278,2.80899
1279,3.04787
1280,3.41296
1281,3.74855
1282,3.66943
1283,3.419
1284,3.04208
1285,2.83148
1286,2.67093
1287,2.60742
1288,2.67893
1289,2.86478
1290,3.11434
1291,3.45353
1292,3.67074
1293,3.58093
1294,3.5411
1295,3.39059
1296,3.1489
1297,2.86022
1298,2.84331
1299,2.80197
1300,2.77652
1301,2.78398
1302,2.85241
1303,3.11632
1304,3.58061
1305,3.95746
1306,3.96178
1307,3.62921
1308,3.29585
1309,3.04621
1310,2.85181
1311,2.79343
1312,2.81632
1313,3.09627
1314,3.15897
1315,3.51363
1316,3.74798
1317,3.65266
1318,3.58438
1319,3.36272
1320,3.06704
1321,2.82549
1322,2.78848
1323,2.73261
1324,2.72828
1325,2.72632
1326,2.79953
1327,3.05864
1328,3.47991
1329,3.86227
1330,3.8174
1331,3.48442
1332,3.1254
1333,2.85941
1334,2.74693
1335,2.64659
1336,2.68133
1337,2.83118
1338,2.99409
1339,3.3648
1340,3.59891
1341,3.56565
1342,3.47007
1343,3.339
1344,3.04379
1345,2.67687
1346,2.65263
1347,2.57171
1348,2.57112
1349,2.61924
1350,2.66826
1351,2.83118
1352,3.10944
1353,3.35719
1354,3.56562
1355,3.62929
1356,3.50879
1357,3.43645
1358,3.14253
1359,3.07413
1360,3.13632
1361,3.25983
1362,3.44864
1363,3.53271
1364,3.54251
1365,3.48066
1366,3.26138
1367,3.06091
1368,2.81688
1369,2.41732
1370,2.41596
1371,2.33756
1372,2.33119
1373,2.36094
1374,2.41417
1375,2.57764
1376,2.88526
1377,3.13072
1378,3.1706
1379,2.98939
1380,2.74605
1381,2.57294
1382,2.41328
1383,2.3542
1384,2.43935
1385,2.60919
1386,2.76522
1387,2.95082
1388,3.13332
1389,3.06163
1390,2.97912
1391,2.76791
1392,2.50639
1393,2.26248
1394,2.21207
1395,2.17269
1396,2.19555
1397,2.23263
1398,2.30606
1399,2.53255
1400,2.86251
1401,3.18411
1402,3.15772
1403,2.89553
1404,2.62796
1405,2.51668
1406,2.41969
1407,2.453
1408,2.54715
1409,2.73958
1410,2.84248
1411,2.94733
1412,3.07853
1413,2.9879
1414,2.83006
1415,2.694
1416,2.38754
1417,2.12677
1418,2.06625
1419,2.0347
1420,2.02021
1421,2.0361
1422,2.08967
1423,2.31787
1424,2.69295
1425,2.98054
1426,3.03051
1427,2.74788
1428,2.53109
1429,2.4234
1430,2.40229
1431,2.41397
1432,2.4329
1433,2.61973
1434,2.74574
1435,2.89916
1436,3.04997
1437,2.91433
1438,2.75306
1439,2.54493
1440,2.30439
1441,2.10269
1442,1.99734
1443,1.95574
1444,1.93494
1445,1.95918
1446,2.00797
1447,2.21141
1448,2.57196
1449,2.85789
1450,2.95376
1451,2.80928
1452,2.60098
1453,2.43549
1454,2.36724
1455,2.29144
1456,2.46609
1457,2.56983
1458,2.68859
1459,2.82255
1460,2.97333
1461,2.86029
1462,2.79701
1463,2.64216
1464,2.3444
1465,2.18779
1466,2.05028
1467,2.0075
1468,1.99817
1469,2.03297
1470,2.03287
1471,2.21087
1472,2.50132
1473,2.81925
1474,2.99513
1475,3.01253
1476,3.11735
1477,3.18565
1478,3.12414
1479,3.09671
1480,2.97607
1481,3.037
1482,3.14936
1483,3.30294
1484,3.41066
1485,3.28733
1486,3.11519
1487,2.8441
1488,2.55141
1489,2.38694
1490,2.0982
1491,2.03917
1492,2.01935
1493,2.01934
1494,2.06117
1495,2.21726
1496,2.55338
1497,2.8094
1498,3.08723
1499,3.00596
1500,2.83478
1501,2.51028
1502,2.38033
1503,2.39375
1504,2.52128
1505,2.6808
1506,2.8465
1507,3.20444
1508,3.43847
1509,3.41995
1510,3.28455
1511,3.16341
1512,2.83892
1513,2.60988
1514,2.45743
1515,2.3476
1516,2.31951
1517,2.38159
1518,2.41893
1519,2.61271
1520,2.90056
1521,3.16074
1522,3.19575
1523,3.00732
1524,3.13147
1525,2.91486
1526,3.00598
1527,3.00258
1528,3.08029
1529,2.93362
1530,3.15832
1531,3.37657
1532,3.40116
1533,3.36055
1534,3.26647
1535,3.17269
1536,2.9715
1537,2.55684
1538,2.60607
1539,2.51989
1540,2.48871
1541,2.49335
1542,2.55867
1543,2.70368
1544,2.99384
1545,3.22138
1546,3.12564
1547,2.93514
1548,2.72891
1549,2.54918
1550,2.3748
1551,2.36396
1552,2.3219
1553,2.54959
1554,2.73647
1555,2.91104
1556,3.1286
1557,3.20836
1558,3.09606
1559,2.96077
1560,2.66976
1561,2.36056
1562,2.34039
1563,2.32561
1564,2.32412
1565,2.37555
1566,2.44709
1567,2.6185
1568,2.90443
1569,3.1031
1570,2.87799
1571,2.63582
1572,2.55306
1573,2.43824
1574,2.38914
1575,2.35431
1576,2.47426
1577,2.54067
1578,2.70587
1579,2.90991
1580,3.07679
1581,2.98672
1582,2.92097
1583,2.74376
1584,2.48006
1585,2.20379
1586,2.16377
1587,2.12454
1588,2.17344
1589,2.1945
1590,2.20337
1591,2.33849
1592,2.66644
1593,2.79336
1594,2.82799
1595,2.62615
1596,2.46017
1597,2.32178
1598,2.31779
1599,2.33478
1600,2.47423
1601,2.62471
1602,2.75994
1603,2.84049
1604,2.95927
1605,2.88398
1606,2.81221
1607,2.65383
1608,2.37056
1609,2.1596
1610,2.02316
1611,1.97886
1612,1.96542
1613,1.93892
1614,2.00432
1615,2.22123
1616,2.63592
1617,2.87103
1618,2.87182
1619,2.69543
1620,2.5667
1621,2.42107
1622,2.34549
1623,2.36094
1624,2.40374
1625,2.65053
1626,2.82425
1627,2.94456
1628,3.07491
1629,2.97889
1630,2.94377
1631,2.75057
1632,2.44408
1633,2.18155
1634,2.09928
1635,2.05308
1636,2.06149
1637,2.04321
1638,2.07506
1639,2.24121
1640,2.60597
1641,2.79948
1642,2.84076
1643,2.64203
1644,2.48283
1645,2.36689
1646,2.24639
1647,2.23425
1648,2.35735
1649,2.50694
1650,2.65763
1651,2.84828
1652,2.97811
1653,2.95941
1654,2.90979
1655,2.71934
1656,2.43776
1657,2.33075
1658,2.13178
1659,2.1001
1660,2.09794
1661,2.08213
1662,2.15371
1663,2.36335
1664,2.74896
1665,2.95038
1666,2.94099
1667,2.75855
1668,2.55543
1669,2.41161
1670,2.31108
1671,2.35958
1672,2.49196
1673,2.75563
1674,2.89305
1675,2.94624
1676,3.11883
1677,3.03786
1678,3.01372
1679,2.86814
1680,2.61165
1681,2.31289
1682,2.24532
1683,2.17435
1684,2.16882
1685,2.20136
1686,2.27209
1687,2.48078
1688,2.74696
1689,2.97627
1690,3.01664
1691,2.83197
1692,2.58056
1693,2.38764
1694,2.27332
1695,2.33815
1696,2.45824
1697,2.64681
1698,2.88736
1699,3.18583
1700,3.24901
1701,3.129
1702,3.0475
1703,2.89704
1704,2.61899
1705,2.26252
1706,2.18936
1707,2.10778
1708,2.0258
1709,1.9884
1710,2.04024
1711,2.24476
1712,2.46457
1713,2.63735
1714,2.7061
1715,2.64898
1716,2.47764
1717,2.39253
1718,2.32303
1719,2.3804
1720,2.33933
1721,2.52219
1722,2.67229
1723,2.78712
1724,2.96603
1725,2.94742
1726,2.73885
1727,2.50704
1728,2.19349
1729,2.03525
1730,1.99074
1731,1.97167
1732,2.017
1733,2.03262
1734,2.20307
1735,2.57803
1736,2.98711
1737,3.1618
1738,3.0375
1739,2.77433
1740,2.58142
1741,2.42606
1742,2.44984
1743,2.44489
1744,2.52056
1745,2.60312
1746,2.79238
1747,2.8879
1748,3.01963
1749,2.95009
1750,2.73961
1751,2.44708
1752,2.1374
1753,2.01913
1754,1.96465
1755,1.93148
1756,1.93843
1757,1.93542
1758,2.06933
1759,2.38203
1760,2.73171
1761,2.92312
1762,2.93293
1763,2.87834
1764,2.80255
1765,2.48881
1766,2.38981
1767,2.46621
1768,2.43791
1769,2.61454
1770,2.68581
1771,2.803
1772,2.94215
1773,2.88101
1774,2.68504
1775,2.4388
1776,2.16212
1777,1.98161
1778,1.9493
1779,1.93148
1780,1.93275
1781,1.97876
1782,2.19189
1783,2.56618
1784,2.91904
1785,3.04102
1786,2.88741
1787,2.69646
1788,2.48573
1789,2.30438
1790,2.3409
1791,2.34884
1792,2.483
1793,2.60043
1794,2.75493
1795,2.7648
1796,2.92174
1797,2.92642
1798,2.70039
1799,2.4458
1800,2.15853
1801,2.01765
1802,1.9408
1803,1.9116
1804,1.92682
1805,1.93091
1806,2.09342
1807,2.42128
1808,2.84304
1809,3.05975
1810,3.09464
1811,2.80525
1812,2.61285
1813,2.41223
1814,2.36205
1815,2.44122
1816,2.4499
1817,2.61958
1818,2.74931
1819,2.85583
1820,2.91613
1821,2.90065
1822,2.69669
1823,2.43133
1824,2.26905
1825,2.04078
1826,1.98467
1827,1.94436
1828,1.94718
1829,1.94684
1830,2.14227
1831,2.5596
1832,2.93705
1833,3.15826
1834,3.00115
1835,2.73796
1836,2.52546
1837,2.44355
1838,2.46409
1839,2.48901
1840,2.5883
1841,2.69171
1842,2.84459
1843,2.86841
1844,2.93986
1845,2.9597
1846,2.86963
1847,2.60682
1848,2.34113
1849,2.13955
1850,2.04377
1851,1.99922
1852,1.98082
1853,1.96938
1854,2.04248
1855,2.24966
1856,2.50729
1857,2.83737
1858,2.96551
1859,2.85966
1860,2.63405
1861,2.7631
1862,2.83301
1863,2.90516
1864,2.94809
1865,2.81245
1866,2.92385
1867,3.00757
1868,3.05661
1869,3.05378
1870,2.9185
1871,2.60802
1872,2.297
1873,2.2133
1874,2.15276
1875,2.10783
1876,2.08259
1877,2.12083
1878,2.25745
1879,2.52618
1880,2.8365
1881,3.00164
1882,2.94354
1883,2.81535
1884,2.57427
1885,2.36659
1886,2.1822
1887,2.27062
1888,2.30609
1889,2.43378
1890,2.64328
1891,2.73516
1892,2.88605
1893,2.9173
1894,2.69243
1895,2.42691
1896,2.17305
1897,2.00445
1898,1.98524
1899,1.95932
1900,1.97528
1901,2.03474
1902,2.19848
1903,2.56865
1904,2.88667
1905,3.06487
1906,2.8997
1907,2.69434
1908,2.52318
1909,2.37406
1910,2.40177
1911,2.50309
1912,2.61901
1913,2.81368
1914,2.90132
1915,2.96956
1916,3.00262
1917,2.96028
1918,2.76957
1919,2.46444
1920,2.26859
1921,2.00298
1922,1.92287
1923,1.88854
1924,1.84806
1925,1.87472
1926,1.99867
1927,2.26889
1928,2.57364
1929,2.75806
1930,2.7497
1931,2.70377
1932,2.75461
1933,2.88632
1934,2.98358
1935,3.2093
1936,3.3906
1937,3.5213
1938,3.80421
1939,3.75684
1940,3.54228
1941,3.34904
1942,3.05486
1943,2.70711
1944,2.23599
1945,2.09527
1946,1.98462
1947,1.88551
1948,1.81857
1949,1.81155
1950,1.94711
1951,2.27324
1952,2.51382
1953,2.67342
1954,2.64358
1955,2.54295
1956,2.47078
1957,2.48153
1958,2.61582
1959,2.78122
1960,2.96511
1961,3.20755
1962,3.31138
1963,3.30783
1964,3.23574
1965,3.12933
1966,2.85691
1967,2.56139
1968,2.23283
1969,2.04852
1970,1.94457
1971,1.86397
1972,1.8523
1973,1.83361
1974,1.94609
1975,2.23371
1976,2.39022
1977,2.60421
1978,2.52548
1979,2.34006
1980,2.28562
1981,2.31166
1982,2.41877
1983,2.56495
1984,2.70808
1985,2.92215
1986,3.05561
1987,3.24353
1988,3.04408
1989,2.98565
1990,2.81353
1991,2.49297
1992,2.17379
1993,2.01117
1994,1.93359
1995,1.86569
1996,1.86188
1997,1.85081
1998,1.98529
1999,2.27873
2000,2.50711
2001,2.7212
2002,2.84986
2003,2.64813
2004,2.38628
2005,2.29266
2006,2.25484
2007,2.35019
2008,2.50686
2009,2.73064
2010,2.93032
2011,3.01756
2012,3.03961
2013,2.91751
2014,2.79897
2015,2.53413
2016,2.17915
2017,1.99579
2018,1.91106
2019,1.84805
2020,1.83612
2021,1.83669
2022,1.92342
2023,2.1687
2024,2.44304
2025,2.64508
2026,2.63955
2027,2.43466
2028,2.36035
2029,2.31848
2030,2.32145
2031,2.44188
2032,2.59542
2033,2.82991
2034,2.93293
2035,2.85624
2036,2.8657
2037,2.82559
2038,2.71293
2039,2.47536
2040,2.14172
2041,1.99223
2042,1.91429
2043,1.86698
2044,1.84841
2045,1.8379
2046,1.92816
2047,2.1303
2048,2.34272
2049,2.62137
2050,2.72159
2051,2.68397
2052,2.75328
2053,2.7459
2054,2.71061
2055,2.54152
2056,2.53716
2057,2.60387
2058,2.73703
2059,2.84478
2060,2.9453
2061,2.85553
2062,2.68439
2063,2.40382
2064,2.16424
2065,1.96812
2066,1.93034
2067,1.87771
