hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,33333.97590536073,optimal,2.2894161000003805,False,
2,0.0,0,0.0,28146.41559965638,optimal,2.3099934000056237,False,
3,0.0,0,0.0,23331.535089445668,optimal,2.2764416999998502,False,
4,0.0,0,0.0,21571.773465540176,optimal,2.133296900006826,False,
5,0.0,0,0.0,19040.563508309046,optimal,2.004459899995709,False,
6,0.0,0,0.0,16142.589923528754,optimal,2.0013749999925494,False,
7,0.0,0,0.0,15788.086392760704,optimal,1.9415913999982877,False,
8,0.0,0,0.0,16869.54295739897,optimal,2.591635899996618,False,
9,0.0,0,0.0,20048.027682907923,optimal,2.476424499996938,False,
10,0.0,0,0.0,24646.782611077462,optimal,2.390372399997432,False,
11,0.0,0,0.0,25775.949338239116,optimal,2.08038050000323,False,
12,0.0,0,0.0,19526.600965219557,optimal,1.8189991999970516,False,
13,0.0,0,0.0,10540.228468603666,optimal,1.9531299000082072,False,
14,0.0,0,0.0,6084.107210975178,optimal,1.8639088000054471,False,
15,0.0,0,0.0,5456.769112304657,optimal,1.6824278999993112,False,
16,0.0,0,0.0,5456.769112304657,optimal,0.2434969000023557,False,
17,0.0,0,0.0,5456.769112304657,optimal,1.2400319000007585,False,
18,0.0,0,0.0,6328.316057161439,optimal,1.2224507999926573,False,
19,0.0,0,0.0,9049.384775003724,optimal,0.10014320000482257,False,
20,0.0,0,0.0,12028.256312063748,optimal,0.1848832000105176,False,
21,0.0,0,0.0,12935.186241447362,optimal,0.37905019999016076,False,
22,0.0,0,0.0,14720.632015964953,optimal,1.1282532999903196,False,
23,0.0,0,0.0,14924.862661371508,optimal,0.15270239999517798,False,
24,0.0,0,0.0,15820.448456600681,optimal,0.13762199999473523,False,
25,0.0,0,0.0,17368.63228100407,optimal,0.998663199992734,False,
26,0.0,0,0.0,19703.39967248008,optimal,0.19811870000557974,False,
27,0.0,0,0.0,21078.533681101922,optimal,0.15598419999878388,False,
28,0.0,0,0.0,21785.69094787696,optimal,0.8660686000075657,False,
29,0.0,0,0.0,20545.983109074798,optimal,0.08255209999333601,False,
30,0.0,0,0.0,19193.775089256975,optimal,0.13764900001115166,False,
31,0.0,0,0.0,21316.190499297692,optimal,0.8366597999993246,False,
32,0.0,0,0.0,24060.731568665724,optimal,0.15531329999794252,False,
33,0.0,0,0.0,28742.294695010423,optimal,0.1325252999959048,False,
34,0.0,0,0.0,32920.38287443986,optimal,0.1359424999973271,False,
35,0.0,0,0.0,34193.29321155024,optimal,0.1313215999980457,False,
36,0.0,0,0.0,33308.37996133173,optimal,0.10365299999830313,False,
37,0.0,0,0.0,33438.65947637535,optimal,0.09651830000802875,False,
38,0.0,0,0.0,30802.85418419991,optimal,0.09098550000635441,False,
39,0.0,0,0.0,28293.436150849735,optimal,0.09791670000413433,False,
40,0.0,0,0.0,28293.436150849724,optimal,0.10346230000141077,False,
41,0.0,0,0.0,31279.786006618113,optimal,0.08625999999640044,False,
42,0.0,0,0.0,29492.622536843366,optimal,0.07261259999359027,False,
43,0.0,0,0.0,28333.636835934707,optimal,0.07095179999305401,False,
44,0.0,0,0.0,30209.831742583654,optimal,0.06789460001164116,False,
45,0.0,0,0.0,36553.994673234585,optimal,0.07597059999534395,False,
46,0.0,0,0.0,41130.50314943226,optimal,0.07802090000768658,False,
47,1.0765133925892485,1,1.0765133925892485,58700.33914874066,optimal,0.06294689999776892,False,
48,3.1406134875568528,2,2.7182229855141458,84080.12385189712,optimal,0.0778380000119796,False,
49,5.359942985514138,2,3.0,108507.1287875518,optimal,0.0873723999975482,False,
50,7.954302985514147,3,3.0,133766.62538857822,optimal,0.07826439999917056,False,
51,7.954302985514147,3,3.0,134388.63407988765,optimal,0.07189349998952821,False,
52,10.375252985514138,4,3.0,156855.61400152318,optimal,0.06838589999824762,False,
53,13.130311631836884,6,3.0,182499.0568670847,optimal,0.09096669999416918,False,
54,18.692318447349315,9,3.0,234932.8422270471,optimal,0.0909315000026254,False,
55,19.82578504172254,9,3.0,244146.2480798916,optimal,0.08104790000652429,False,
56,20.56243318985991,9,3.0,252524.4068378618,optimal,0.1044568000070285,False,
57,21.572672131989066,10,3.0,264589.9456712392,optimal,0.1111181000014767,False,
58,22.713146294016113,10,3.0,278168.0426004836,optimal,0.11172760000044946,False,
59,22.11035071512488,8,3.0,273175.8049236872,optimal,0.10950099999899976,False,
60,19.47396271512489,7,3.0,245626.03262716692,optimal,0.10411119999480434,False,
