"Scenario","Hour","Solar PV Generation (MW)","Solar PV Curtailment (MW)","Wind Generation (MW)","Wind Curtailment (MW)","Gas CC Generation (MW)","Diesel Generation (MW)","Power from Storage and Gas CC to Storage (MW)","Imports (MW)","Exports (MW)","Hydropower (MW)"
"1","48",0.00000,0.00000,10.39033,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","49",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","50",0.00000,0.00000,25.56860,0.00000,0.00000,0.00000,0.00000,60.53140,0.00000,0.00000
"1","51",0.00000,0.00000,102.48566,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","52",0.00000,0.00000,139.56096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","53",0.00000,0.00000,161.10293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","54",0.00000,0.00000,33.43128,0.00000,0.00000,0.00000,0.00000,56.66872,0.00000,0.00000
"1","55",0.00000,0.00000,117.81448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","56",0.00000,0.00000,57.87006,0.00000,0.00000,0.00000,0.00000,44.42994,0.00000,0.00000
"1","57",0.00000,0.00000,44.90351,0.00000,0.00000,0.00000,0.00000,63.59649,0.00000,0.00000
"1","58",0.00000,0.00000,72.26565,0.00000,0.00000,0.00000,0.00000,41.13435,0.00000,0.00000
"1","59",0.00000,0.00000,29.04658,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","60",49.66848,0.00000,36.03542,0.00000,0.00000,0.00000,0.00000,29.39610,0.00000,0.00000
"1","61",112.93098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.36902,0.00000,0.00000
"1","62",126.45873,0.00000,22.90170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","63",72.00912,0.00000,92.62260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","64",35.48866,0.00000,134.36855,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","65",0.00000,0.00000,109.91006,0.00000,0.00000,0.00000,0.00000,13.28994,0.00000,0.00000
"1","66",0.00000,0.00000,123.54387,0.00000,0.00000,0.00000,0.00000,2.65613,0.00000,0.00000
"1","67",0.00000,0.00000,82.69072,0.00000,0.00000,0.00000,0.00000,42.20928,0.00000,0.00000
"1","68",0.00000,0.00000,70.24528,0.00000,0.00000,0.00000,0.00000,51.15472,0.00000,0.00000
"1","69",0.00000,0.00000,46.86991,0.00000,0.00000,0.00000,0.00000,69.93009,0.00000,0.00000
"1","70",0.00000,0.00000,54.46091,0.00000,0.00000,0.00000,0.00000,56.43909,0.00000,0.00000
"1","71",0.00000,0.00000,67.28392,0.00000,0.00000,0.00000,0.00000,36.01608,0.00000,0.00000
"1","72",0.00000,0.00000,77.84525,0.00000,0.00000,0.00000,0.00000,18.45475,0.00000,0.00000
"1","73",0.00000,0.00000,64.35731,0.00000,0.00000,0.00000,0.00000,27.34269,0.00000,0.00000
"1","74",0.00000,0.00000,33.14700,0.00000,0.00000,0.00000,0.00000,55.35300,0.00000,0.00000
"1","75",0.00000,0.00000,33.36702,0.00000,0.00000,0.00000,0.00000,53.73298,0.00000,0.00000
"1","76",0.00000,0.00000,35.62768,0.00000,0.00000,0.00000,0.00000,50.97232,0.00000,0.00000
"1","77",0.00000,0.00000,34.42997,0.00000,0.00000,0.00000,0.00000,53.47003,0.00000,0.00000
"1","78",0.00000,0.00000,27.73970,0.00000,0.00000,0.00000,0.00000,63.96030,0.00000,0.00000
"1","79",0.00000,0.00000,38.76956,0.00000,0.00000,0.00000,0.00000,58.63044,0.00000,0.00000
"1","80",0.00000,0.00000,68.05559,0.00000,0.00000,0.00000,0.00000,35.54441,0.00000,0.00000
"1","81",0.00000,0.00000,77.15268,0.00000,0.00000,0.00000,0.00000,32.34732,0.00000,0.00000
"1","82",0.00000,0.00000,72.92796,0.00000,0.00000,0.00000,0.00000,40.57204,0.00000,0.00000
"1","83",0.00000,0.00000,88.61585,0.00000,0.00000,0.00000,0.00000,24.68415,0.00000,0.00000
"1","84",54.94064,0.00000,90.50763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","85",122.90977,0.00000,46.42229,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","86",132.40575,0.00000,33.60703,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","87",13.49915,0.00000,26.69562,0.00000,0.00000,0.00000,0.00000,74.20523,0.00000,0.00000
"1","88",4.05599,0.00000,31.82723,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","89",0.00000,0.00000,20.36975,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","90",0.00000,0.00000,14.90838,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","91",0.00000,0.00000,51.12693,0.00000,0.00000,0.00000,0.00000,71.37307,0.00000,0.00000
"1","92",0.00000,0.00000,47.41212,0.00000,0.00000,0.00000,0.00000,71.28788,0.00000,0.00000
"1","93",0.00000,0.00000,46.84684,0.00000,0.00000,0.00000,0.00000,67.75316,0.00000,0.00000
"1","94",0.00000,0.00000,58.93227,0.00000,0.00000,0.00000,0.00000,50.26773,0.00000,0.00000
"1","95",0.00000,0.00000,42.13351,0.00000,0.00000,0.00000,0.00000,59.96649,0.00000,0.00000
"1","96",0.00000,0.00000,35.55624,0.00000,0.00000,0.00000,0.00000,59.94376,0.00000,0.00000
"1","97",0.00000,0.00000,47.26064,0.00000,0.00000,0.00000,0.00000,42.93936,0.00000,0.00000
"1","98",0.00000,0.00000,63.26485,0.00000,0.00000,0.00000,0.00000,24.03515,0.00000,0.00000
"1","99",0.00000,0.00000,67.00824,0.00000,0.00000,0.00000,0.00000,18.79176,0.00000,0.00000
"1","100",0.00000,0.00000,60.29770,0.00000,0.00000,0.00000,0.00000,25.20230,0.00000,0.00000
"1","101",0.00000,0.00000,58.72242,0.00000,0.00000,0.00000,0.00000,28.27758,0.00000,0.00000
"1","102",0.00000,0.00000,74.72466,0.00000,0.00000,0.00000,0.00000,15.97534,0.00000,0.00000
"1","103",0.00000,0.00000,39.93804,0.00000,0.00000,0.00000,0.00000,56.76196,0.00000,0.00000
"1","104",0.00000,0.00000,12.53155,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","105",0.00000,0.00000,1.35239,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","106",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","107",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","108",58.41752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57.08248,0.00000,0.00000
"1","109",127.80216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","110",139.08762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","111",90.06449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.73551,0.00000,0.00000
"1","112",43.38166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,73.91834,0.00000,0.00000
"1","113",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","114",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","115",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","116",0.00000,0.00000,1.81187,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","117",0.00000,0.00000,5.50965,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","118",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","119",0.00000,0.00000,0.10700,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","120",0.00000,0.00000,2.47066,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","121",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","122",0.00000,0.00000,1.34680,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","123",0.00000,0.00000,25.14294,0.00000,0.00000,0.00000,0.00000,67.45706,0.00000,0.00000
"1","124",0.00000,0.00000,9.38444,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","125",0.00000,0.00000,10.17059,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","126",0.00000,0.00000,32.34470,0.00000,0.00000,0.00000,0.00000,65.85530,0.00000,0.00000
"1","127",0.00000,0.00000,24.89714,0.00000,0.00000,0.00000,0.00000,79.40286,0.00000,0.00000
"1","128",0.00000,0.00000,32.70798,0.00000,0.00000,0.00000,0.00000,77.79202,0.00000,0.00000
"1","129",0.00000,0.00000,23.44401,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","130",0.00000,0.00000,19.25263,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","131",0.00000,0.00000,2.53837,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","132",58.06485,0.00000,4.28799,0.00000,0.00000,0.00000,0.00000,60.54717,0.00000,0.00000
"1","133",127.64445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","134",138.37647,0.00000,5.01260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","135",93.97096,0.00000,13.89026,0.00000,0.00000,0.00000,0.00000,13.83879,0.00000,0.00000
"1","136",43.11162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","137",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","138",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","139",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","140",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","141",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","142",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","143",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","144",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","145",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","146",0.00000,0.00000,3.54855,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","147",0.00000,0.00000,3.36804,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","148",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","149",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","150",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","151",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","152",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","153",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","154",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","155",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","156",66.95756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,55.14244,0.00000,0.00000
"1","157",136.15595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","158",147.51591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","159",106.10398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.89602,0.00000,0.00000
"1","160",47.73276,0.00000,5.05308,0.00000,0.00000,0.00000,0.00000,70.21415,0.00000,0.00000
"1","161",0.00000,0.00000,6.15544,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","162",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","163",0.00000,0.00000,4.69063,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","164",0.00000,0.00000,16.85899,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","165",0.00000,0.00000,34.32304,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","166",0.00000,0.00000,13.47925,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","167",0.00000,0.00000,3.17235,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","168",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","169",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","170",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","171",0.00000,0.00000,0.20513,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","172",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","173",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","174",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","175",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","176",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","177",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","178",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","179",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","180",73.41786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.78214,0.00000,0.00000
"1","181",139.78474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","182",151.65846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","183",112.88116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.81884,0.00000,0.00000
"1","184",49.99455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.30545,0.00000,0.00000
"1","185",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","186",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","187",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","188",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","189",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","190",0.00000,0.00000,6.78956,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","191",0.00000,0.00000,3.98460,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","192",0.00000,0.00000,11.16919,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","193",0.00000,0.00000,40.19570,0.00000,0.00000,0.00000,0.00000,57.60430,0.00000,0.00000
"1","194",0.00000,0.00000,56.63406,0.00000,0.00000,0.00000,0.00000,38.56594,0.00000,0.00000
"1","195",0.00000,0.00000,49.68641,0.00000,0.00000,0.00000,0.00000,44.11359,0.00000,0.00000
"1","196",0.00000,0.00000,60.32693,0.00000,0.00000,0.00000,0.00000,33.27307,0.00000,0.00000
"1","197",0.00000,0.00000,45.61887,0.00000,0.00000,0.00000,0.00000,49.58113,0.00000,0.00000
"1","198",0.00000,0.00000,62.09067,0.00000,0.00000,0.00000,0.00000,37.80933,0.00000,0.00000
"1","199",0.00000,0.00000,66.37665,0.00000,0.00000,0.00000,0.00000,41.12335,0.00000,0.00000
"1","200",0.00000,0.00000,64.04884,0.00000,0.00000,0.00000,0.00000,50.85116,0.00000,0.00000
"1","201",0.00000,0.00000,63.54156,0.00000,0.00000,0.00000,0.00000,57.45844,0.00000,0.00000
"1","202",0.00000,0.00000,64.30762,0.00000,0.00000,0.00000,0.00000,60.39238,0.00000,0.00000
"1","203",0.00000,0.00000,80.65961,0.00000,0.00000,0.00000,0.00000,42.54039,0.00000,0.00000
"1","204",74.64907,0.00000,91.02332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","205",138.80123,0.00000,73.47578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","206",150.87281,0.00000,71.24696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","207",116.30917,0.00000,84.24564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","208",50.10823,0.00000,122.51846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","209",0.00000,0.00000,129.38533,0.00000,0.00000,0.00000,0.00000,0.21467,0.00000,0.00000
"1","210",0.00000,0.00000,127.97890,0.00000,0.00000,0.00000,0.00000,5.62110,0.00000,0.00000
"1","211",0.00000,0.00000,107.78827,0.00000,0.00000,0.00000,0.00000,23.41173,0.00000,0.00000
"1","212",0.00000,0.00000,83.79270,0.00000,0.00000,0.00000,0.00000,43.60730,0.00000,0.00000
"1","213",0.00000,0.00000,68.83763,0.00000,0.00000,0.00000,0.00000,53.66237,0.00000,0.00000
"1","214",0.00000,0.00000,55.79870,0.00000,0.00000,0.00000,0.00000,59.90130,0.00000,0.00000
"1","215",0.00000,0.00000,34.60704,0.00000,0.00000,0.00000,0.00000,72.59296,0.00000,0.00000
"1","216",0.00000,0.00000,17.05763,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","217",0.00000,0.00000,6.15178,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","218",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","219",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","220",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","221",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","222",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","223",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","224",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","225",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","226",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","227",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","228",82.47458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.32542,0.00000,0.00000
"1","229",144.57409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","230",156.10482,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","231",123.21164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"1","232",53.41192,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,66.38808,0.00000,0.00000
"1","233",0.00000,0.00000,4.44699,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","234",0.00000,0.00000,1.16812,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","235",0.00000,0.00000,19.85817,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","236",0.00000,0.00000,29.50559,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","237",0.00000,0.00000,23.06168,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","238",0.00000,0.00000,41.19141,0.00000,0.00000,0.00000,0.00000,70.70859,0.00000,0.00000
"1","239",0.00000,0.00000,62.17631,0.00000,0.00000,0.00000,0.00000,41.42369,0.00000,0.00000
"1","240",0.00000,0.00000,29.50045,0.00000,0.00000,0.00000,0.00000,66.69955,0.00000,0.00000
"1","241",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","242",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","243",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","244",0.00000,0.00000,10.48185,0.00000,0.00000,0.00000,0.00000,76.51815,0.00000,0.00000
"1","245",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","246",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","247",0.00000,0.00000,0.51987,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","248",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
"1","249",0.00000,0.00000,2.59258,0.00000,0.00000,0.00000,0.00000,79.56897,0.00000,0.00000
