hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
3882,0.0,0,0.0,1502230.045493672,optimal,0.08280300000478746,False,
3883,0.0,0,0.0,1532044.0121732252,optimal,0.08363200000167126,False,
3884,0.0,0,0.0,1596328.6011879349,optimal,0.08209000000351807,False,
3885,0.0,0,0.0,1611279.401592066,optimal,0.08604339999874355,False,
3886,0.0,0,0.0,1627796.757100917,optimal,0.08154189999913797,False,
3887,0.0,0,0.0,1644674.446153936,optimal,0.18331670000043232,False,
3888,0.0,0,0.0,1653191.0718161694,optimal,0.0821499000012409,False,
3889,0.0,0,0.0,1708911.0115190973,optimal,0.08609060000162572,False,
3890,0.0,0,0.0,1731980.7016981514,optimal,0.08233180000388529,False,
3891,0.0,0,0.0,1757747.6613993305,optimal,0.08370029999787221,False,
3892,0.0,0,0.0,1797576.2273607359,optimal,0.18945330000133254,False,
3893,0.0,0,0.0,1900400.1830341702,optimal,0.08317900000110967,False,
3894,0.0,0,0.0,1908273.1117090592,optimal,0.086430700001074,False,
3895,0.0,0,0.0,1918670.456799463,optimal,0.09237829999619862,False,
3896,0.0,0,0.0,2026138.067003404,optimal,0.2108749999970314,False,
3897,0.0,0,0.0,2047201.605357708,optimal,0.08458370000153081,False,
3898,0.0,0,0.0,2065663.362833298,optimal,0.08516149999923073,False,
3899,0.0,0,0.0,2051452.5906028417,optimal,0.08773389999987558,False,
3900,0.0,0,0.0,1988543.206693823,optimal,0.19487929999741027,False,
3901,0.0,0,0.0,1915336.7661414957,optimal,0.09145140000327956,False,
3902,0.0,0,0.0,1834080.8278094474,optimal,0.08597659999941243,False,
3903,0.0,0,0.0,1743362.645907383,optimal,0.19733779999660328,False,
3904,0.0,0,0.0,1649956.5279941717,optimal,0.19445480000285897,False,
3905,0.0,0,0.0,1579916.1381859586,optimal,0.08680460000323365,False,
3906,0.0,0,0.0,1545207.2839395301,optimal,0.08654439999372698,False,
3907,0.0,0,0.0,1558220.7806393637,optimal,0.08345420000114245,False,
3908,0.0,0,0.0,1579319.2125622227,optimal,0.17748999999457737,False,
3909,0.0,0,0.0,1611465.5696936464,optimal,0.08810809999704361,False,
3910,0.0,0,0.0,1626461.932847321,optimal,0.08132180000393419,False,
3911,0.0,0,0.0,1639724.104391353,optimal,0.19185880000441102,False,
3912,0.0,0,0.0,1644162.7195300427,optimal,0.08707739999954356,False,
3913,0.0,0,0.0,1663909.0408888832,optimal,0.1906243999983417,False,
3914,0.0,0,0.0,1674459.4080511183,optimal,0.08262510000349721,False,
3915,0.0,0,0.0,1671488.524788561,optimal,0.1902233000000706,False,
3916,0.0,0,0.0,1674723.404835279,optimal,0.08643819999997504,False,
3917,0.0,0,0.0,1683460.1334592237,optimal,0.1904638000050909,False,
3918,0.0,0,0.0,1673204.2003697662,optimal,0.20131470000342233,False,
3919,0.0,0,0.0,1675463.4359912816,optimal,0.08556680000037886,False,
3920,0.0,0,0.0,1667152.8133706849,optimal,0.08769839999877149,False,
3921,0.0,0,0.0,1662211.3562846591,optimal,0.08617480000248179,False,
3922,0.0,0,0.0,1605257.0790415597,optimal,0.18839090000255965,False,
3923,0.0,0,0.0,1535350.8675642505,optimal,0.08560810000199126,False,
3924,0.0,0,0.0,1474171.5290064737,optimal,0.08241160000034142,False,
3925,0.0,0,0.0,1402275.5114064256,optimal,0.08375820000219392,False,
3926,0.0,0,0.0,1335860.685977088,optimal,0.08818600000086008,False,
3927,0.0,0,0.0,1264002.375858708,optimal,0.178568000002997,False,
3928,0.0,0,0.0,1190103.0570593567,optimal,0.08557460000156425,False,
3929,0.0,0,0.0,1163296.5399152,optimal,0.08740910000051372,False,
3930,0.0,0,0.0,1107530.8533761965,optimal,0.08732040000177221,False,
3931,0.0,0,0.0,1078173.8167539667,optimal,0.08208249999734107,False,
3932,0.0,0,0.0,1049973.040248059,optimal,0.08239319999847794,False,
3933,0.0,0,0.0,1060331.2113166712,optimal,0.0825057999973069,False,
3934,0.0,0,0.0,1065519.035024426,optimal,0.08064469999953872,False,
3935,0.0,0,0.0,1063969.5947268433,optimal,0.080855000000156,False,
3936,0.0,0,0.0,1063840.1447757222,optimal,0.0803094999937457,False,
3937,0.0,0,0.0,1090828.3088154658,optimal,0.08096690000093076,False,
3938,0.0,0,0.0,1064237.2522084347,optimal,0.07867269999405835,False,
3939,0.0,0,0.0,1050554.4731078437,optimal,0.07981270000163931,False,
3940,0.0,0,0.0,1038219.870316795,optimal,0.08460449999984121,False,
3941,0.0,0,0.0,1019630.2072767778,optimal,0.0810840999984066,False,
3942,0.0,0,0.0,977974.9200816018,optimal,0.09396399999968708,False,
3943,0.0,0,0.0,958464.1726899975,optimal,0.10403810000570957,False,
3944,0.0,0,0.0,943657.9535365169,optimal,0.09597600000415696,False,
3945,0.0,0,0.0,902813.6836973815,optimal,0.10287020000396296,False,
3946,0.0,0,0.0,854579.3206780857,optimal,0.10119760000088718,False,
3947,0.0,0,0.0,802844.4470627229,optimal,0.09698190000199247,False,
3948,0.0,0,0.0,723848.1364283996,optimal,0.09919689999514958,False,
