hour,Load,Nuclear,Hydro,OtherRenewables,Psolar_av_3621133,Pwind_av_994997,Pthermal_83,Pthermal_98,Pthermal_106,Pthermal_147,Pthermal_162,Pthermal_163,Pthermal_167,Pthermal_170,Pthermal_221,Pthermal_223,Pthermal_224,Pthermal_235,Pthermal_241,Pcha_Li-Ion,Pcha_Vanadium,Pcha_PHS,Pcha_H2,Pdis_Li-Ion,Pdis_Vanadium,Pdis_PHS,Pdis_H2,SOC_Li-Ion,SOC_Vanadium,SOC_PHS,SOC_H2,Pimp,Pexp,Curtailment_solar,Curtailment_wind,Curtailment_total
2783,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.283723182537244,0.0,0.0,41.716276817462756,402.67749743686096,0.0,0.0,8071.77612601861,0.0,0.0,0.0,0.0,0.0
2784,77.5,0.0,0.0,0.0,0.0,0.01231539757152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.48768460242847,402.67749743686096,0.0,0.0,7949.257339040393,0.0,0.0,0.0,0.0,0.0
2785,75.3,0.0,0.0,0.0,0.0,1.49016310615392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.80983689384608,0.0,0.0,0.0,322.6194888923491,0.0,0.0,7949.257339040393,0.0,0.0,0.0,5.10702591327572e-15,5.10702591327572e-15
2786,74.3,0.0,0.0,0.0,0.0,0.06773468664336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.23226531335663,0.0,0.0,0.0,242.10329239563708,0.0,0.0,7949.257339040393,0.0,0.0,0.0,0.0,0.0
2787,74.5,0.0,0.0,0.0,0.0,0.98215295632872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51784704367128,0.0,0.0,0.0,162.36199131050932,0.0,0.0,7949.257339040393,0.0,0.0,0.0,1.4432899320127035e-15,1.4432899320127035e-15
2788,75.6,0.0,0.0,0.0,0.0,12.61096711323648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.98903288676351,162.36199131050932,0.0,0.0,7849.662933273681,0.0,0.0,0.0,0.0,0.0
2789,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99984999999288,0.0,0.0,5.800150000007122,81.01323232636437,0.0,0.0,7840.492090888357,0.0,0.0,0.0,0.0,0.0
2790,87.4,0.0,0.0,0.0,0.0,12.709490293808638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.69050970619136,0.0,0.0,0.0,0.0,0.0,0.0,7840.492090888357,0.0,0.0,0.0,0.0,0.0
2791,92.6,0.0,0.0,0.0,17.9778,2.4784737612684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14372623873159,0.0,0.0,0.0,7726.422843985335,0.0,0.0,0.0,0.0,0.0
2792,97.3,0.0,0.0,0.0,92.31130999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.988690000000005,0.0,0.0,0.0,7718.535032515082,0.0,0.0,0.0,0.0,0.0
