"Scenario","Technology","Hour","Charging power (MW)","Discharging power (MW)","State of charge (MWh)"
"1","Vanadium","2287",0.00000,0.00000,0.00000
"1","PHS","2287",0.00000,0.00000,0.00000
"1","H2","2287",0.00000,99.30000,8355.28782
"1","Li-Ion","2288",0.00000,0.00000,0.00000
"1","Vanadium","2288",0.00000,0.00000,0.00000
"1","PHS","2288",0.00000,0.00000,0.00000
"1","H2","2288",0.00000,87.18919,8217.42960
"1","Li-Ion","2289",0.00000,0.00000,0.00000
"1","Vanadium","2289",0.00000,0.00000,0.00000
"1","PHS","2289",0.00000,0.00000,0.00000
"1","H2","2289",0.00000,59.65788,8123.10221
"1","Li-Ion","2290",0.00000,0.00000,0.00000
"1","Vanadium","2290",0.00000,0.00000,0.00000
"1","PHS","2290",0.00000,0.00000,0.00000
"1","H2","2290",98.58007,0.00000,8185.44972
"1","Li-Ion","2291",0.00000,0.00000,0.00000
"1","Vanadium","2291",0.00000,0.00000,0.00000
"1","PHS","2291",0.00000,0.00000,0.00000
"1","H2","2291",103.78452,0.00000,8251.08882
"1","Li-Ion","2292",0.00000,0.00000,0.00000
"1","Vanadium","2292",0.00000,0.00000,0.00000
"1","PHS","2292",0.00000,0.00000,0.00000
"1","H2","2292",103.78452,0.00000,8316.72791
"1","Li-Ion","2293",0.00000,0.00000,0.00000
"1","Vanadium","2293",0.00000,0.00000,0.00000
"1","PHS","2293",0.00000,0.00000,0.00000
"1","H2","2293",103.78452,0.00000,8382.36700
"1","Li-Ion","2294",0.00000,0.00000,0.00000
"1","Vanadium","2294",0.00000,0.00000,0.00000
"1","PHS","2294",0.00000,0.00000,0.00000
"1","H2","2294",103.78452,0.00000,8448.00610
"1","Li-Ion","2295",0.00000,0.00000,0.00000
"1","Vanadium","2295",0.00000,0.00000,0.00000
"1","PHS","2295",0.00000,0.00000,0.00000
"1","H2","2295",103.78452,0.00000,8513.64519
"1","Li-Ion","2296",4.39018,0.00000,4.04755
"1","Vanadium","2296",0.00000,0.00000,0.00000
"1","PHS","2296",0.00000,0.00000,0.00000
"1","H2","2296",103.78452,0.00000,8579.28428
"1","Li-Ion","2297",55.90783,0.00000,55.59202
"1","Vanadium","2297",0.00000,0.00000,0.00000
"1","PHS","2297",0.00000,0.00000,0.00000
"1","H2","2297",103.78452,0.00000,8644.92338
"1","Li-Ion","2298",0.00000,0.00000,55.59202
"1","Vanadium","2298",0.00000,0.00000,0.00000
"1","PHS","2298",0.00000,0.00000,0.00000
"1","H2","2298",63.16448,0.00000,8684.87210
"1","Li-Ion","2299",0.00000,0.00000,55.59202
"1","Vanadium","2299",0.00000,0.00000,0.00000
"1","PHS","2299",0.00000,0.00000,0.00000
"1","H2","2299",11.30003,0.00000,8692.01887
"1","Li-Ion","2300",0.00000,0.00000,55.59202
"1","Vanadium","2300",0.00000,0.00000,0.00000
"1","PHS","2300",0.00000,0.00000,0.00000
"1","H2","2300",0.00000,50.39107,8612.34359
"1","Li-Ion","2301",0.00000,0.00000,55.59202
"1","Vanadium","2301",0.00000,0.00000,0.00000
"1","PHS","2301",0.00000,0.00000,0.00000
"1","H2","2301",0.00000,66.26810,8507.56453
"1","Li-Ion","2302",0.00000,0.00000,55.59202
"1","Vanadium","2302",0.00000,0.00000,0.00000
"1","PHS","2302",0.00000,0.00000,0.00000
"1","H2","2302",0.00000,35.27254,8451.79374
"1","Li-Ion","2303",0.00000,23.32482,30.29270
"1","Vanadium","2303",0.00000,0.00000,0.00000
"1","PHS","2303",0.00000,0.00000,0.00000
"1","H2","2303",0.00000,0.00000,8451.79374
"1","Li-Ion","2304",0.00000,5.93891,23.85105
"1","Vanadium","2304",0.00000,0.00000,0.00000
"1","PHS","2304",0.00000,0.00000,0.00000
"1","H2","2304",0.00000,28.45237,8406.80660
"1","Li-Ion","2305",0.00000,5.75824,17.60536
"1","Vanadium","2305",0.00000,0.00000,0.00000
"1","PHS","2305",0.00000,0.00000,0.00000
"1","H2","2305",0.00000,0.00000,8406.80660
"1","Li-Ion","2306",0.00000,0.00000,17.60536
"1","Vanadium","2306",0.00000,0.00000,0.00000
"1","PHS","2306",0.00000,0.00000,0.00000
"1","H2","2306",26.34498,0.00000,8423.46863
"1","Li-Ion","2307",0.00000,0.00000,17.60536
"1","Vanadium","2307",0.00000,0.00000,0.00000
"1","PHS","2307",0.00000,0.00000,0.00000
"1","H2","2307",40.66132,0.00000,8449.18511
"1","Li-Ion","2308",0.00000,0.00000,17.60536
"1","Vanadium","2308",0.00000,0.00000,0.00000
"1","PHS","2308",0.00000,0.00000,0.00000
"1","H2","2308",0.00000,8.22506,8436.18014
"1","Li-Ion","2309",0.00000,16.23134,0.00000
"1","Vanadium","2309",0.00000,0.00000,0.00000
"1","PHS","2309",0.00000,0.00000,0.00000
"1","H2","2309",0.00000,0.00000,8436.18014
"1","Li-Ion","2310",0.00000,0.00000,0.00000
"1","Vanadium","2310",0.00000,0.00000,0.00000
"1","PHS","2310",0.00000,0.00000,0.00000
"1","H2","2310",0.00000,19.76020,8404.93652
"1","Li-Ion","2311",0.00000,0.00000,0.00000
"1","Vanadium","2311",0.00000,0.00000,0.00000
"1","PHS","2311",0.00000,0.00000,0.00000
"1","H2","2311",12.41237,0.00000,8412.78679
"1","Li-Ion","2312",0.00000,0.00000,0.00000
"1","Vanadium","2312",0.00000,0.00000,0.00000
"1","PHS","2312",0.00000,0.00000,0.00000
"1","H2","2312",28.26822,0.00000,8430.66518
"1","Li-Ion","2313",0.00000,0.00000,0.00000
"1","Vanadium","2313",0.00000,0.00000,0.00000
"1","PHS","2313",0.00000,0.00000,0.00000
"1","H2","2313",103.78452,0.00000,8496.30427
"1","Li-Ion","2314",0.00000,0.00000,0.00000
"1","Vanadium","2314",0.00000,0.00000,0.00000
"1","PHS","2314",0.00000,0.00000,0.00000
"1","H2","2314",103.78452,0.00000,8561.94337
"1","Li-Ion","2315",0.00000,0.00000,0.00000
"1","Vanadium","2315",0.00000,0.00000,0.00000
"1","PHS","2315",0.00000,0.00000,0.00000
"1","H2","2315",103.78452,0.00000,8627.58246
"1","Li-Ion","2316",0.00000,0.00000,0.00000
"1","Vanadium","2316",0.00000,0.00000,0.00000
"1","PHS","2316",0.00000,0.00000,0.00000
"1","H2","2316",103.78452,0.00000,8693.22155
"1","Li-Ion","2317",0.00000,0.00000,0.00000
"1","Vanadium","2317",0.00000,0.00000,0.00000
"1","PHS","2317",0.00000,0.00000,0.00000
"1","H2","2317",103.78452,0.00000,8758.86065
"1","Li-Ion","2318",0.00000,0.00000,0.00000
"1","Vanadium","2318",0.00000,0.00000,0.00000
"1","PHS","2318",0.00000,0.00000,0.00000
"1","H2","2318",103.78452,0.00000,8824.49974
"1","Li-Ion","2319",0.00000,0.00000,0.00000
"1","Vanadium","2319",0.00000,0.00000,0.00000
"1","PHS","2319",0.00000,0.00000,0.00000
"1","H2","2319",103.78452,0.00000,8890.13883
"1","Li-Ion","2320",0.00000,0.00000,0.00000
"1","Vanadium","2320",0.00000,0.00000,0.00000
"1","PHS","2320",0.00000,0.00000,0.00000
"1","H2","2320",103.78452,0.00000,8955.77793
"1","Li-Ion","2321",0.00000,0.00000,0.00000
"1","Vanadium","2321",0.00000,0.00000,0.00000
"1","PHS","2321",0.00000,0.00000,0.00000
"1","H2","2321",103.78452,0.00000,9021.41702
"1","Li-Ion","2322",0.00000,0.00000,0.00000
"1","Vanadium","2322",0.00000,0.00000,0.00000
"1","PHS","2322",0.00000,0.00000,0.00000
"1","H2","2322",103.78452,0.00000,9087.05611
"1","Li-Ion","2323",0.00000,0.00000,0.00000
"1","Vanadium","2323",0.00000,0.00000,0.00000
"1","PHS","2323",0.00000,0.00000,0.00000
"1","H2","2323",103.78452,0.00000,9152.69521
"1","Li-Ion","2324",0.00000,0.00000,0.00000
"1","Vanadium","2324",0.00000,0.00000,0.00000
"1","PHS","2324",0.00000,0.00000,0.00000
"1","H2","2324",103.78452,0.00000,9218.33430
"1","Li-Ion","2325",0.00000,0.00000,0.00000
"1","Vanadium","2325",0.00000,0.00000,0.00000
"1","PHS","2325",0.00000,0.00000,0.00000
"1","H2","2325",103.78452,0.00000,9283.97339
"1","Li-Ion","2326",0.00000,0.00000,0.00000
"1","Vanadium","2326",0.00000,0.00000,0.00000
"1","PHS","2326",0.00000,0.00000,0.00000
"1","H2","2326",103.78452,0.00000,9349.61249
"1","Li-Ion","2327",0.00000,0.00000,0.00000
"1","Vanadium","2327",0.00000,0.00000,0.00000
"1","PHS","2327",0.00000,0.00000,0.00000
"1","H2","2327",103.78452,0.00000,9415.25158
"1","Li-Ion","2328",0.00000,0.00000,0.00000
"1","Vanadium","2328",0.00000,0.00000,0.00000
"1","PHS","2328",0.00000,0.00000,0.00000
"1","H2","2328",103.78452,0.00000,9480.89067
"1","Li-Ion","2329",0.00000,0.00000,0.00000
"1","Vanadium","2329",0.00000,0.00000,0.00000
"1","PHS","2329",0.00000,0.00000,0.00000
"1","H2","2329",103.78452,0.00000,9546.52977
"1","Li-Ion","2330",0.00000,0.00000,0.00000
"1","Vanadium","2330",0.00000,0.00000,0.00000
"1","PHS","2330",0.00000,0.00000,0.00000
"1","H2","2330",103.78452,0.00000,9612.16886
"1","Li-Ion","2331",0.00000,0.00000,0.00000
"1","Vanadium","2331",0.00000,0.00000,0.00000
"1","PHS","2331",0.00000,0.00000,0.00000
"1","H2","2331",103.78452,0.00000,9677.80795
"1","Li-Ion","2332",10.62365,0.00000,9.79453
"1","Vanadium","2332",0.00000,0.00000,0.00000
"1","PHS","2332",0.00000,0.00000,0.00000
"1","H2","2332",103.78452,0.00000,9743.44705
"1","Li-Ion","2333",0.00000,0.00000,9.79453
"1","Vanadium","2333",0.00000,0.00000,0.00000
"1","PHS","2333",0.00000,0.00000,0.00000
"1","H2","2333",103.78452,0.00000,9809.08614
"1","Li-Ion","2334",0.00000,0.00000,9.79453
"1","Vanadium","2334",0.00000,0.00000,0.00000
"1","PHS","2334",0.00000,0.00000,0.00000
"1","H2","2334",103.78452,0.00000,9874.72523
"1","Li-Ion","2335",0.00000,0.00000,9.79453
"1","Vanadium","2335",0.00000,0.00000,0.00000
"1","PHS","2335",0.00000,0.00000,0.00000
"1","H2","2335",103.78452,0.00000,9940.36433
"1","Li-Ion","2336",0.00000,0.00000,9.79453
"1","Vanadium","2336",0.00000,0.00000,0.00000
"1","PHS","2336",0.00000,0.00000,0.00000
"1","H2","2336",103.78452,0.00000,10006.00342
"1","Li-Ion","2337",0.00000,0.00000,9.79453
"1","Vanadium","2337",0.00000,0.00000,0.00000
"1","PHS","2337",0.00000,0.00000,0.00000
"1","H2","2337",103.78452,0.00000,10071.64251
"1","Li-Ion","2338",37.65316,0.00000,44.50902
"1","Vanadium","2338",0.00000,0.00000,0.00000
"1","PHS","2338",0.00000,0.00000,0.00000
"1","H2","2338",103.78452,0.00000,10137.28161
"1","Li-Ion","2339",0.00000,0.00000,44.50902
"1","Vanadium","2339",0.00000,0.00000,0.00000
"1","PHS","2339",0.00000,0.00000,0.00000
"1","H2","2339",103.78452,0.00000,10202.92070
"1","Li-Ion","2340",67.50864,0.00000,106.74891
"1","Vanadium","2340",0.00000,0.00000,0.00000
"1","PHS","2340",0.00000,0.00000,0.00000
"1","H2","2340",103.78452,0.00000,10268.55979
"1","Li-Ion","2341",0.00000,0.00000,106.74891
"1","Vanadium","2341",0.00000,0.00000,0.00000
"1","PHS","2341",0.00000,0.00000,0.00000
"1","H2","2341",103.78452,0.00000,10334.19889
"1","Li-Ion","2342",84.54774,0.00000,184.69808
"1","Vanadium","2342",0.00000,0.00000,0.00000
"1","PHS","2342",0.00000,0.00000,0.00000
"1","H2","2342",103.78452,0.00000,10399.83798
"1","Li-Ion","2343",84.54774,0.00000,262.64724
"1","Vanadium","2343",0.00000,0.00000,0.00000
"1","PHS","2343",0.00000,0.00000,0.00000
"1","H2","2343",103.78452,0.00000,10465.47707
"1","Li-Ion","2344",80.19714,0.00000,336.58535
"1","Vanadium","2344",0.00000,0.00000,0.00000
"1","PHS","2344",0.00000,0.00000,0.00000
"1","H2","2344",103.78452,0.00000,10531.11617
"1","Li-Ion","2345",0.00000,0.00000,336.58535
"1","Vanadium","2345",0.00000,0.00000,0.00000
"1","PHS","2345",0.00000,0.00000,0.00000
"1","H2","2345",103.78452,0.00000,10596.75526
"1","Li-Ion","2346",0.00000,0.00000,336.58535
"1","Vanadium","2346",0.00000,0.00000,0.00000
"1","PHS","2346",0.00000,0.00000,0.00000
"1","H2","2346",40.89259,0.00000,10622.61801
"1","Li-Ion","2347",0.00000,33.69219,300.04105
"1","Vanadium","2347",0.00000,0.00000,0.00000
"1","PHS","2347",0.00000,0.00000,0.00000
"1","H2","2347",0.00000,0.00000,10622.61801
"1","Li-Ion","2348",0.00000,84.54774,208.33615
"1","Vanadium","2348",0.00000,0.00000,0.00000
"1","PHS","2348",0.00000,0.00000,0.00000
"1","H2","2348",0.00000,10.21371,10606.46871
"1","Li-Ion","2349",0.00000,84.54774,116.63125
"1","Vanadium","2349",0.00000,0.00000,0.00000
"1","PHS","2349",0.00000,0.00000,0.00000
"1","H2","2349",0.00000,18.75226,10576.81878
"1","Li-Ion","2350",0.00000,52.48242,59.70606
"1","Vanadium","2350",0.00000,0.00000,0.00000
"1","PHS","2350",0.00000,0.00000,0.00000
"1","H2","2350",0.00000,0.00000,10576.81878
"1","Li-Ion","2351",0.00000,0.00000,59.70606
"1","Vanadium","2351",0.00000,0.00000,0.00000
"1","PHS","2351",0.00000,0.00000,0.00000
"1","H2","2351",103.78452,0.00000,10642.45787
"1","Li-Ion","2352",0.00000,0.00000,59.70606
"1","Vanadium","2352",0.00000,0.00000,0.00000
"1","PHS","2352",0.00000,0.00000,0.00000
"1","H2","2352",103.78452,0.00000,10708.09697
"1","Li-Ion","2353",37.32451,0.00000,94.11756
"1","Vanadium","2353",0.00000,0.00000,0.00000
"1","PHS","2353",0.00000,0.00000,0.00000
"1","H2","2353",103.78452,0.00000,10773.73606
"1","Li-Ion","2354",0.00000,0.00000,94.11756
"1","Vanadium","2354",0.00000,0.00000,0.00000
"1","PHS","2354",0.00000,0.00000,0.00000
"1","H2","2354",9.92226,0.00000,10780.01145
"1","Li-Ion","2355",0.00000,0.00000,94.11756
"1","Vanadium","2355",0.00000,0.00000,0.00000
"1","PHS","2355",0.00000,0.00000,0.00000
"1","H2","2355",29.27276,0.00000,10798.52517
"1","Li-Ion","2356",0.00000,0.00000,94.11756
"1","Vanadium","2356",0.00000,0.00000,0.00000
"1","PHS","2356",0.00000,0.00000,0.00000
"1","H2","2356",19.54230,0.00000,10810.88481
"1","Li-Ion","2357",0.00000,0.00000,94.11756
"1","Vanadium","2357",0.00000,0.00000,0.00000
"1","PHS","2357",0.00000,0.00000,0.00000
"1","H2","2357",37.80312,0.00000,10834.79360
"1","Li-Ion","2358",0.00000,0.00000,94.11756
"1","Vanadium","2358",0.00000,0.00000,0.00000
"1","PHS","2358",0.00000,0.00000,0.00000
"1","H2","2358",81.70549,0.00000,10886.46869
"1","Li-Ion","2359",0.00000,34.59160,56.59770
"1","Vanadium","2359",0.00000,0.00000,0.00000
"1","PHS","2359",0.00000,0.00000,0.00000
"1","H2","2359",0.00000,0.00000,10886.46869
"1","Li-Ion","2360",0.00000,47.15756,5.44814
"1","Vanadium","2360",0.00000,0.00000,0.00000
"1","PHS","2360",0.00000,0.00000,0.00000
"1","H2","2360",0.00000,0.00000,10886.46869
"1","Li-Ion","2361",0.00000,0.00000,5.44814
"1","Vanadium","2361",0.00000,0.00000,0.00000
"1","PHS","2361",0.00000,0.00000,0.00000
"1","H2","2361",48.56858,0.00000,10917.18615
"1","Li-Ion","2362",0.00000,0.00000,5.44814
"1","Vanadium","2362",0.00000,0.00000,0.00000
"1","PHS","2362",0.00000,0.00000,0.00000
"1","H2","2362",74.78278,0.00000,10964.48293
"1","Li-Ion","2363",43.38026,0.00000,45.44277
"1","Vanadium","2363",0.00000,0.00000,0.00000
"1","PHS","2363",0.00000,0.00000,0.00000
"1","H2","2363",103.78452,0.00000,11030.12203
"1","Li-Ion","2364",84.54774,0.00000,123.39193
"1","Vanadium","2364",0.00000,0.00000,0.00000
"1","PHS","2364",0.00000,0.00000,0.00000
"1","H2","2364",103.78452,0.00000,11095.76112
"1","Li-Ion","2365",84.54774,0.00000,201.34110
"1","Vanadium","2365",0.00000,0.00000,0.00000
"1","PHS","2365",0.00000,0.00000,0.00000
"1","H2","2365",103.78452,0.00000,11161.40021
"1","Li-Ion","2366",84.54774,0.00000,279.29026
"1","Vanadium","2366",0.00000,0.00000,0.00000
"1","PHS","2366",0.00000,0.00000,0.00000
"1","H2","2366",103.78452,0.00000,11227.03931
"1","Li-Ion","2367",84.54774,0.00000,357.23943
"1","Vanadium","2367",0.00000,0.00000,0.00000
"1","PHS","2367",0.00000,0.00000,0.00000
"1","H2","2367",103.78452,0.00000,11292.67840
"1","Li-Ion","2368",84.54774,0.00000,435.18859
"1","Vanadium","2368",0.00000,0.00000,0.00000
"1","PHS","2368",0.00000,0.00000,0.00000
"1","H2","2368",103.78452,0.00000,11358.31749
"1","Li-Ion","2369",51.70251,0.00000,482.85595
"1","Vanadium","2369",0.00000,0.00000,0.00000
"1","PHS","2369",0.00000,0.00000,0.00000
"1","H2","2369",103.78452,0.00000,11423.95659
"1","Li-Ion","2370",0.00000,0.00000,482.85595
"1","Vanadium","2370",0.00000,0.00000,0.00000
"1","PHS","2370",0.00000,0.00000,0.00000
"1","H2","2370",65.66816,0.00000,11465.48878
"1","Li-Ion","2371",0.00000,0.00000,482.85595
"1","Vanadium","2371",0.00000,0.00000,0.00000
"1","PHS","2371",0.00000,0.00000,0.00000
"1","H2","2371",0.00000,26.72585,11423.23150
"1","Li-Ion","2372",0.00000,0.00000,482.85595
"1","Vanadium","2372",0.00000,0.00000,0.00000
"1","PHS","2372",0.00000,0.00000,0.00000
"1","H2","2372",0.00000,95.08300,11272.89207
"1","Li-Ion","2373",0.00000,0.00000,482.85595
"1","Vanadium","2373",0.00000,0.00000,0.00000
"1","PHS","2373",0.00000,0.00000,0.00000
"1","H2","2373",0.00000,105.60000,11105.92381
"1","Li-Ion","2374",0.00000,0.00000,482.85595
"1","Vanadium","2374",0.00000,0.00000,0.00000
"1","PHS","2374",0.00000,0.00000,0.00000
"1","H2","2374",0.00000,54.12887,11020.33855
"1","Li-Ion","2375",0.00000,47.12887,431.73751
"1","Vanadium","2375",0.00000,0.00000,0.00000
"1","PHS","2375",0.00000,0.00000,0.00000
"1","H2","2375",0.00000,0.00000,11020.33855
"1","Li-Ion","2376",0.00000,41.92887,386.25927
"1","Vanadium","2376",0.00000,0.00000,0.00000
"1","PHS","2376",0.00000,0.00000,0.00000
"1","H2","2376",0.00000,0.00000,11020.33855
"1","Li-Ion","2377",0.00000,0.00000,386.25927
"1","Vanadium","2377",0.00000,0.00000,0.00000
"1","PHS","2377",0.00000,0.00000,0.00000
"1","H2","2377",0.00000,39.22887,10958.31227
"1","Li-Ion","2378",0.00000,68.62980,311.81980
"1","Vanadium","2378",0.00000,0.00000,0.00000
"1","PHS","2378",0.00000,0.00000,0.00000
"1","H2","2378",0.00000,0.00000,10958.31227
"1","Li-Ion","2379",0.00000,38.22887,270.35477
"1","Vanadium","2379",0.00000,0.00000,0.00000
"1","PHS","2379",0.00000,0.00000,0.00000
"1","H2","2379",0.00000,0.00000,10958.31227
"1","Li-Ion","2380",0.00000,39.62887,227.37122
"1","Vanadium","2380",0.00000,0.00000,0.00000
"1","PHS","2380",0.00000,0.00000,0.00000
"1","H2","2380",0.00000,0.00000,10958.31227
"1","Li-Ion","2381",0.00000,44.42887,179.18135
"1","Vanadium","2381",0.00000,0.00000,0.00000
"1","PHS","2381",0.00000,0.00000,0.00000
"1","H2","2381",0.00000,0.00000,10958.31227
"1","Li-Ion","2382",0.00000,51.92887,122.85658
"1","Vanadium","2382",0.00000,0.00000,0.00000
"1","PHS","2382",0.00000,0.00000,0.00000
"1","H2","2382",0.00000,0.00000,10958.31227
"1","Li-Ion","2383",0.00000,56.52887,61.54241
"1","Vanadium","2383",0.00000,0.00000,0.00000
"1","PHS","2383",0.00000,0.00000,0.00000
"1","H2","2383",0.00000,0.00000,10958.31227
"1","Li-Ion","2384",0.00000,56.73930,0.00000
"1","Vanadium","2384",0.00000,0.00000,0.00000
"1","PHS","2384",0.00000,0.00000,0.00000
"1","H2","2384",0.00000,0.00000,10958.31227
"1","Li-Ion","2385",35.18193,0.00000,32.43613
"1","Vanadium","2385",0.00000,0.00000,0.00000
"1","PHS","2385",0.00000,0.00000,0.00000
"1","H2","2385",0.00000,0.00000,10958.31227
"1","Li-Ion","2386",37.74631,0.00000,67.23651
"1","Vanadium","2386",0.00000,0.00000,0.00000
"1","PHS","2386",0.00000,0.00000,0.00000
"1","H2","2386",0.00000,0.00000,10958.31227
"1","Li-Ion","2387",0.00000,0.00000,67.23651
"1","Vanadium","2387",0.00000,0.00000,0.00000
"1","PHS","2387",0.00000,0.00000,0.00000
"1","H2","2387",102.38905,0.00000,11023.06879
"1","Li-Ion","2388",84.54774,0.00000,145.18567
"1","Vanadium","2388",0.00000,0.00000,0.00000
"1","PHS","2388",0.00000,0.00000,0.00000
"1","H2","2388",64.28851,0.00000,11063.72841
"1","Li-Ion","2389",82.71378,0.00000,221.44401
"1","Vanadium","2389",0.00000,0.00000,0.00000
"1","PHS","2389",0.00000,0.00000,0.00000
"1","H2","2389",101.79416,0.00000,11128.10869
"1","Li-Ion","2390",84.54774,0.00000,299.39318
"1","Vanadium","2390",0.00000,0.00000,0.00000
"1","PHS","2390",0.00000,0.00000,0.00000
"1","H2","2390",103.78452,0.00000,11193.74779
"1","Li-Ion","2391",84.54774,0.00000,377.34234
"1","Vanadium","2391",0.00000,0.00000,0.00000
"1","PHS","2391",0.00000,0.00000,0.00000
"1","H2","2391",103.78452,0.00000,11259.38688
"1","Li-Ion","2392",29.89784,0.00000,404.90679
"1","Vanadium","2392",0.00000,0.00000,0.00000
"1","PHS","2392",0.00000,0.00000,0.00000
"1","H2","2392",103.78452,0.00000,11325.02597
"1","Li-Ion","2393",84.54774,0.00000,482.85595
"1","Vanadium","2393",0.00000,0.00000,0.00000
"1","PHS","2393",0.00000,0.00000,0.00000
"1","H2","2393",0.55373,0.00000,11325.37618
"1","Li-Ion","2394",0.00000,0.00000,482.85595
"1","Vanadium","2394",0.00000,0.00000,0.00000
"1","PHS","2394",0.00000,0.00000,0.00000
"1","H2","2394",24.37207,0.00000,11340.79043
"1","Li-Ion","2395",0.00000,0.00000,482.85595
"1","Vanadium","2395",0.00000,0.00000,0.00000
"1","PHS","2395",0.00000,0.00000,0.00000
"1","H2","2395",0.00000,0.00000,11340.79043
"1","Li-Ion","2396",0.00000,0.00000,482.85595
"1","Vanadium","2396",0.00000,0.00000,0.00000
"1","PHS","2396",0.00000,0.00000,0.00000
"1","H2","2396",0.00000,49.00548,11263.30597
"1","Li-Ion","2397",0.00000,4.85142,477.59384
"1","Vanadium","2397",0.00000,0.00000,0.00000
"1","PHS","2397",0.00000,0.00000,0.00000
"1","H2","2397",0.00000,52.57745,11180.17373
"1","Li-Ion","2398",0.00000,51.62887,421.59447
"1","Vanadium","2398",0.00000,0.00000,0.00000
"1","PHS","2398",0.00000,0.00000,0.00000
"1","H2","2398",0.00000,0.00000,11180.17373
"1","Li-Ion","2399",0.00000,44.12887,373.72999
"1","Vanadium","2399",0.00000,0.00000,0.00000
"1","PHS","2399",0.00000,0.00000,0.00000
"1","H2","2399",0.00000,0.00000,11180.17373
"1","Li-Ion","2400",0.00000,39.62887,330.74645
"1","Vanadium","2400",0.00000,0.00000,0.00000
"1","PHS","2400",0.00000,0.00000,0.00000
"1","H2","2400",0.00000,0.00000,11180.17373
"1","Li-Ion","2401",0.00000,37.02887,290.58300
"1","Vanadium","2401",0.00000,0.00000,0.00000
"1","PHS","2401",0.00000,0.00000,0.00000
"1","H2","2401",0.00000,0.00000,11180.17373
"1","Li-Ion","2402",0.00000,36.02887,251.50420
"1","Vanadium","2402",0.00000,0.00000,0.00000
"1","PHS","2402",0.00000,0.00000,0.00000
"1","H2","2402",0.00000,0.00000,11180.17373
"1","Li-Ion","2403",0.00000,35.72887,212.75080
"1","Vanadium","2403",0.00000,0.00000,0.00000
"1","PHS","2403",0.00000,0.00000,0.00000
"1","H2","2403",0.00000,0.00000,11180.17373
"1","Li-Ion","2404",0.00000,33.41386,176.50839
"1","Vanadium","2404",0.00000,0.00000,0.00000
"1","PHS","2404",0.00000,0.00000,0.00000
"1","H2","2404",0.00000,0.00000,11180.17373
"1","Li-Ion","2405",0.00000,42.62887,130.27089
"1","Vanadium","2405",0.00000,0.00000,0.00000
"1","PHS","2405",0.00000,0.00000,0.00000
"1","H2","2405",0.00000,0.00000,11180.17373
"1","Li-Ion","2406",0.00000,50.52887,75.46463
"1","Vanadium","2406",0.00000,0.00000,0.00000
"1","PHS","2406",0.00000,0.00000,0.00000
"1","H2","2406",0.00000,0.00000,11180.17373
"1","Li-Ion","2407",0.00000,52.90619,18.07981
"1","Vanadium","2407",0.00000,0.00000,0.00000
"1","PHS","2407",0.00000,0.00000,0.00000
"1","H2","2407",0.00000,0.00000,11180.17373
"1","Li-Ion","2408",0.00000,16.66876,0.00000
"1","Vanadium","2408",0.00000,0.00000,0.00000
"1","PHS","2408",0.00000,0.00000,0.00000
"1","H2","2408",0.00000,0.00000,11180.17373
"1","Li-Ion","2409",0.00000,0.00000,0.00000
"1","Vanadium","2409",0.00000,0.00000,0.00000
"1","PHS","2409",0.00000,0.00000,0.00000
"1","H2","2409",8.49087,0.00000,11185.54383
"1","Li-Ion","2410",31.09731,0.00000,28.67031
"1","Vanadium","2410",0.00000,0.00000,0.00000
"1","PHS","2410",0.00000,0.00000,0.00000
"1","H2","2410",25.72197,0.00000,11201.81183
"1","Li-Ion","2411",16.73487,0.00000,44.09910
"1","Vanadium","2411",0.00000,0.00000,0.00000
"1","PHS","2411",0.00000,0.00000,0.00000
"1","H2","2411",103.78452,0.00000,11267.45092
"1","Li-Ion","2412",84.54774,0.00000,122.04826
"1","Vanadium","2412",0.00000,0.00000,0.00000
"1","PHS","2412",0.00000,0.00000,0.00000
"1","H2","2412",82.16034,0.00000,11319.41368
"1","Li-Ion","2413",84.54774,0.00000,199.99743
"1","Vanadium","2413",0.00000,0.00000,0.00000
"1","PHS","2413",0.00000,0.00000,0.00000
"1","H2","2413",103.78452,0.00000,11385.05277
"1","Li-Ion","2414",84.54774,0.00000,277.94659
"1","Vanadium","2414",0.00000,0.00000,0.00000
"1","PHS","2414",0.00000,0.00000,0.00000
"1","H2","2414",58.41310,0.00000,11421.99646
"1","Li-Ion","2415",84.54774,0.00000,355.89576
"1","Vanadium","2415",0.00000,0.00000,0.00000
"1","PHS","2415",0.00000,0.00000,0.00000
"1","H2","2415",50.08957,0.00000,11453.67589
"1","Li-Ion","2416",84.54774,0.00000,433.84493
"1","Vanadium","2416",0.00000,0.00000,0.00000
"1","PHS","2416",0.00000,0.00000,0.00000
"1","H2","2416",17.52675,0.00000,11464.76078
"1","Li-Ion","2417",53.15992,0.00000,482.85595
"1","Vanadium","2417",0.00000,0.00000,0.00000
"1","PHS","2417",0.00000,0.00000,0.00000
"1","H2","2417",0.00000,0.00000,11464.76078
"1","Li-Ion","2418",0.00000,0.00000,482.85595
"1","Vanadium","2418",0.00000,0.00000,0.00000
"1","PHS","2418",0.00000,0.00000,0.00000
"1","H2","2418",1.15107,0.00000,11465.48878
"1","Li-Ion","2419",0.00000,0.00000,482.85595
"1","Vanadium","2419",0.00000,0.00000,0.00000
"1","PHS","2419",0.00000,0.00000,0.00000
"1","H2","2419",0.00000,1.07614,11463.78725
