hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,1597568.1937965564,optimal,1.1849781999990228,False,
2,0.0,0,0.0,1547408.750829549,optimal,1.0363893000030657,False,
3,0.0,0,0.0,1518310.7187266082,optimal,1.1124322000032407,False,
4,0.0,0,0.0,1525738.4796316647,optimal,1.163093299997854,False,
5,0.0,0,0.0,1545383.7678038857,optimal,1.1399453000049107,False,
6,0.0,0,0.0,1572868.2694209293,optimal,1.112832899998466,False,
7,0.0,0,0.0,1563407.896795464,optimal,1.098374799999874,False,
8,0.0,0,0.0,1591667.8624815098,optimal,1.051998499999172,False,
9,0.0,0,0.0,1606906.510595472,optimal,1.0241344000023673,False,
10,0.0,0,0.0,1627956.3858990467,optimal,0.9749510000037844,False,
11,0.0,0,0.0,1673509.4735577933,optimal,0.8412474000069778,False,
12,0.0,0,0.0,1684630.4769436994,optimal,1.0916638000053354,False,
13,0.0,0,0.0,1714691.2542082013,optimal,1.0311536000008346,False,
14,0.0,0,0.0,1719925.3125904028,optimal,1.0319744000007631,False,
15,0.0,0,0.0,1730055.1810973617,optimal,1.001225699998031,False,
16,0.0,0,0.0,1758981.8956990668,optimal,0.874975299993821,False,
17,0.0,0,0.0,1803401.9981427607,optimal,0.8209165000007488,False,
18,0.0,0,0.0,1846592.6190515037,optimal,0.7844601000033435,False,
19,0.0,0,0.0,1896582.5052839834,optimal,0.7337619000027189,False,
20,0.0,0,0.0,1935954.532940588,optimal,0.8065270000006421,False,
21,0.0,0,0.0,1970888.2724019845,optimal,0.7530943000019761,False,
22,0.0,0,0.0,2010674.8782934858,optimal,0.08062280000012834,False,
23,0.0,0,0.0,2039627.8150302104,optimal,0.09209199999895645,False,
24,0.0,0,0.0,2069756.7739037657,optimal,0.09352290000242647,False,
25,0.0,0,0.0,2099637.6151549076,optimal,0.09113629999774275,False,
26,0.0,0,0.0,2124945.598389924,optimal,0.08806050000566756,False,
27,0.0,0,0.0,2140230.3959543137,optimal,0.08388769999874057,False,
28,0.0,0,0.0,2148461.1869123075,optimal,0.08704939999734052,False,
29,0.0,0,0.0,2157413.7404979314,optimal,0.08340239999961341,False,
30,0.0,0,0.0,2157056.943504525,optimal,0.07744719999755034,False,
31,0.0,0,0.0,2148853.763896576,optimal,0.07853459999751067,False,
32,0.0,0,0.0,2154943.4207514743,optimal,0.14851530000305502,False,
33,0.0,0,0.0,2169920.860599214,optimal,0.08314019999670563,False,
34,0.0,0,0.0,2192783.40139133,optimal,0.09307940000144299,False,
35,0.0,0,0.0,2211629.4145253664,optimal,0.09515629999805242,False,
36,0.0,0,0.0,2246661.1805879897,optimal,0.0848275000025751,False,
37,0.0,0,0.0,2265764.906188789,optimal,0.08484649999445537,False,
38,0.0,0,0.0,2264583.1204240667,optimal,0.0824886000045808,False,
39,0.0,0,0.0,2273027.9576484864,optimal,0.08811960000457475,False,
40,0.0,0,0.0,2266508.9307768587,optimal,0.0727268999980879,False,
41,0.0,0,0.0,2273917.6877797865,optimal,0.06700959999579936,False,
42,0.0,0,0.0,2280163.298970016,optimal,0.06351760000688955,False,
43,0.0,0,0.0,2283736.5123177017,optimal,0.06895239999721525,False,
44,0.0,0,0.0,2302298.925998817,optimal,0.0626946999982465,False,
45,0.0,0,0.0,2320310.6273890273,optimal,0.07499870000174269,False,
46,0.0,0,0.0,2339355.948844862,optimal,0.13076030000229366,False,
47,0.0,0,0.0,2362534.494408041,optimal,0.06280810000316706,False,
48,0.0,0,0.0,2383911.8866876825,optimal,0.053451200001291,False,
49,0.0,0,0.0,2404234.716906905,optimal,0.07530889999907231,False,
50,0.0,0,0.0,2422118.75191425,optimal,0.05812359999981709,False,
51,0.0,0,0.0,2436592.435978618,optimal,0.08320950000052107,False,
52,0.0,0,0.0,2442715.3979371106,optimal,0.11682180000207154,False,
53,0.0,0,0.0,2441347.563214503,optimal,0.12470120000216411,False,
54,0.0,0,0.0,2464510.527694753,optimal,0.06754039999941597,False,
55,0.0,0,0.0,2476294.042350695,optimal,0.06562230000417912,False,
56,0.0,0,0.0,2484709.8644801737,optimal,0.06559920000290731,False,
57,0.0,0,0.0,2485501.9669379494,optimal,0.11413489999540616,False,
58,0.0,0,0.0,2484137.911422996,optimal,0.13726339999993797,False,
59,0.0,0,0.0,2487631.8936547446,optimal,0.12452610000036657,False,
60,0.0,0,0.0,2488794.2036547456,optimal,0.12676790000114124,False,
61,0.0,0,0.0,2488433.597241115,optimal,0.11267879999650177,False,
62,0.0,0,0.0,2480148.82453313,optimal,0.07678849999501836,False,
63,0.0,0,0.0,2466976.135512952,optimal,0.06564939999952912,False,
64,0.0,0,0.0,2449256.029597641,optimal,0.10549890000402229,False,
65,0.0,0,0.0,2444568.2232839656,optimal,0.05738070000370499,False,
66,0.0,0,0.0,2440949.2766018715,optimal,0.059537200002523605,False,
67,0.0,0,0.0,2444201.271601872,optimal,0.05728159999853233,False,
68,0.0,0,0.0,2447429.0729315868,optimal,0.056476400000974536,False,
69,0.0,0,0.0,2449008.387643293,optimal,0.05935220000537811,False,
70,0.0,0,0.0,2448149.7988860146,optimal,0.05698870000196621,False,
71,0.0,0,0.0,2453072.7791952575,optimal,0.05290389999572653,False,
72,0.0,0,0.0,2461217.8203704087,optimal,0.07170490000135032,False,
73,0.0,0,0.0,2469876.1592616155,optimal,0.06126560000120662,False,
74,0.0,0,0.0,2477233.3342616158,optimal,0.0666960000016843,False,
75,0.0,0,0.0,2483979.2031049067,optimal,0.11419609999575187,False,
