hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,1894433.955255154,optimal,1.6494484999857377,False,
2,0.0,0,0.0,1841925.1622881473,optimal,1.2605544999969425,False,
3,0.0,0,0.0,1810539.6051852065,optimal,1.1478443999949377,False,
4,0.0,0,0.0,1816545.3910902645,optimal,1.154907899996033,False,
5,0.0,0,0.0,1835634.2542624823,optimal,1.2341984999948181,False,
6,0.0,0,0.0,1862866.7608456395,optimal,1.172874399999273,False,
7,0.0,0,0.0,1852869.1381354576,optimal,1.1797932000044966,False,
8,0.0,0,0.0,1882175.4337876167,optimal,1.088682899993728,False,
9,0.0,0,0.0,1899675.9773727744,optimal,1.1092903999960981,False,
10,0.0,0,0.0,1919921.482420749,optimal,1.158335400003125,False,
11,0.0,0,0.0,1953974.0392645644,optimal,1.0154185999999754,False,
12,0.0,0,0.0,1965254.888121667,optimal,0.9320449999941047,False,
13,0.0,0,0.0,1995273.0153014509,optimal,1.0304096000036225,False,
14,0.0,0,0.0,2007850.6608524753,optimal,0.9486562000092817,False,
15,0.0,0,0.0,2016515.904274717,optimal,0.938002900002175,False,
16,0.0,0,0.0,2045932.5238425347,optimal,0.9926011999923503,False,
17,0.0,0,0.0,2093439.1812523424,optimal,0.8376091999962227,False,
18,0.0,0,0.0,2136996.0571271977,optimal,0.08543180000560824,False,
19,0.0,0,0.0,2184817.3733257907,optimal,0.8344260000012582,False,
20,0.0,0,0.0,2221340.755948508,optimal,0.7841939000063576,False,
21,0.0,0,0.0,2253302.2003760184,optimal,0.09628800000064075,False,
22,0.0,0,0.0,2276271.32545259,optimal,0.08710289999726228,False,
23,0.0,0,0.0,2302602.35223516,optimal,0.7299805000075139,False,
24,0.0,0,0.0,2328337.041074827,optimal,0.08822910000162665,False,
25,0.0,0,0.0,2354689.1622920805,optimal,0.07054089999292046,False,
26,0.0,0,0.0,2377333.9754932104,optimal,0.08389480000187177,False,
27,0.0,0,0.0,2390821.1530237137,optimal,0.07564779999665916,False,
28,0.0,0,0.0,2398058.0489478195,optimal,0.09316879999823868,False,
29,0.0,0,0.0,2407690.6775334436,optimal,0.09259660000680014,False,
30,0.0,0,0.0,2408173.801011234,optimal,0.20402000000467524,False,
31,0.0,0,0.0,2401614.2668744805,optimal,0.5886982999945758,False,
32,0.0,0,0.0,2410486.0487293797,optimal,0.11648840000270866,False,
33,0.0,0,0.0,2428240.9185432326,optimal,0.06966429999738466,False,
34,0.0,0,0.0,2454066.364301462,optimal,0.06986229999165516,False,
35,0.0,0,0.0,2474148.8774354993,optimal,0.0812354000081541,False,
36,0.0,0,0.0,2509608.7234642366,optimal,0.07203470000240486,False,
37,0.0,0,0.0,2525812.9063548157,optimal,0.07560370001010597,False,
38,0.0,0,0.0,2539724.1158254375,optimal,0.05938890000106767,False,
39,0.0,0,0.0,2543045.84981955,optimal,0.07096149999415502,False,
40,0.0,0,0.0,2537016.727914035,optimal,0.07840110000688583,False,
41,0.0,0,0.0,2547512.0398830753,optimal,0.08119289999012835,False,
42,0.0,0,0.0,2555117.801073305,optimal,0.06692939999629743,False,
43,0.0,0,0.0,2557021.73942099,optimal,0.057872899997164495,False,
44,0.0,0,0.0,2573482.103102105,optimal,0.06700360000832006,False,
