sc_gid,mean_cf,mean_lcoe,mean_res,capacity,latitude,longitude,lcot,total_lcoe,lcoe,trans_cap_cost,CAPEX_M,FOM_M,CAPEX_A,FOM_A,CAPEX_C,FOM_C
3621133,0.252,19.52289,5.958,10000,35.085999,-118.276001,0.121722,5.333362,5.21164,5323.339475,1193.5,18,533.194926,6.244445,861.625952,10.090824
