"Scenario","Technology","Hour","Charging power (MW)","Discharging power (MW)","State of charge (MWh)"
"1","Li-Ion","74",0.00000,0.00000,301.94949
"1","Vanadium","74",0.00000,0.00000,0.00000
"1","PHS","74",0.00000,0.00000,0.00000
"1","H2","74",0.00000,0.00000,17334.20120
"1","Li-Ion","75",0.00000,0.00000,301.94949
"1","Vanadium","75",0.00000,0.00000,0.00000
"1","PHS","75",0.00000,0.00000,0.00000
"1","H2","75",0.00000,0.00000,17334.20120
"1","Li-Ion","76",0.00000,0.00000,301.94949
"1","Vanadium","76",0.00000,0.00000,0.00000
"1","PHS","76",0.00000,0.00000,0.00000
"1","H2","76",0.00000,0.00000,17334.20120
"1","Li-Ion","77",0.00000,0.00000,301.94949
"1","Vanadium","77",0.00000,0.00000,0.00000
"1","PHS","77",0.00000,0.00000,0.00000
"1","H2","77",0.00000,0.00000,17334.20120
"1","Li-Ion","78",0.00000,0.00000,301.94949
"1","Vanadium","78",0.00000,0.00000,0.00000
"1","PHS","78",0.00000,0.00000,0.00000
"1","H2","78",0.00000,0.00000,17334.20120
"1","Li-Ion","79",0.00000,0.00000,301.94949
"1","Vanadium","79",0.00000,0.00000,0.00000
"1","PHS","79",0.00000,0.00000,0.00000
"1","H2","79",0.00000,0.00000,17334.20120
"1","Li-Ion","80",0.00000,0.00000,301.94949
"1","Vanadium","80",0.00000,0.00000,0.00000
"1","PHS","80",0.00000,0.00000,0.00000
"1","H2","80",0.00000,0.00000,17334.20120
"1","Li-Ion","81",0.00000,0.00000,301.94949
"1","Vanadium","81",0.00000,0.00000,0.00000
"1","PHS","81",0.00000,0.00000,0.00000
"1","H2","81",0.00000,0.00000,17334.20120
"1","Li-Ion","82",0.00000,0.00000,301.94949
"1","Vanadium","82",0.00000,0.00000,0.00000
"1","PHS","82",0.00000,0.00000,0.00000
"1","H2","82",0.00000,0.00000,17334.20120
"1","Li-Ion","83",0.00000,0.00000,301.94949
"1","Vanadium","83",0.00000,0.00000,0.00000
"1","PHS","83",0.00000,0.00000,0.00000
"1","H2","83",0.00000,0.00000,17334.20120
"1","Li-Ion","84",40.48066,0.00000,339.27081
"1","Vanadium","84",0.00000,0.00000,0.00000
"1","PHS","84",0.00000,0.00000,0.00000
"1","H2","84",0.00000,0.00000,17334.20120
"1","Li-Ion","85",60.40773,0.00000,394.96398
"1","Vanadium","85",0.00000,0.00000,0.00000
"1","PHS","85",0.00000,0.00000,0.00000
"1","H2","85",0.00000,0.00000,17334.20120
"1","Li-Ion","86",55.75909,0.00000,446.37133
"1","Vanadium","86",0.00000,0.00000,0.00000
