hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,1629984.0116483057,optimal,0.9966507999997702,False,
2,0.0,0,0.0,1579824.5686812974,optimal,0.9081890000015846,False,
3,0.0,0,0.0,1550726.5365783568,optimal,0.9846820999955526,False,
4,0.0,0,0.0,1558154.2974834135,optimal,1.0044349000017974,False,
5,0.0,0,0.0,1577799.585655634,optimal,0.9809443999984069,False,
6,0.0,0,0.0,1605235.2972918248,optimal,1.0280977000002167,False,
7,0.0,0,0.0,1595652.949714228,optimal,1.1588167999943835,False,
8,0.0,0,0.0,1626695.7133609133,optimal,1.1759621000019251,False,
9,0.0,0,0.0,1641892.8899911481,optimal,1.1189966000019922,False,
10,0.0,0,0.0,1662820.7903425922,optimal,1.3245908999961102,False,
11,0.0,0,0.0,1708251.9030492061,optimal,1.272153600002639,False,
12,0.0,0,0.0,1719331.4349513866,optimal,1.3474271000013687,False,
13,0.0,0,0.0,1737751.1295619938,optimal,1.353733399999328,False,
14,0.0,0,0.0,1751238.6502456013,optimal,1.2973695999971824,False,
15,0.0,0,0.0,1758554.8722580748,optimal,1.3838794999974198,False,
16,0.0,0,0.0,1787432.796878927,optimal,1.285855399997672,False,
17,0.0,0,0.0,1831804.1093417678,optimal,1.2596336999995401,False,
18,0.0,0,0.0,1874945.9402696579,optimal,1.196531599998707,False,
19,0.0,0,0.0,1924887.0365212858,optimal,1.1466859000065597,False,
20,0.0,0,0.0,1964210.2741970357,optimal,1.1637294000029215,False,
21,0.0,0,0.0,2013918.2494873444,optimal,1.077067400001397,False,
22,0.0,0,0.0,2040614.6046169493,optimal,0.27579510000214214,False,
23,0.0,0,0.0,2069518.7513728214,optimal,0.29979760000423994,False,
24,0.0,0,0.0,2099598.9202655237,optimal,0.2095954000033089,False,
25,0.0,0,0.0,2129430.971535812,optimal,0.29537770000024466,False,
26,0.0,0,0.0,2154690.164789975,optimal,0.2734649999983958,False,
27,0.0,0,0.0,2169926.172373513,optimal,0.3146391000045696,False,
28,0.0,0,0.0,2178108.1733506536,optimal,0.2877745000005234,False,
29,0.0,0,0.0,2184571.636924968,optimal,0.24932110000372631,False,
30,0.0,0,0.0,2184173.3684478356,optimal,0.2867913000009139,False,
31,0.0,0,0.0,2183538.2226141794,optimal,0.27755639999668347,False,
32,0.0,0,0.0,2186180.8746888167,optimal,0.2240340999996988,False,
33,0.0,0,0.0,2201109.524555704,optimal,0.20969969999714522,False,
34,0.0,0,0.0,2223923.275366968,optimal,0.22627990000182763,False,
35,0.0,0,0.0,2240087.1031349157,optimal,0.18101649999880465,False,
36,0.0,0,0.0,2275070.0792166856,optimal,0.16708170000492828,False,
37,0.0,0,0.0,2300478.3442194997,optimal,0.14316739999776473,False,
38,0.0,0,0.0,2299255.086971053,optimal,0.14663410000503063,False,
39,0.0,0,0.0,2302870.1040102453,optimal,0.11175209999782965,False,
40,0.0,0,0.0,2296302.287157765,optimal,0.09851380000327481,False,
41,0.0,0,0.0,2303662.2541798386,optimal,0.08847959999548038,False,
42,0.0,0,0.0,2309907.8653700687,optimal,0.1562807000009343,False,
43,0.0,0,0.0,2313481.0787177556,optimal,0.08679619999747956,False,
44,0.0,0,0.0,2332043.492398869,optimal,0.08490840000013122,False,
45,0.0,0,0.0,2350055.1937890807,optimal,0.08531610000500223,False,
46,0.0,0,0.0,2369100.5152449133,optimal,0.16170400000555674,False,
47,0.0,0,0.0,2392279.060808092,optimal,0.15328649999719346,False,
48,0.0,0,0.0,2413607.6631068797,optimal,0.15947779999987688,False,
49,0.0,0,0.0,2433881.703345251,optimal,0.09015439999348018,False,
50,0.0,0,0.0,2451765.7383525954,optimal,0.15490940000017872,False,
51,0.0,0,0.0,2466239.4224169636,optimal,0.08674500000051921,False,
52,0.0,0,0.0,2472362.3843754567,optimal,0.08550130000367062,False,
53,0.0,0,0.0,2470994.549652849,optimal,0.08425790000183042,False,
54,0.0,0,0.0,2494206.3041139534,optimal,0.08207840000250144,False,
55,0.0,0,0.0,2505989.818769896,optimal,0.08202259999961825,False,
56,0.0,0,0.0,2514405.6408993755,optimal,0.15216179999697488,False,
57,0.0,0,0.0,2515197.74335715,optimal,0.1575760999985505,False,
58,0.0,0,0.0,2513833.687842196,optimal,0.08262570000078995,False,
59,0.0,0,0.0,2517278.8800930916,optimal,0.15187169999990147,False,
60,0.0,0,0.0,2518441.1900930917,optimal,0.08312319999822648,False,
61,0.0,0,0.0,2518080.583679461,optimal,0.0834339000066393,False,
62,0.0,0,0.0,2509795.810971475,optimal,0.08708979999937583,False,
63,0.0,0,0.0,2496623.121951298,optimal,0.08161199999449309,False,
