start_hour,tech,recovery_end_hour,recovery_target_MWh,soc_at_recovery_end_MWh,recovery_soc_slack_MWh,soc_slack_cost_USD
1,Li-Ion,96,0.0,0.0,0.0,0.0
1,H2,96,8949.498762843528,8949.498762843528,0.0,0.0
2,Li-Ion,97,0.0,0.0,0.0,0.0
2,H2,97,8949.498762843528,8949.498762843528,0.0,0.0
3,Li-Ion,98,0.0,0.0,0.0,0.0
3,H2,98,8949.498762843528,8949.498762843528,0.0,0.0
4,Li-Ion,99,0.0,0.0,0.0,0.0
4,H2,99,8949.498762843528,8949.498762843528,0.0,0.0
5,Li-Ion,100,0.0,0.0,0.0,0.0
5,H2,100,8949.498762843528,8949.498762843528,0.0,0.0
6,Li-Ion,101,0.0,0.0,0.0,0.0
6,H2,101,8949.498762843528,8949.498762843528,0.0,0.0
7,Li-Ion,102,0.0,0.0,0.0,0.0
7,H2,102,8949.498762843528,8949.498762843528,0.0,0.0
8,Li-Ion,103,0.0,0.0,0.0,0.0
8,H2,103,8949.498762843528,8949.498762843528,0.0,0.0
9,Li-Ion,104,0.0,0.0,0.0,0.0
9,H2,104,8949.498762843528,8949.498762843528,0.0,0.0
10,Li-Ion,105,0.0,0.0,0.0,0.0
10,H2,105,8949.498762843528,8949.498762843528,0.0,0.0
11,Li-Ion,106,0.0,0.0,0.0,0.0
11,H2,106,8949.498762843528,8949.498762843528,0.0,0.0
12,Li-Ion,107,0.0,0.0,0.0,0.0
12,H2,107,8949.498762843528,8949.498762843528,0.0,0.0
13,Li-Ion,108,0.0,0.0,0.0,0.0
13,H2,108,8949.498762843528,8949.498762843528,0.0,0.0
14,Li-Ion,109,0.0,0.0,0.0,0.0
14,H2,109,8949.498762843528,8949.498762843528,0.0,0.0
15,Li-Ion,110,0.0,0.0,0.0,0.0
15,H2,110,8949.498762843528,8949.498762843528,0.0,0.0
16,Li-Ion,111,0.0,0.0,0.0,0.0
16,H2,111,8949.498762843528,8949.498762843528,0.0,0.0
17,Li-Ion,112,0.0,0.0,0.0,0.0
17,H2,112,8949.498762843528,8949.498762843528,0.0,0.0
18,Li-Ion,113,0.0,0.0,0.0,0.0
18,H2,113,8949.498762843528,8949.498762843528,0.0,0.0
19,Li-Ion,114,0.0,0.0,0.0,0.0
19,H2,114,8949.498762843528,8949.498762843528,0.0,0.0
20,Li-Ion,115,0.0,0.0,0.0,0.0
20,H2,115,8949.498762843528,8949.498762843528,0.0,0.0
21,Li-Ion,116,0.0,0.0,0.0,0.0
21,H2,116,8949.498762843528,8949.498762843528,0.0,0.0
22,Li-Ion,117,0.0,0.0,0.0,0.0
22,H2,117,8949.498762843528,8949.498762843528,0.0,0.0
23,Li-Ion,118,0.0,0.0,0.0,0.0
23,H2,118,8949.498762843528,8949.498762843528,0.0,0.0
24,Li-Ion,119,0.0,0.0,0.0,0.0
24,H2,119,8949.498762843528,8949.498762843528,0.0,0.0
25,Li-Ion,120,0.0,0.0,0.0,0.0
25,H2,120,8949.498762843528,8949.498762843528,0.0,0.0
26,Li-Ion,121,0.0,0.0,0.0,0.0
26,H2,121,8949.498762843528,8949.498762843528,0.0,0.0
27,Li-Ion,122,0.0,0.0,0.0,0.0
27,H2,122,8949.498762843528,8949.498762843528,0.0,0.0
28,Li-Ion,123,0.0,0.0,0.0,0.0
28,H2,123,8949.498762843528,8949.498762843528,0.0,0.0
29,Li-Ion,124,0.0,0.0,0.0,0.0
29,H2,124,8949.498762843528,8949.498762843528,0.0,0.0
30,Li-Ion,125,0.0,0.0,0.0,0.0
30,H2,125,8949.498762843528,8949.498762843528,0.0,0.0
31,Li-Ion,126,0.0,0.0,0.0,0.0
31,H2,126,8949.498762843528,8949.498762843528,0.0,0.0
32,Li-Ion,127,0.0,0.0,0.0,0.0
32,H2,127,8949.498762843528,8949.498762843528,0.0,0.0
33,Li-Ion,128,0.0,0.0,0.0,0.0
33,H2,128,8949.498762843528,8949.498762843528,0.0,0.0
34,Li-Ion,129,0.0,0.0,0.0,0.0
34,H2,129,8949.498762843528,8949.498762843528,0.0,0.0
35,Li-Ion,130,0.0,0.0,0.0,0.0
35,H2,130,8949.498762843528,8949.498762843528,0.0,0.0
36,Li-Ion,131,0.0,0.0,0.0,0.0
36,H2,131,8949.498762843528,8949.498762843528,0.0,0.0
37,Li-Ion,132,0.0,0.0,0.0,0.0
37,H2,132,8949.498762843528,8949.498762843528,0.0,0.0
38,Li-Ion,133,0.0,0.0,0.0,0.0
38,H2,133,8949.498762843528,8949.498762843528,0.0,0.0
39,Li-Ion,134,0.0,0.0,0.0,0.0
39,H2,134,8949.498762843528,8949.498762843528,0.0,0.0
40,Li-Ion,135,0.0,0.0,0.0,0.0
40,H2,135,8949.498762843528,8949.498762843528,0.0,0.0
41,Li-Ion,136,0.0,0.0,0.0,0.0
41,H2,136,8949.498762843528,8949.498762843528,0.0,0.0
42,Li-Ion,137,0.0,0.0,0.0,0.0
42,H2,137,8949.498762843528,8949.498762843528,0.0,0.0
43,Li-Ion,138,0.0,0.0,0.0,0.0
43,H2,138,8949.498762843528,8949.498762843528,0.0,0.0
44,Li-Ion,139,0.0,0.0,0.0,0.0
44,H2,139,8949.498762843528,8949.498762843528,0.0,0.0
45,Li-Ion,140,0.0,0.0,0.0,0.0
45,H2,140,8949.498762843528,8949.498762843528,0.0,0.0
46,Li-Ion,141,0.0,0.0,0.0,0.0
46,H2,141,8949.498762843528,8949.498762843528,0.0,0.0
47,Li-Ion,142,0.0,0.0,0.0,0.0
47,H2,142,8949.498762843528,8949.498762843528,0.0,0.0
48,Li-Ion,143,0.0,0.0,0.0,0.0
48,H2,143,8949.498762843528,8949.498762843528,0.0,0.0
49,Li-Ion,144,0.0,0.0,0.0,0.0
49,H2,144,8949.498762843528,8949.498762843528,0.0,0.0
50,Li-Ion,145,0.0,0.0,0.0,0.0
50,H2,145,8949.498762843528,8949.498762843528,0.0,0.0
51,Li-Ion,146,0.0,0.0,0.0,0.0
51,H2,146,8949.498762843528,8949.498762843528,0.0,0.0
52,Li-Ion,147,0.0,0.0,0.0,0.0
52,H2,147,8949.498762843528,8949.498762843528,0.0,0.0
53,Li-Ion,148,0.0,0.0,0.0,0.0
53,H2,148,8949.498762843528,8949.498762843528,0.0,0.0
54,Li-Ion,149,0.0,0.0,0.0,0.0
54,H2,149,8949.498762843528,8949.498762843528,0.0,0.0
55,Li-Ion,150,0.0,0.0,0.0,0.0
55,H2,150,8949.498762843528,8949.498762843528,0.0,0.0
56,Li-Ion,151,0.0,0.0,0.0,0.0
56,H2,151,8949.498762843528,8949.498762843528,0.0,0.0
57,Li-Ion,152,0.0,0.0,0.0,0.0
57,H2,152,8949.498762843528,8949.498762843528,0.0,0.0
58,Li-Ion,153,0.0,0.0,0.0,0.0
58,H2,153,8949.498762843528,8949.498762843528,0.0,0.0
59,Li-Ion,154,0.0,0.0,0.0,0.0
59,H2,154,8949.498762843528,8949.498762843528,0.0,0.0
60,Li-Ion,155,0.0,0.0,0.0,0.0
60,H2,155,8949.498762843528,8949.498762843528,0.0,0.0
61,Li-Ion,156,0.0,0.0,0.0,0.0
61,H2,156,8949.498762843528,8949.498762843528,0.0,0.0
62,Li-Ion,157,0.0,0.0,0.0,0.0
62,H2,157,8949.498762843528,8949.498762843528,0.0,0.0
63,Li-Ion,158,0.0,0.0,0.0,0.0
63,H2,158,8949.498762843528,8949.498762843528,0.0,0.0
64,Li-Ion,159,0.0,0.0,0.0,0.0
64,H2,159,8949.498762843528,8949.498762843528,0.0,0.0
65,Li-Ion,160,0.0,0.0,0.0,0.0
65,H2,160,8949.498762843528,8949.498762843528,0.0,0.0
66,Li-Ion,161,0.0,0.0,0.0,0.0
66,H2,161,8949.498762843528,8949.498762843528,0.0,0.0
67,Li-Ion,162,0.0,0.0,0.0,0.0
67,H2,162,8949.498762843528,8949.498762843528,0.0,0.0
68,Li-Ion,163,0.0,0.0,0.0,0.0
68,H2,163,8949.498762843528,8949.498762843528,0.0,0.0
69,Li-Ion,164,0.0,0.0,0.0,0.0
69,H2,164,8949.498762843528,8949.498762843528,0.0,0.0
70,Li-Ion,165,0.0,0.0,0.0,0.0
70,H2,165,8949.498762843528,8949.498762843528,0.0,0.0
71,Li-Ion,166,0.0,0.0,0.0,0.0
71,H2,166,8949.498762843528,8949.498762843528,0.0,0.0
72,Li-Ion,167,0.0,0.0,0.0,0.0
72,H2,167,8949.498762843528,8949.498762843528,0.0,0.0
73,Li-Ion,168,0.0,0.0,0.0,0.0
73,H2,168,8949.498762843528,8949.498762843528,0.0,0.0
74,Li-Ion,169,0.0,0.0,0.0,0.0
74,H2,169,8949.498762843528,8949.498762843528,0.0,0.0
75,Li-Ion,170,0.0,0.0,0.0,0.0
75,H2,170,8949.498762843528,8949.498762843528,0.0,0.0
