"Scenario","Technology","Hour","Charging power (MW)","Discharging power (MW)","State of charge (MWh)"
"1","PHS","26",0.00000,0.00000,0.00000
"1","H2","26",0.00000,0.00000,14616.70600
"1","Li-Ion","27",0.00000,5.83103,210.12900
"1","Vanadium","27",0.00000,0.00000,0.00000
"1","PHS","27",0.00000,0.00000,0.00000
"1","H2","27",0.00000,0.00000,14616.70600
"1","Li-Ion","28",0.00000,5.33103,204.34669
"1","Vanadium","28",0.00000,0.00000,0.00000
"1","PHS","28",0.00000,0.00000,0.00000
"1","H2","28",0.00000,0.00000,14616.70600
"1","Li-Ion","29",0.00000,0.00000,204.34669
"1","Vanadium","29",0.00000,0.00000,0.00000
"1","PHS","29",0.00000,0.00000,0.00000
"1","H2","29",0.00000,0.00000,14616.70600
"1","Li-Ion","30",0.00000,0.00000,204.34669
"1","Vanadium","30",0.00000,0.00000,0.00000
"1","PHS","30",0.00000,0.00000,0.00000
"1","H2","30",0.00000,0.00000,14616.70600
"1","Li-Ion","31",0.00000,0.00000,204.34669
"1","Vanadium","31",0.00000,0.00000,0.00000
"1","PHS","31",0.00000,0.00000,0.00000
"1","H2","31",0.00000,0.00000,14616.70600
"1","Li-Ion","32",0.00000,0.00000,204.34669
"1","Vanadium","32",0.00000,0.00000,0.00000
"1","PHS","32",0.00000,0.00000,0.00000
"1","H2","32",0.00000,0.00000,14616.70600
"1","Li-Ion","33",0.00000,4.67532,199.27559
"1","Vanadium","33",0.00000,0.00000,0.00000
"1","PHS","33",0.00000,0.00000,0.00000
"1","H2","33",0.00000,0.00000,14616.70600
"1","Li-Ion","34",0.00000,15.34505,182.63154
"1","Vanadium","34",0.00000,0.00000,0.00000
"1","PHS","34",0.00000,0.00000,0.00000
"1","H2","34",0.00000,0.00000,14616.70600
"1","Li-Ion","35",0.00000,0.00000,182.63154
"1","Vanadium","35",0.00000,0.00000,0.00000
"1","PHS","35",0.00000,0.00000,0.00000
"1","H2","35",0.00000,0.00000,14616.70600
"1","Li-Ion","36",0.00000,26.53980,153.84509
"1","Vanadium","36",0.00000,0.00000,0.00000
"1","PHS","36",0.00000,0.00000,0.00000
"1","H2","36",0.00000,0.00000,14616.70600
"1","Li-Ion","37",0.00000,0.00000,153.84509
"1","Vanadium","37",0.00000,0.00000,0.00000
"1","PHS","37",0.00000,0.00000,0.00000
"1","H2","37",0.00000,0.00000,14616.70600
"1","Li-Ion","38",0.00000,0.00000,153.84509
"1","Vanadium","38",0.00000,0.00000,0.00000
"1","PHS","38",0.00000,0.00000,0.00000
"1","H2","38",0.00000,0.00000,14616.70600
"1","Li-Ion","39",0.00000,0.00000,153.84509
"1","Vanadium","39",0.00000,0.00000,0.00000
"1","PHS","39",0.00000,0.00000,0.00000
"1","H2","39",0.00000,0.00000,14616.70600
"1","Li-Ion","40",0.00000,27.94271,123.53697
"1","Vanadium","40",0.00000,0.00000,0.00000
"1","PHS","40",0.00000,0.00000,0.00000
"1","H2","40",0.00000,0.00000,14616.70600
"1","Li-Ion","41",0.00000,34.06029,86.59339
"1","Vanadium","41",0.00000,0.00000,0.00000
"1","PHS","41",0.00000,0.00000,0.00000
"1","H2","41",0.00000,0.00000,14616.70600
"1","Li-Ion","42",0.00000,0.00000,86.59339
"1","Vanadium","42",0.00000,0.00000,0.00000
"1","PHS","42",0.00000,0.00000,0.00000
"1","H2","42",0.00000,0.00000,14616.70600
"1","Li-Ion","43",8.93726,0.00000,94.83314
"1","Vanadium","43",0.00000,0.00000,0.00000
"1","PHS","43",0.00000,0.00000,0.00000
"1","H2","43",0.00000,0.00000,14616.70600
"1","Li-Ion","44",0.00000,0.00000,94.83314
"1","Vanadium","44",0.00000,0.00000,0.00000
"1","PHS","44",0.00000,0.00000,0.00000
"1","H2","44",0.00000,0.00000,14616.70600
"1","Li-Ion","45",0.00000,0.00000,94.83314
"1","Vanadium","45",0.00000,0.00000,0.00000
"1","PHS","45",0.00000,0.00000,0.00000
"1","H2","45",0.00000,0.00000,14616.70600
"1","Li-Ion","46",0.00000,0.00000,94.83314
"1","Vanadium","46",0.00000,0.00000,0.00000
"1","PHS","46",0.00000,0.00000,0.00000
"1","H2","46",0.00000,0.00000,14616.70600
"1","Li-Ion","47",0.00000,0.00000,94.83314
"1","Vanadium","47",0.00000,0.00000,0.00000
"1","PHS","47",0.00000,0.00000,0.00000
"1","H2","47",0.00000,0.00000,14616.70600
"1","Li-Ion","48",0.00000,4.04070,90.45039
"1","Vanadium","48",0.00000,0.00000,0.00000
"1","PHS","48",0.00000,0.00000,0.00000
"1","H2","48",0.00000,0.00000,14616.70600
"1","Li-Ion","49",0.00000,9.53103,80.11254
"1","Vanadium","49",0.00000,0.00000,0.00000
"1","PHS","49",0.00000,0.00000,0.00000
"1","H2","49",0.00000,0.00000,14616.70600
"1","Li-Ion","50",0.00000,0.00000,80.11254
"1","Vanadium","50",0.00000,0.00000,0.00000
"1","PHS","50",0.00000,0.00000,0.00000
"1","H2","50",0.00000,0.00000,14616.70600
"1","Li-Ion","51",17.78566,0.00000,96.51010
"1","Vanadium","51",0.00000,0.00000,0.00000
"1","PHS","51",0.00000,0.00000,0.00000
"1","H2","51",0.00000,0.00000,14616.70600
"1","Li-Ion","52",55.26096,0.00000,147.45819
"1","Vanadium","52",0.00000,0.00000,0.00000
"1","PHS","52",0.00000,0.00000,0.00000
"1","H2","52",0.00000,0.00000,14616.70600
"1","Li-Ion","53",74.90293,0.00000,216.51528
"1","Vanadium","53",0.00000,0.00000,0.00000
"1","PHS","53",0.00000,0.00000,0.00000
"1","H2","53",0.00000,0.00000,14616.70600
"1","Li-Ion","54",0.00000,0.00000,216.51528
"1","Vanadium","54",0.00000,0.00000,0.00000
"1","PHS","54",0.00000,0.00000,0.00000
"1","H2","54",0.00000,0.00000,14616.70600
"1","Li-Ion","55",22.11448,0.00000,236.90382
"1","Vanadium","55",0.00000,0.00000,0.00000
"1","PHS","55",0.00000,0.00000,0.00000
"1","H2","55",0.00000,0.00000,14616.70600
"1","Li-Ion","56",0.00000,0.00000,236.90382
"1","Vanadium","56",0.00000,0.00000,0.00000
"1","PHS","56",0.00000,0.00000,0.00000
"1","H2","56",0.00000,0.00000,14616.70600
"1","Li-Ion","57",0.00000,0.00000,236.90382
"1","Vanadium","57",0.00000,0.00000,0.00000
"1","PHS","57",0.00000,0.00000,0.00000
"1","H2","57",0.00000,0.00000,14616.70600
"1","Li-Ion","58",0.00000,0.00000,236.90382
"1","Vanadium","58",0.00000,0.00000,0.00000
"1","PHS","58",0.00000,0.00000,0.00000
"1","H2","58",0.00000,0.00000,14616.70600
"1","Li-Ion","59",0.00000,5.58444,230.84664
"1","Vanadium","59",0.00000,0.00000,0.00000
"1","PHS","59",0.00000,0.00000,0.00000
"1","H2","59",0.00000,0.00000,14616.70600
"1","Li-Ion","60",0.00000,0.00000,230.84664
"1","Vanadium","60",0.00000,0.00000,0.00000
"1","PHS","60",0.00000,0.00000,0.00000
"1","H2","60",0.00000,0.00000,14616.70600
"1","Li-Ion","61",0.00000,0.00000,230.84664
"1","Vanadium","61",0.00000,0.00000,0.00000
"1","PHS","61",0.00000,0.00000,0.00000
"1","H2","61",0.00000,0.00000,14616.70600
"1","Li-Ion","62",33.36043,0.00000,261.60344
"1","Vanadium","62",0.00000,0.00000,0.00000
"1","PHS","62",0.00000,0.00000,0.00000
"1","H2","62",0.00000,0.00000,14616.70600
"1","Li-Ion","63",48.43172,0.00000,306.25528
"1","Vanadium","63",0.00000,0.00000,0.00000
"1","PHS","63",0.00000,0.00000,0.00000
"1","H2","63",0.00000,0.00000,14616.70600
"1","Li-Ion","64",52.15721,0.00000,354.34185
"1","Vanadium","64",0.00000,0.00000,0.00000
"1","PHS","64",0.00000,0.00000,0.00000
"1","H2","64",0.00000,0.00000,14616.70600
"1","Li-Ion","65",0.00000,0.00000,354.34185
"1","Vanadium","65",0.00000,0.00000,0.00000
"1","PHS","65",0.00000,0.00000,0.00000
"1","H2","65",0.00000,0.00000,14616.70600
"1","Li-Ion","66",0.00000,0.00000,354.34185
"1","Vanadium","66",0.00000,0.00000,0.00000
"1","PHS","66",0.00000,0.00000,0.00000
"1","H2","66",0.00000,0.00000,14616.70600
"1","Li-Ion","67",0.00000,0.00000,354.34185
"1","Vanadium","67",0.00000,0.00000,0.00000
"1","PHS","67",0.00000,0.00000,0.00000
"1","H2","67",0.00000,0.00000,14616.70600
"1","Li-Ion","68",0.00000,0.00000,354.34185
"1","Vanadium","68",0.00000,0.00000,0.00000
"1","PHS","68",0.00000,0.00000,0.00000
"1","H2","68",0.00000,0.00000,14616.70600
"1","Li-Ion","69",0.00000,0.00000,354.34185
"1","Vanadium","69",0.00000,0.00000,0.00000
"1","PHS","69",0.00000,0.00000,0.00000
"1","H2","69",0.00000,0.00000,14616.70600
"1","Li-Ion","70",0.00000,0.00000,354.34185
"1","Vanadium","70",0.00000,0.00000,0.00000
"1","PHS","70",0.00000,0.00000,0.00000
"1","H2","70",0.00000,0.00000,14616.70600
"1","Li-Ion","71",0.00000,0.00000,354.34185
"1","Vanadium","71",0.00000,0.00000,0.00000
"1","PHS","71",0.00000,0.00000,0.00000
"1","H2","71",0.00000,0.00000,14616.70600
"1","Li-Ion","72",0.00000,0.00000,354.34185
"1","Vanadium","72",0.00000,0.00000,0.00000
"1","PHS","72",0.00000,0.00000,0.00000
"1","H2","72",0.00000,0.00000,14616.70600
"1","Li-Ion","73",0.00000,0.00000,354.34185
"1","Vanadium","73",0.00000,0.00000,0.00000
"1","PHS","73",0.00000,0.00000,0.00000
"1","H2","73",0.00000,0.00000,14616.70600
"1","Li-Ion","74",0.00000,0.00000,354.34185
"1","Vanadium","74",0.00000,0.00000,0.00000
"1","PHS","74",0.00000,0.00000,0.00000
"1","H2","74",0.00000,0.00000,14616.70600
"1","Li-Ion","75",0.00000,0.00000,354.34185
"1","Vanadium","75",0.00000,0.00000,0.00000
"1","PHS","75",0.00000,0.00000,0.00000
"1","H2","75",0.00000,0.00000,14616.70600
"1","Li-Ion","76",0.00000,0.00000,354.34185
"1","Vanadium","76",0.00000,0.00000,0.00000
"1","PHS","76",0.00000,0.00000,0.00000
"1","H2","76",0.00000,0.00000,14616.70600
"1","Li-Ion","77",0.00000,0.00000,354.34185
"1","Vanadium","77",0.00000,0.00000,0.00000
"1","PHS","77",0.00000,0.00000,0.00000
"1","H2","77",0.00000,0.00000,14616.70600
"1","Li-Ion","78",0.00000,0.00000,354.34185
"1","Vanadium","78",0.00000,0.00000,0.00000
"1","PHS","78",0.00000,0.00000,0.00000
"1","H2","78",0.00000,0.00000,14616.70600
"1","Li-Ion","79",0.00000,0.00000,354.34185
"1","Vanadium","79",0.00000,0.00000,0.00000
"1","PHS","79",0.00000,0.00000,0.00000
"1","H2","79",0.00000,0.00000,14616.70600
"1","Li-Ion","80",0.00000,0.00000,354.34185
"1","Vanadium","80",0.00000,0.00000,0.00000
"1","PHS","80",0.00000,0.00000,0.00000
"1","H2","80",0.00000,0.00000,14616.70600
"1","Li-Ion","81",0.00000,0.00000,354.34185
"1","Vanadium","81",0.00000,0.00000,0.00000
"1","PHS","81",0.00000,0.00000,0.00000
"1","H2","81",0.00000,0.00000,14616.70600
"1","Li-Ion","82",0.00000,0.00000,354.34185
"1","Vanadium","82",0.00000,0.00000,0.00000
"1","PHS","82",0.00000,0.00000,0.00000
"1","H2","82",0.00000,0.00000,14616.70600
"1","Li-Ion","83",0.00000,0.00000,354.34185
"1","Vanadium","83",0.00000,0.00000,0.00000
"1","PHS","83",0.00000,0.00000,0.00000
"1","H2","83",0.00000,0.00000,14616.70600
"1","Li-Ion","84",31.54827,0.00000,383.42792
"1","Vanadium","84",0.00000,0.00000,0.00000
"1","PHS","84",0.00000,0.00000,0.00000
"1","H2","84",0.00000,0.00000,14616.70600
"1","Li-Ion","85",55.63206,0.00000,434.71815
"1","Vanadium","85",0.00000,0.00000,0.00000
"1","PHS","85",0.00000,0.00000,0.00000
"1","H2","85",0.00000,0.00000,14616.70600
"1","Li-Ion","86",52.21278,0.00000,482.85595
"1","Vanadium","86",0.00000,0.00000,0.00000
"1","PHS","86",0.00000,0.00000,0.00000
"1","H2","86",0.00000,0.00000,14616.70600
"1","Li-Ion","87",0.00000,0.00000,482.85595
"1","Vanadium","87",0.00000,0.00000,0.00000
"1","PHS","87",0.00000,0.00000,0.00000
"1","H2","87",0.00000,0.00000,14616.70600
"1","Li-Ion","88",0.00000,0.00000,482.85595
"1","Vanadium","88",0.00000,0.00000,0.00000
"1","PHS","88",0.00000,0.00000,0.00000
"1","H2","88",0.00000,0.54780,14615.83985
"1","Li-Ion","89",0.00000,0.00000,482.85595
"1","Vanadium","89",0.00000,0.00000,0.00000
"1","PHS","89",0.00000,0.00000,0.00000
"1","H2","89",0.00000,22.36128,14580.48357
"1","Li-Ion","90",0.00000,0.00000,482.85595
"1","Vanadium","90",0.00000,0.00000,0.00000
"1","PHS","90",0.00000,0.00000,0.00000
"1","H2","90",0.00000,30.22265,14532.69737
"1","Li-Ion","91",0.00000,0.00000,482.85595
"1","Vanadium","91",0.00000,0.00000,0.00000
"1","PHS","91",0.00000,0.00000,0.00000
"1","H2","91",0.00000,0.00000,14532.69737
"1","Li-Ion","92",0.00000,0.00000,482.85595
"1","Vanadium","92",0.00000,0.00000,0.00000
"1","PHS","92",0.00000,0.00000,0.00000
"1","H2","92",0.00000,0.00000,14532.69737
"1","Li-Ion","93",0.00000,0.00000,482.85595
"1","Vanadium","93",0.00000,0.00000,0.00000
"1","PHS","93",0.00000,0.00000,0.00000
"1","H2","93",0.00000,0.00000,14532.69737
"1","Li-Ion","94",0.00000,0.00000,482.85595
"1","Vanadium","94",0.00000,0.00000,0.00000
"1","PHS","94",0.00000,0.00000,0.00000
"1","H2","94",0.00000,0.00000,14532.69737
"1","Li-Ion","95",0.00000,0.00000,482.85595
"1","Vanadium","95",0.00000,0.00000,0.00000
"1","PHS","95",0.00000,0.00000,0.00000
"1","H2","95",0.00000,0.00000,14532.69737
"1","Li-Ion","96",0.00000,0.00000,482.85595
"1","Vanadium","96",0.00000,0.00000,0.00000
"1","PHS","96",0.00000,0.00000,0.00000
"1","H2","96",0.00000,0.00000,14532.69737
"1","Li-Ion","97",0.00000,0.00000,482.85595
"1","Vanadium","97",0.00000,0.00000,0.00000
"1","PHS","97",0.00000,0.00000,0.00000
"1","H2","97",0.00000,0.00000,14532.69737
"1","Li-Ion","98",0.00000,0.00000,482.85595
"1","Vanadium","98",0.00000,0.00000,0.00000
"1","PHS","98",0.00000,0.00000,0.00000
"1","H2","98",0.00000,0.00000,14532.69737
"1","Li-Ion","99",0.00000,0.00000,482.85595
"1","Vanadium","99",0.00000,0.00000,0.00000
"1","PHS","99",0.00000,0.00000,0.00000
"1","H2","99",0.00000,0.00000,14532.69737
"1","Li-Ion","100",0.00000,0.00000,482.85595
"1","Vanadium","100",0.00000,0.00000,0.00000
"1","PHS","100",0.00000,0.00000,0.00000
"1","H2","100",0.00000,0.00000,14532.69737
"1","Li-Ion","101",0.00000,0.00000,482.85595
"1","Vanadium","101",0.00000,0.00000,0.00000
"1","PHS","101",0.00000,0.00000,0.00000
"1","H2","101",0.00000,0.00000,14532.69737
"1","Li-Ion","102",0.00000,0.00000,482.85595
"1","Vanadium","102",0.00000,0.00000,0.00000
"1","PHS","102",0.00000,0.00000,0.00000
"1","H2","102",0.00000,0.00000,14532.69737
"1","Li-Ion","103",0.00000,0.00000,482.85595
"1","Vanadium","103",0.00000,0.00000,0.00000
"1","PHS","103",0.00000,0.00000,0.00000
"1","H2","103",0.00000,0.00000,14532.69737
"1","Li-Ion","104",0.00000,11.29948,470.59994
"1","Vanadium","104",0.00000,0.00000,0.00000
"1","PHS","104",0.00000,0.00000,0.00000
"1","H2","104",0.00000,0.00000,14532.69737
"1","Li-Ion","105",0.00000,0.00000,470.59994
"1","Vanadium","105",0.00000,0.00000,0.00000
"1","PHS","105",0.00000,0.00000,0.00000
"1","H2","105",0.00000,28.67864,14487.35246
"1","Li-Ion","106",0.00000,0.00000,470.59994
"1","Vanadium","106",0.00000,0.00000,0.00000
"1","PHS","106",0.00000,0.00000,0.00000
"1","H2","106",0.00000,34.33103,14433.07034
"1","Li-Ion","107",0.00000,19.71683,449.21403
"1","Vanadium","107",0.00000,0.00000,0.00000
"1","PHS","107",0.00000,0.00000,0.00000
"1","H2","107",0.00000,15.21419,14409.01459
"1","Li-Ion","108",0.00000,0.00000,449.21403
"1","Vanadium","108",0.00000,0.00000,0.00000
"1","PHS","108",0.00000,0.00000,0.00000
"1","H2","108",0.00000,0.00000,14409.01459
"1","Li-Ion","109",12.50216,0.00000,460.74046
"1","Vanadium","109",0.00000,0.00000,0.00000
"1","PHS","109",0.00000,0.00000,0.00000
"1","H2","109",0.00000,0.00000,14409.01459
"1","Li-Ion","110",23.98762,0.00000,482.85595
"1","Vanadium","110",0.00000,0.00000,0.00000
"1","PHS","110",0.00000,0.00000,0.00000
"1","H2","110",0.00000,0.00000,14409.01459
"1","Li-Ion","111",0.00000,0.00000,482.85595
"1","Vanadium","111",0.00000,0.00000,0.00000
"1","PHS","111",0.00000,0.00000,0.00000
"1","H2","111",0.00000,0.00000,14409.01459
"1","Li-Ion","112",0.00000,0.00000,482.85595
"1","Vanadium","112",0.00000,0.00000,0.00000
"1","PHS","112",0.00000,0.00000,0.00000
"1","H2","112",0.00000,0.00000,14409.01459
"1","Li-Ion","113",0.00000,0.00000,482.85595
"1","Vanadium","113",0.00000,0.00000,0.00000
"1","PHS","113",0.00000,0.00000,0.00000
"1","H2","113",0.00000,44.23103,14339.07920
"1","Li-Ion","114",0.00000,0.00000,482.85595
"1","Vanadium","114",0.00000,0.00000,0.00000
"1","PHS","114",0.00000,0.00000,0.00000
"1","H2","114",0.00000,47.83103,14263.45171
"1","Li-Ion","115",0.00000,0.00000,482.85595
"1","Vanadium","115",0.00000,0.00000,0.00000
"1","PHS","115",0.00000,0.00000,0.00000
"1","H2","115",0.00000,46.43103,14190.03781
"1","Li-Ion","116",0.00000,0.00000,482.85595
"1","Vanadium","116",0.00000,0.00000,0.00000
"1","PHS","116",0.00000,0.00000,0.00000
"1","H2","116",0.00000,42.01916,14123.59969
"1","Li-Ion","117",0.00000,0.00000,482.85595
"1","Vanadium","117",0.00000,0.00000,0.00000
"1","PHS","117",0.00000,0.00000,0.00000
"1","H2","117",0.00000,34.32138,14069.33283
"1","Li-Ion","118",0.00000,0.00000,482.85595
"1","Vanadium","118",0.00000,0.00000,0.00000
"1","PHS","118",0.00000,0.00000,0.00000
"1","H2","118",0.00000,34.53103,14014.73448
"1","Li-Ion","119",0.00000,0.00000,482.85595
"1","Vanadium","119",0.00000,0.00000,0.00000
"1","PHS","119",0.00000,0.00000,0.00000
"1","H2","119",0.00000,27.62403,13971.05706
"1","Li-Ion","120",0.00000,0.00000,482.85595
"1","Vanadium","120",0.00000,0.00000,0.00000
"1","PHS","120",0.00000,0.00000,0.00000
"1","H2","120",0.00000,18.86036,13941.23621
"1","Li-Ion","121",0.00000,0.00000,482.85595
"1","Vanadium","121",0.00000,0.00000,0.00000
"1","PHS","121",0.00000,0.00000,0.00000
"1","H2","121",0.00000,17.03103,13914.30779
"1","Li-Ion","122",0.00000,0.00000,482.85595
"1","Vanadium","122",0.00000,0.00000,0.00000
"1","PHS","122",0.00000,0.00000,0.00000
"1","H2","122",0.00000,12.98422,13893.77794
"1","Li-Ion","123",0.00000,0.00000,482.85595
"1","Vanadium","123",0.00000,0.00000,0.00000
"1","PHS","123",0.00000,0.00000,0.00000
"1","H2","123",0.00000,0.00000,13893.77794
"1","Li-Ion","124",0.00000,0.17011,482.67145
"1","Vanadium","124",0.00000,0.00000,0.00000
"1","PHS","124",0.00000,0.00000,0.00000
"1","H2","124",0.00000,3.37648,13888.43925
"1","Li-Ion","125",0.00000,0.00000,482.67145
"1","Vanadium","125",0.00000,0.00000,0.00000
"1","PHS","125",0.00000,0.00000,0.00000
"1","H2","125",0.00000,4.46044,13881.38668
"1","Li-Ion","126",0.00000,0.00000,482.67145
"1","Vanadium","126",0.00000,0.00000,0.00000
"1","PHS","126",0.00000,0.00000,0.00000
"1","H2","126",0.00000,0.00000,13881.38668
"1","Li-Ion","127",0.00000,0.00000,482.67145
"1","Vanadium","127",0.00000,0.00000,0.00000
"1","PHS","127",0.00000,0.00000,0.00000
"1","H2","127",0.00000,0.00000,13881.38668
"1","Li-Ion","128",0.00000,0.00000,482.67145
"1","Vanadium","128",0.00000,0.00000,0.00000
"1","PHS","128",0.00000,0.00000,0.00000
"1","H2","128",0.00000,0.00000,13881.38668
"1","Li-Ion","129",0.00000,0.00000,482.67145
"1","Vanadium","129",0.00000,0.00000,0.00000
"1","PHS","129",0.00000,0.00000,0.00000
"1","H2","129",0.00000,13.98702,13859.27126
"1","Li-Ion","130",0.00000,22.97839,457.74788
"1","Vanadium","130",0.00000,0.00000,0.00000
"1","PHS","130",0.00000,0.00000,0.00000
"1","H2","130",0.00000,0.00000,13859.27126
"1","Li-Ion","131",0.00000,0.00000,457.74788
"1","Vanadium","131",0.00000,0.00000,0.00000
"1","PHS","131",0.00000,0.00000,0.00000
"1","H2","131",0.00000,40.19266,13795.72109
"1","Li-Ion","132",0.00000,0.00000,457.74788
"1","Vanadium","132",0.00000,0.00000,0.00000
"1","PHS","132",0.00000,0.00000,0.00000
"1","H2","132",0.00000,0.00000,13795.72109
"1","Li-Ion","133",5.64445,0.00000,462.95181
"1","Vanadium","133",0.00000,0.00000,0.00000
"1","PHS","133",0.00000,0.00000,0.00000
"1","H2","133",0.00000,0.00000,13795.72109
"1","Li-Ion","134",21.58907,0.00000,482.85595
"1","Vanadium","134",0.00000,0.00000,0.00000
"1","PHS","134",0.00000,0.00000,0.00000
"1","H2","134",0.00000,0.00000,13795.72109
"1","Li-Ion","135",0.00000,0.00000,482.85595
"1","Vanadium","135",0.00000,0.00000,0.00000
"1","PHS","135",0.00000,0.00000,0.00000
"1","H2","135",0.00000,0.00000,13795.72109
"1","Li-Ion","136",0.00000,0.00000,482.85595
"1","Vanadium","136",0.00000,0.00000,0.00000
"1","PHS","136",0.00000,0.00000,0.00000
"1","H2","136",0.00000,0.01941,13795.69040
"1","Li-Ion","137",0.00000,0.00000,482.85595
"1","Vanadium","137",0.00000,0.00000,0.00000
"1","PHS","137",0.00000,0.00000,0.00000
"1","H2","137",0.00000,49.13103,13718.00743
"1","Li-Ion","138",0.00000,0.00000,482.85595
"1","Vanadium","138",0.00000,0.00000,0.00000
