hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,1012522.9141521265,optimal,1.3622678000028827,False,
2,0.0,0,0.0,962363.471185119,optimal,1.8908278000017162,False,
3,0.0,0,0.0,933265.4390821782,optimal,1.8363324999954784,False,
4,0.0,0,0.0,940693.1999872343,optimal,1.793791500000225,False,
5,0.0,0,0.0,960338.4881594541,optimal,1.7785809999986668,False,
6,0.0,0,0.0,992408.1706051991,optimal,1.712264800000412,False,
7,0.0,0,0.0,983158.2448677663,optimal,1.6436138999997638,False,
8,0.0,0,0.0,1012699.0169381868,optimal,2.031902499998978,False,
9,0.0,0,0.0,1029197.1920045638,optimal,1.950360399998317,False,
10,0.0,0,0.0,1053449.0832690774,optimal,1.8861851999972714,False,
11,0.0,0,0.0,1102204.1868887616,optimal,1.8340958999979193,False,
12,0.0,0,0.0,1114433.261146842,optimal,1.754185999998299,False,
13,0.0,0,0.0,1139439.0241473122,optimal,1.6864117000004626,False,
14,0.0,0,0.0,1156250.53574399,optimal,1.5659373000016785,False,
15,0.0,0,0.0,1164896.3541216902,optimal,1.4806133000020054,False,
16,0.0,0,0.0,1207527.8887287653,optimal,1.3599955000026966,False,
17,0.0,0,0.0,1272015.0754029534,optimal,1.2429304999968736,False,
18,0.0,0,0.0,1316486.5026960718,optimal,1.3123728000064148,False,
19,0.0,0,0.0,1387245.4556705325,optimal,1.275663300002634,False,
20,0.0,0,0.0,1427898.289711511,optimal,1.3015846000052989,False,
21,0.0,0,0.0,1464112.8355572838,optimal,1.2249634999971022,False,
22,0.0,0,0.0,1492138.7870521168,optimal,0.45258560000365833,False,
23,0.0,0,0.0,1522372.5301732172,optimal,0.3419847000041045,False,
24,0.0,0,0.0,1553782.2954311469,optimal,0.30269029999908525,False,
25,0.0,0,0.0,1584943.9430666622,optimal,0.32251710000127787,False,
26,0.0,0,0.0,1611532.7326860544,optimal,0.24754460000258405,False,
27,0.0,0,0.0,1628098.3366348178,optimal,0.20295569999871077,False,
28,0.0,0,0.0,1637609.9339771871,optimal,0.18400020000262884,False,
29,0.0,0,0.0,1645203.5544619458,optimal,0.16127539999433793,False,
30,0.0,0,0.0,1645935.442895258,optimal,0.20927069999743253,False,
31,0.0,0,0.0,1638820.948714027,optimal,0.09952370000246447,False,
32,0.0,0,0.0,1642593.7576991103,optimal,0.10191689999919618,False,
33,0.0,0,0.0,1658852.003931225,optimal,0.09878200000093784,False,
34,0.0,0,0.0,1682995.3511077163,optimal,0.09711129999777768,False,
35,0.0,0,0.0,1700289.3357861089,optimal,0.09075850000226637,False,
36,0.0,0,0.0,1736601.9082331082,optimal,0.09027629999764031,False,
37,0.0,0,0.0,1753089.8702096662,optimal,0.08748809999815421,False,
38,0.0,0,0.0,1752996.7698716642,optimal,0.0883936000027461,False,
39,0.0,0,0.0,1757741.9438212987,optimal,0.0911303000029875,False,
40,0.0,0,0.0,1752503.7233340454,optimal,0.0867424000025494,False,
41,0.0,0,0.0,1761193.2867213483,optimal,0.08409050000045681,False,
42,0.0,0,0.0,1767438.8979115793,optimal,0.086372300000221,False,
43,0.0,0,0.0,1771012.1112592642,optimal,0.08508280000387458,False,
44,0.0,0,0.0,1789574.524940378,optimal,0.08481610000308137,False,
45,0.0,0,0.0,1807586.2263305897,optimal,0.08424759999616072,False,
46,0.0,0,0.0,1826631.5477864232,optimal,0.08650939999643015,False,
47,0.0,0,0.0,1849810.0933496014,optimal,0.08367330000328366,False,
48,0.0,0,0.0,1872468.2920136198,optimal,0.08623309999529738,False,
49,0.0,0,0.0,1894071.9286172173,optimal,0.163805099997262,False,
50,0.0,0,0.0,1911955.9636245617,optimal,0.08491240000148537,False,
51,0.0,0,0.0,1926429.647688929,optimal,0.08502739999676123,False,
52,0.0,0,0.0,1932552.6096474235,optimal,0.08491460000368534,False,
53,0.0,0,0.0,1931184.7749248152,optimal,0.08487790000071982,False,
54,0.0,0,0.0,1947332.5078087712,optimal,0.08597759999975096,False,
55,0.0,0,0.0,1959116.0224647135,optimal,0.1635420000020531,False,
56,0.0,0,0.0,1967531.8445941922,optimal,0.08487179999792716,False,
57,0.0,0,0.0,1968323.9470519666,optimal,0.1626479000042309,False,
58,0.0,0,0.0,1966959.8915370125,optimal,0.0848351000022376,False,
59,0.0,0,0.0,1977469.1053650568,optimal,0.08309610000287648,False,
60,0.0,0,0.0,1978631.4153650573,optimal,0.08488339999894379,False,
61,0.0,0,0.0,1978270.8089514263,optimal,0.08479040000383975,False,
62,0.0,0,0.0,1969986.0362434413,optimal,0.08310200000414625,False,
63,0.0,0,0.0,1956813.3472232635,optimal,0.08531029999721795,False,
64,0.0,0,0.0,1939093.2413079517,optimal,0.08478399999876274,False,
65,0.0,0,0.0,1934405.4349942761,optimal,0.16153420000046026,False,
66,0.0,0,0.0,1930786.4883121832,optimal,0.08923130000039237,False,
67,0.0,0,0.0,1934038.483312183,optimal,0.15942480000376236,False,
68,0.0,0,0.0,1937266.284641898,optimal,0.08474429999478161,False,
69,0.0,0,0.0,1938845.599353605,optimal,0.16331069999432657,False,
70,0.0,0,0.0,1937987.0105963273,optimal,0.16471219999948516,False,
71,0.0,0,0.0,1942909.9909055687,optimal,0.08497439999337075,False,
72,0.0,0,0.0,1951055.032080721,optimal,0.08598150000034366,False,
73,0.0,0,0.0,1959713.3709719265,optimal,0.08575900000141701,False,
74,0.0,0,0.0,1967070.545971926,optimal,0.16146810000645928,False,
75,0.0,0,0.0,1973816.4148152177,optimal,0.08457800000178395,False,
76,0.0,0,0.0,1986297.2769254926,optimal,0.16528540000581415,False,
77,0.0,0,0.0,1993542.9560941064,optimal,0.08669260000169743,False,
78,0.0,0,0.0,1999357.453729518,optimal,0.1678226000003633,False,
79,0.0,0,0.0,2009496.0995835795,optimal,0.1697682000012719,False,
80,0.0,0,0.0,2016883.9094473564,optimal,0.0852937000017846,False,
81,0.0,0,0.0,2026354.521657866,optimal,0.19624289999774192,False,
