hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,52508.083087708204,optimal,2.119964400000754,False,
2,0.0,0,0.0,49749.7696846116,optimal,2.0149769999989076,False,
3,0.0,0,0.0,47121.859049743565,optimal,2.206202299988945,False,
4,0.0,0,0.0,45362.097425838074,optimal,1.9414644999924349,False,
5,0.0,0,0.0,40892.944964140115,optimal,2.1594141999958083,False,
6,0.0,0,0.0,39183.21205070529,optimal,2.3304550999891944,False,
7,0.0,0,0.0,38828.70851993725,optimal,3.647234899995965,False,
8,0.0,0,0.0,39910.16508457551,optimal,2.1336534000001848,False,
9,0.0,0,0.0,43088.64981008446,optimal,2.204440199988312,False,
10,0.0,0,0.0,47687.404738254016,optimal,2.1780303999985335,False,
11,0.0,0,0.0,47872.512148283524,optimal,2.2366494000016246,False,
12,0.0,0,0.0,39883.466807918216,optimal,2.071981800007052,False,
13,0.0,0,0.0,30897.094311302302,optimal,1.8387234999972861,False,
14,0.0,0,0.0,26440.97305367382,optimal,1.9264855999936117,False,
15,0.0,0,0.0,21729.97924954127,optimal,1.8161756000044988,False,
16,0.0,0,0.0,21953.819019500726,optimal,0.41310879999946337,False,
17,0.0,0,0.0,24166.96216846052,optimal,1.8629742000048282,False,
18,0.0,0,0.0,26685.181899860054,optimal,0.3740576999989571,False,
19,0.0,0,0.0,29406.250617702328,optimal,1.6967483999906108,False,
20,0.0,0,0.0,32385.122154762386,optimal,1.5904310000041733,False,
21,0.0,0,0.0,33292.05208414598,optimal,1.4652026999974623,False,
22,0.0,0,0.0,35077.49785866356,optimal,1.4334388999996008,False,
23,0.0,0,0.0,35281.72850407013,optimal,0.39730639998742845,False,
24,0.0,0,0.0,36177.31429929932,optimal,0.39983749999373686,False,
25,0.0,0,0.0,37725.49812370271,optimal,0.44790430000284687,False,
26,0.0,0,0.0,40060.26551517873,optimal,0.36381389999587554,False,
27,0.0,0,0.0,41435.399523800574,optimal,0.3359156999940751,False,
28,0.0,0,0.0,42142.55679057562,optimal,0.2529770999972243,False,
29,0.0,0,0.0,40902.84895177344,optimal,0.2184724999970058,False,
30,0.0,0,0.0,39550.64093195561,optimal,0.1998743000003742,False,
31,0.0,0,0.0,41673.05634199633,optimal,0.1551614000054542,False,
32,0.0,0,0.0,44413.27269134046,optimal,0.17643339998903684,False,
