hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,1894634.102416536,optimal,2.3518298999988474,False,
2,0.0,0,0.0,1841925.1622881468,optimal,2.1402541999996174,False,
3,0.0,0,0.0,1810539.605185206,optimal,2.1120983000000706,False,
4,0.0,0,0.0,1816545.3910902627,optimal,2.2144579000014346,False,
5,0.0,0,0.0,1835634.2542624832,optimal,2.6332355000049574,False,
6,0.0,0,0.0,1862999.038921704,optimal,2.396835399995325,False,
7,0.0,0,0.0,1853332.1114016809,optimal,2.1095100000093225,False,
8,0.0,0,0.0,1882770.6851299035,optimal,2.8023397000069963,False,
9,0.0,0,0.0,1900383.6650797143,optimal,2.2634773000027053,False,
10,0.0,0,0.0,1920761.448203753,optimal,2.2089810999896144,False,
11,0.0,0,0.0,1954946.2831236324,optimal,2.5741943000030005,False,
12,0.0,0,0.0,1966339.5683453884,optimal,2.5115517000085674,False,
13,0.0,0,0.0,1985924.8359790242,optimal,2.4714263000059873,False,
14,0.0,0,0.0,1998833.176720207,optimal,2.376541300007375,False,
15,0.0,0,0.0,2007761.4244936178,optimal,2.3607028999977047,False,
16,0.0,0,0.0,2037310.3221374978,optimal,2.2914969000121346,False,
17,0.0,0,0.0,2084949.2576233703,optimal,2.0006693999894196,False,
18,0.0,0,0.0,2128638.4115742897,optimal,1.7796716000011656,False,
19,0.0,0,0.0,2176592.005848947,optimal,0.14157150000391994,False,
20,0.0,0,0.0,2213247.6665477273,optimal,0.3966331999981776,False,
21,0.0,0,0.0,2245341.3890512995,optimal,0.32858760000090115,False,
22,0.0,0,0.0,2268442.7922039353,optimal,0.28641739999875426,False,
23,0.0,0,0.0,2303318.5998271434,optimal,0.26150210000923835,False,
24,0.0,0,0.0,2329185.566742875,optimal,1.3710721000097692,False,
25,0.0,0,0.0,2361799.1088805003,optimal,0.06280130000959616,False,
26,0.0,0,0.0,2384576.200157693,optimal,0.09223090000159573,False,
27,0.0,0,0.0,2398195.6557642603,optimal,0.10864380000566598,False,
28,0.0,0,0.0,2405564.8297644313,optimal,1.2794475999980932,False,
29,0.0,0,0.0,2415197.458350056,optimal,0.1020587999955751,False,
