start_hour,tech,recovery_end_hour,recovery_target_MWh,soc_at_recovery_end_MWh,recovery_soc_slack_MWh,soc_slack_cost_USD
1,Li-Ion,48,0.0,0.0,0.0,0.0
1,H2,48,79.68939754317681,47.80485269775276,31.884544845424053,31884.544845424054
2,Li-Ion,49,0.0,0.0,0.0,0.0
2,H2,49,79.68939754317681,52.9924130034571,26.696984539719708,26696.984539719706
3,Li-Ion,50,0.0,0.0,0.0,0.0
3,H2,50,79.68939754317681,55.62032363832513,24.069073904851678,24069.073904851677
4,Li-Ion,51,0.0,0.0,0.0,0.0
4,H2,51,79.68939754317681,57.38008526223064,22.309312280946173,22309.312280946175
5,Li-Ion,52,0.0,0.0,0.0,0.0
5,H2,52,79.68939754317681,61.8492377239286,17.840159819248207,17840.159819248205
6,Li-Ion,53,0.0,0.0,0.0,0.0
6,H2,53,79.68939754317681,63.558970637363444,16.130426905813366,16130.426905813365
7,Li-Ion,54,0.0,0.0,0.0,0.0
7,H2,54,79.68939754317681,63.91347416813148,15.77592337504533,15775.923375045331
8,Li-Ion,55,0.0,0.0,0.0,0.0
8,H2,55,79.68939754317681,62.83201760349322,16.85737993968359,16857.37993968359
9,Li-Ion,56,0.0,0.0,0.0,0.0
9,H2,56,79.68939754317681,59.65353287798427,20.03586466519254,20035.86466519254
10,Li-Ion,57,0.0,0.0,0.0,0.0
10,H2,57,79.68939754317681,55.05477794981472,24.63461959336209,24634.619593362087
11,Li-Ion,58,0.0,0.0,0.0,0.0
11,H2,58,79.68939754317681,54.18012060452322,25.509276938653592,25509.27693865359
12,Li-Ion,59,0.0,0.0,0.0,0.0
12,H2,59,79.68939754317681,60.42946897754275,19.259928565634063,19259.92856563406
13,Li-Ion,60,0.0,0.0,0.0,0.0
13,H2,60,79.68939754317681,69.4158414741586,10.273556069018161,10273.556069018161
14,Li-Ion,61,0.0,0.0,0.0,0.0
14,H2,61,79.68939754317681,73.87196273178708,5.817434811389672,5817.434811389672
15,Li-Ion,62,0.0,0.0,0.0,0.0
15,H2,62,79.68939754317681,78.58295653591965,1.1064410072571533,1106.4410072571534
16,Li-Ion,63,0.0,0.0,0.0,0.0
16,H2,63,79.68939754317681,78.35911676596018,1.3302807772166154,1330.2807772166154
17,Li-Ion,64,0.0,0.0,0.0,0.0
17,H2,64,79.68939754317681,76.1459736170004,3.5434239261764082,3543.4239261764083
18,Li-Ion,65,0.0,0.0,0.0,0.0
18,H2,65,79.68939754317681,73.62775388560084,6.061643657575953,6061.643657575953
19,Li-Ion,66,0.0,0.0,0.0,0.0
19,H2,66,79.68939754317681,70.90668516775855,8.782712375418232,8782.712375418232
20,Li-Ion,67,0.0,0.0,0.0,0.0
20,H2,67,79.68939754317681,67.92781363069857,11.761583912478244,11761.583912478243
21,Li-Ion,68,0.0,0.0,0.0,0.0
21,H2,68,79.68939754317681,67.02088370131496,12.668513841861852,12668.513841861852
22,Li-Ion,69,0.0,0.0,0.0,0.0
22,H2,69,79.68939754317681,65.23543792679735,14.453959616379464,14453.959616379465
23,Li-Ion,70,0.0,0.0,0.0,0.0
23,H2,70,79.68939754317681,65.03120728139079,14.658190261786018,14658.190261786018
24,Li-Ion,71,0.0,0.0,0.0,0.0
24,H2,71,79.68939754317681,64.13562148616161,15.553776057015199,15553.776057015199
25,Li-Ion,72,0.0,0.0,0.0,0.0
25,H2,72,79.68939754317681,62.58743766175822,17.101959881418587,17101.95988141859
26,Li-Ion,73,0.0,0.0,0.0,0.0
26,H2,73,79.68939754317681,60.25267027028219,19.436727272894622,19436.727272894623
27,Li-Ion,74,0.0,0.0,0.0,0.0
27,H2,74,79.68939754317681,58.87753626166036,20.81186128151645,20811.86128151645
28,Li-Ion,75,0.0,0.0,0.0,0.0
28,H2,75,79.68939754317681,58.17037899488532,21.51901854829149,21519.018548291493
29,Li-Ion,76,0.0,0.0,0.0,0.0
29,H2,76,79.68939754317681,59.41008683368749,20.279310709489323,20279.310709489324
30,Li-Ion,77,0.0,0.0,0.0,0.0
30,H2,77,79.68939754317681,60.76229485350531,18.9271026896715,18927.1026896715
31,Li-Ion,78,0.0,0.0,0.0,0.0
31,H2,78,79.68939754317681,58.63987944346458,21.04951809971223,21049.51809971223
32,Li-Ion,79,0.0,0.0,0.0,0.0
32,H2,79,79.68939754317681,55.89966309412045,23.78973444905636,23789.734449056363
33,Li-Ion,80,0.0,0.0,0.0,0.0
33,H2,80,79.68939754317681,52.97189450769682,26.717503035479993,26717.503035479993
34,Li-Ion,81,0.0,0.0,0.0,0.0
34,H2,81,79.68939754317681,48.70498891892311,30.984408624253703,30984.4086242537
35,Li-Ion,82,0.0,0.0,0.0,0.0
35,H2,82,79.68939754317681,49.57798532943773,30.11141221373908,30111.41221373908
36,Li-Ion,83,0.0,0.0,0.0,0.0
36,H2,83,79.68939754317681,50.46289857965622,29.22649896352059,29226.49896352059
37,Li-Ion,84,0.0,0.0,0.0,0.0
37,H2,84,79.68939754317681,50.33261906461261,29.356778478564202,29356.778478564203
38,Li-Ion,85,0.0,0.0,0.0,0.0
38,H2,85,79.68939754317681,52.96842435678805,26.720973186388754,26720.973186388754
39,Li-Ion,86,0.0,4.412404559513875,0.0,0.0
39,H2,86,79.68939754317681,55.57937155601672,24.110025987160085,24110.025987160087
40,Li-Ion,87,0.0,9.770324381780721,0.0,0.0
40,H2,87,79.68939754317681,52.020354839848174,27.66904270332863,27669.04270332863
41,Li-Ion,88,0.0,0.0,0.0,0.0
