hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,37341.31395772871,optimal,2.413413700007368,False,
2,0.0,0,0.0,32153.753652024363,optimal,2.4188643999950727,False,
3,0.0,0,0.0,29525.843017156334,optimal,2.2650826000026427,False,
4,0.0,0,0.0,27766.08139325083,optimal,3.7063696999975946,False,
5,0.0,0,0.0,23296.928931552862,optimal,2.730318100002478,False,
6,0.0,0,0.0,21587.196018118022,optimal,2.578972799994517,False,
7,0.0,0,0.0,21232.69248734999,optimal,2.46684200000891,False,
8,0.0,0,0.0,22314.149051988246,optimal,2.351516399998218,False,
9,0.0,0,0.0,25492.633777497198,optimal,2.0603312000021106,False,
10,0.0,0,0.0,30091.388705666744,optimal,3.089010399999097,False,
11,0.0,0,0.0,30966.046050958248,optimal,2.070013199991081,False,
12,0.0,0,0.0,24716.69767793872,optimal,1.8427219000004698,False,
13,0.0,0,0.0,15730.325181322818,optimal,1.7078426000080071,False,
14,0.0,0,0.0,11274.20392369433,optimal,1.7257618000003276,False,
15,0.0,0,0.0,6563.210119561811,optimal,2.4384088999941014,False,
16,0.0,0,0.0,6787.049889521272,optimal,1.7626596000045538,False,
17,0.0,0,0.0,9000.193038481066,optimal,1.7067356999905314,False,
18,0.0,0,0.0,11518.41276988061,optimal,1.8542989999987185,False,
19,0.0,0,0.0,14239.48148772289,optimal,1.7572207000048365,False,
20,0.0,0,0.0,17218.3530247829,optimal,1.7072074000025168,False,
21,0.0,0,0.0,18125.28295416651,optimal,1.6074444000114454,False,
22,0.0,0,0.0,19910.728728684124,optimal,0.3310644000011962,False,
23,0.0,0,0.0,20114.959374090675,optimal,0.4341548999946099,False,
24,0.0,0,0.0,21010.545169319856,optimal,0.40149509999901056,False,
25,0.0,0,0.0,22558.728993723245,optimal,0.30528749999939464,False,
26,0.0,0,0.0,24893.49638519928,optimal,0.18634369999927003,False,
27,0.0,0,0.0,26268.630393821106,optimal,0.176156000001356,False,
28,0.0,0,0.0,26975.78766059615,optimal,0.15329149999888614,False,
29,0.0,0,0.0,25736.07982179398,optimal,0.14265639999939594,False,
30,0.0,0,0.0,24383.871801976158,optimal,0.10156540000753012,False,
31,0.0,0,0.0,26506.287212016887,optimal,0.09260960000392515,False,
32,0.0,0,0.0,29246.50356136102,optimal,0.08973570000671316,False,
33,0.0,0,0.0,32174.27214778465,optimal,0.09309019999636803,False,
34,0.0,0,0.0,36441.177736558355,optimal,0.10875490000762511,False,
35,0.0,0,0.0,35568.181326043734,optimal,0.11589570000069216,False,
36,0.0,0,0.0,34683.268075825246,optimal,0.18199510000704322,False,
37,0.0,0,0.0,34813.54759086886,optimal,0.16502620000392199,False,
38,0.0,0,0.0,32177.74229869341,optimal,0.13265369999862742,False,
39,0.0,0,0.0,29566.795099464744,optimal,0.10585819999687374,False,
40,0.0,0,0.0,33125.811815633286,optimal,0.08381879999069497,False,
41,0.0,0,0.0,36442.76449193514,optimal,0.09936259999813046,False,
42,0.0,0,0.0,34655.60102216041,optimal,0.0940367999864975,False,
43,0.0,0,0.0,33496.61532125175,optimal,0.10633619999862276,False,
44,0.0,0,0.0,35372.810227900685,optimal,0.11721929999475833,False,
45,0.0,0,0.0,41716.97315855163,optimal,0.10246559999359306,False,
46,0.0,0,0.0,46293.4816347493,optimal,0.09071509999921545,False,
47,0.0,0,0.0,54800.300834293754,optimal,0.0872049000026891,False,
48,0.0,0,0.0,62802.71339710792,optimal,0.08909760000824463,False,
49,0.0,0,0.0,67932.78627800365,optimal,0.08627939999860246,False,
50,0.0,0,0.0,69614.27385608865,optimal,0.07550649999757297,False,
51,0.0,0,0.0,71634.05287885577,optimal,0.07123679999494925,False,
52,0.0,0,0.0,73720.78625985971,optimal,0.07724430000234861,False,
53,1.995665845042786,2,1.384146979301,93920.99829719425,optimal,0.08282940000935923,False,
54,7.557672660555207,4,3.0,146354.78365715654,optimal,0.08376920000591781,False,
55,8.691139254928444,5,2.576129633741786,155568.1895100012,optimal,0.09668299999611918,False,
56,9.427787403065818,5,2.576129633741786,163946.34826797142,optimal,0.07106259999272879,False,
57,10.438026345194976,5,3.0,176011.88710134884,optimal,0.08501019999675918,False,
58,11.578500507222014,5,3.0,189589.98403059313,optimal,0.07426700000360142,False,
59,10.189738865741784,5,3.0,177980.8071885946,optimal,0.0729499000008218,False,
60,6.934451633741787,3,3.0,142999.32111138638,optimal,0.07112480000068899,False,
61,5.967987633741785,2,3.0,133334.68111138637,optimal,0.06744860000617336,False,
62,6.793226253536224,4,3.0,140282.2504834887,optimal,0.06181280000600964,False,
63,8.92879852173662,5,3.0,157351.33503414076,optimal,0.07699279999360442,False,
64,13.044771816325618,6,3.0,194224.42984867885,optimal,0.07987840000714641,False,
65,15.23248606082576,7,3.0,212981.30573003052,optimal,0.06865689999540336,False,
66,15.99341863482167,7,3.0,218915.446502292,optimal,0.05805190000683069,False,
67,16.652989448474347,7,3.0,223953.19530398364,optimal,0.06553930000518449,False,
68,14.372726913804987,7,3.0,203153.6366328655,optimal,0.07070769999700133,False,
69,12.910403419101707,6,3.0,190768.41515604238,optimal,0.0797104999946896,False,
70,10.68411544615504,4,3.0,169659.96796130328,optimal,0.08512639999389648,False,
71,11.661572137461555,4,3.0,177009.70533359173,optimal,0.09323139999469277,False,
72,11.661572137461555,4,3.0,176743.42794006687,optimal,0.07755539999925531,False,
73,11.661572137461555,4,3.0,175906.48725926012,optimal,0.08221919999050442,False,
74,11.661572137461555,4,3.0,176391.36604897788,optimal,0.08085189999837894,False,
75,11.661572137461555,4,3.0,176915.75461723979,optimal,0.07099920000473503,False,
76,11.661572137461555,4,3.0,173782.7070315673,optimal,0.07611700000416022,False,
77,10.197272518909493,4,3.0,159446.26712321126,optimal,0.06343270000070333,False,
78,11.542524211520382,6,3.0,171615.80228240014,optimal,0.06785610000952147,False,
79,16.46216442667181,7,3.062149888476401,217980.78014161417,optimal,0.07204820000333712,False,
80,17.052667971799373,8,3.062149888476401,223027.05535081183,optimal,0.07625449998886324,False,
81,16.595455511385893,7,3.062149888476401,215494.27317118636,optimal,0.07550540000374895,False,
82,16.05806540338853,7,3.062149888476401,206763.29638833657,optimal,0.06277309999859426,False,
83,13.614775514912125,6,3.0,182104.0131814354,optimal,0.061254600004758686,False,
84,11.249006410912123,4,3.0,153565.79934380116,optimal,0.07091369999398012,False,
85,8.53789841091212,3,3.0,126900.35970074417,optimal,0.06888259999686852,False,
86,5.826790410912125,2,3.0,99789.27970074421,optimal,0.07248560000152793,False,
87,3.1156824109121146,2,3.0,72678.19970074411,optimal,0.06316840001090895,False,
88,4.573373584978398,2,3.0,87869.13441428312,optimal,0.07358939999539871,False,
89,4.585135822115308,3,3.0,84994.73012289424,optimal,0.07655220000015106,False,
90,6.793021638175304,3,3.0,104587.47291360098,optimal,0.08399079999071546,False,
91,6.793021638175304,3,3.0,104429.31799895439,optimal,0.0749453999887919,False,
92,6.793021638175304,3,3.0,103465.97088807978,optimal,0.06987490000028629,False,
93,9.790601145307662,4,3.0,129325.38701547791,optimal,0.07151259999955073,False,
94,9.790601145307662,4,3.0,129212.87167613284,optimal,0.07359540001198184,False,
95,9.790601145307662,4,3.0,130669.06818790644,optimal,0.07617209998716135,False,
96,9.790601145307662,4,3.0,131674.54802056728,optimal,0.0648596999963047,False,
97,10.717558493809612,5,3.0,141040.04672175052,optimal,0.07981490000383928,False,
98,9.941670300602553,4,3.0,132668.15412489703,optimal,0.06930810000631027,False,
99,9.941670300602553,4,3.0,130953.73674043166,optimal,0.06793800000741612,False,
100,8.120116238511521,3,3.0,112875.93492995165,optimal,0.07756779999181163,False,
101,8.120116238511521,3,3.0,115347.74531846779,optimal,0.0863353000022471,False,
102,8.120116238511521,3,3.0,118359.42466935358,optimal,0.0704999999870779,False,
103,8.120116238511521,3,3.0,121592.71511977217,optimal,0.16818809999676887,False,
104,8.120116238511521,3,3.0,125625.75702801652,optimal,0.07074290000309702,False,
105,8.120116238511521,3,3.0,132076.68370258826,optimal,0.0685514999931911,False,
106,8.120116238511521,3,3.0,139709.70776998086,optimal,0.07772479999403004,False,
107,8.120116238511521,3,3.0,142578.72940586088,optimal,0.0785020000039367,False,
108,5.475192238511525,2,3.0,115037.17287642062,optimal,0.07226970000192523,False,
109,2.764084238511515,1,2.764084238511515,86705.34954129579,optimal,0.07594890000473242,False,
110,0.052976238511519114,1,0.052976238511519114,57665.198684892704,optimal,0.07725360000040382,False,
111,0.0,0,0.0,54256.764726403475,optimal,0.07872040000802372,False,
112,0.0,0,0.0,54811.959490643916,optimal,0.06981529999757186,False,
113,0.0,0,0.0,57937.91477843988,optimal,0.06923920000554062,False,
114,0.0,0,0.0,61611.76013569292,optimal,0.06868850000319071,False,
115,0.0,0,0.0,67004.20222893072,optimal,0.08038130000932142,False,
116,0.0,0,0.0,73208.60156039326,optimal,0.07317640000837855,False,
117,2.156260752970965,1,2.156260752970965,101290.95900788458,optimal,0.06482059998961631,False,
118,2.7225750804606434,1,2.7225750804606434,110308.73293768495,optimal,0.07454440000583418,False,
119,6.063766488306924,5,3.1365,145783.8315385507,optimal,0.07412900000053924,False,
120,9.580897341891792,4,3.0,180955.1400743994,optimal,0.08307219999551307,False,
121,12.89190210395662,6,3.22792,214065.18769504767,optimal,0.08356099999218713,False,
122,16.410709125220862,6,3.0,249253.2579076901,optimal,0.07554480001272168,False,
123,17.52699343941549,6,3.0,260416.1010496364,optimal,0.0735963999904925,False,
124,17.09110444194201,7,3.22792,256057.2110749016,optimal,0.08143279999785591,False,
125,17.06807191687048,6,3.0,255826.88582418626,optimal,0.08552530000451952,False,
126,15.107308680422607,8,3.1365,236219.25345970754,optimal,0.09306449998985045,False,
127,12.514516703339336,6,3.0,210069.6112474116,optimal,0.08789049999904819,False,
128,8.261479110708446,4,3.0,167199.8079734028,optimal,0.07677520001016092,False,
129,3.5405781059146895,4,3.0,119246.25739186034,optimal,0.07334899999841582,False,
130,1.6158557764814758,3,1.224693101862087,100191.50767805589,optimal,0.0894484000018565,False,
131,0.0,0,0.0,81629.29265146848,optimal,0.08789350000733975,False,
132,0.0,0,0.0,78243.97364010726,optimal,0.07301960000768304,False,
133,0.0,0,0.0,75380.1288452597,optimal,0.07645639999827836,False,
134,0.0,0,0.0,70966.4615456261,optimal,0.06921660000807606,False,
135,0.0,0,0.0,70902.63784973754,optimal,0.17702630000712816,False,
136,0.0,0,0.0,73281.42237398242,optimal,0.07136860000900924,False,
137,0.0,0,0.0,68891.01215454687,optimal,0.07579360000090674,False,
138,0.0,0,0.0,59406.660194959186,optimal,0.21593579999171197,False,
139,0.0,0,0.0,48913.75944820738,optimal,0.08389449999958742,False,
140,0.0,0,0.0,37075.46077843964,optimal,0.22113700000045355,False,
141,0.0,0,0.0,26617.321355628144,optimal,0.2288943999883486,False,
142,0.0,0,0.0,16314.604311998637,optimal,0.23996959999203682,False,
143,0.0,0,0.0,8909.463524058368,optimal,0.1051065999927232,False,
144,0.0,0,0.0,5456.769112304657,optimal,0.0961776999902213,False,
145,0.0,0,0.0,5456.769112304657,optimal,0.07965659999172203,False,
146,0.0,0,0.0,5456.769112304657,optimal,0.07655779999913648,False,
147,0.0,0,0.0,5456.769112304657,optimal,0.07848599999852013,False,
148,0.0,0,0.0,5456.769112304657,optimal,0.08115139999426901,False,
149,0.0,0,0.0,5456.769112304657,optimal,0.09566340000310447,False,
150,0.0,0,0.0,5456.769112304657,optimal,0.23204149999946821,False,
151,0.0,0,0.0,5456.769112304657,optimal,0.08446749999711756,False,
152,0.0,0,0.0,5456.769112304657,optimal,0.10536640000646003,False,
153,0.0,0,0.0,5456.769112304657,optimal,0.10287970000354107,False,
