hour,EUE,USE_hours,max_unserved_MW,objective_value,solver_status,solve_time_s,truncated,error_message
1,0.0,0,0.0,971351.4034795694,optimal,1.046949700001278,False,
2,0.0,0,0.0,918842.6105125606,optimal,1.1554138000064995,False,
3,0.0,0,0.0,887457.0534096204,optimal,1.1115506000060122,False,
4,0.0,0,0.0,893462.839314677,optimal,1.0416908000042895,False,
5,0.0,0,0.0,912551.7024868975,optimal,1.0136926999985008,False,
6,0.0,0,0.0,946872.5499622044,optimal,1.0963271000073291,False,
7,0.0,0,0.0,939524.6552365967,optimal,1.1667421000020113,False,
8,0.0,0,0.0,971523.8833188433,optimal,1.0525408999965293,False,
9,0.0,0,0.0,991593.3643970453,optimal,1.0449797999899602,False,
10,0.0,0,0.0,1020878.5456911221,optimal,1.0269155000132741,False,
11,0.0,0,0.0,1070896.8505726107,optimal,0.9886172999977134,False,
12,0.0,0,0.0,1084595.180842516,optimal,0.8889731000090251,False,
13,0.0,0,0.0,1106741.1028301748,optimal,0.8492698000045493,False,
14,0.0,0,0.0,1114145.6682726038,optimal,0.8491932000033557,False,
15,0.0,0,0.0,1123766.1426621324,optimal,0.7456268000096316,False,
16,0.0,0,0.0,1155875.6946600361,optimal,0.7123196000029566,False,
17,0.0,0,0.0,1225952.596363789,optimal,0.12523859999782871,False,
18,0.0,0,0.0,1272202.404668734,optimal,0.5866229000093881,False,
19,0.0,0,0.0,1343295.94767276,optimal,0.1254219000111334,False,
20,0.0,0,0.0,1382512.262725563,optimal,0.11257470000418834,False,
21,0.0,0,0.0,1417166.639583161,optimal,0.1072066999913659,False,
22,0.0,0,0.0,1442828.6970898192,optimal,0.10331140000198502,False,
23,0.0,0,0.0,1484106.1405980887,optimal,0.0957741000020178,False,
24,0.0,0,0.0,1524210.2562431905,optimal,0.5484264000115218,False,
25,0.0,0,0.0,1563225.434265874,optimal,0.07733620000362862,False,
26,0.0,0,0.0,1588563.179897092,optimal,0.09761169999546837,False,
27,0.0,0,0.0,1612858.6642330287,optimal,0.08815540000796318,False,
28,0.0,0,0.0,1630718.3919625664,optimal,0.08669920000829734,False,
29,0.0,0,0.0,1639610.3400573754,optimal,0.08997090000775643,False,
30,0.0,0,0.0,1642382.4561007405,optimal,0.0902061000087997,False,
31,0.0,0,0.0,1638111.9145295594,optimal,0.08150420000310987,False,
32,0.0,0,0.0,1645285.1011246936,optimal,0.07412430000840686,False,
33,0.0,0,0.0,1672777.7020192714,optimal,0.06975989999773446,False,
34,0.0,0,0.0,1701296.0802075875,optimal,0.07127519999630749,False,
35,0.0,0,0.0,1720444.817496033,optimal,0.0793268999987049,False,
36,0.0,0,0.0,1758597.5959548561,optimal,0.5711700999963796,False,
37,0.0,0,0.0,1773927.5280613995,optimal,0.0811146999913035,False,
38,0.0,0,0.0,1774514.5053334483,optimal,0.5470389999973122,False,
39,0.0,0,0.0,1781662.3212067182,optimal,0.09113600000273436,False,
40,0.0,0,0.0,1778326.1317312934,optimal,0.07815079999272712,False,
41,0.0,0,0.0,1791514.3761304184,optimal,0.07322839999687858,False,
42,0.0,0,0.0,1799120.1373206514,optimal,0.07166079999296926,False,
43,0.0,0,0.0,1801024.0756683357,optimal,0.08090390000143088,False,
44,0.0,0,0.0,1813763.175638479,optimal,0.594551499991212,False,
45,0.0,0,0.0,1829116.4020286882,optimal,0.07172920000448357,False,
46,0.0,0,0.0,1844514.0484845217,optimal,0.09869670000625774,False,
47,0.0,0,0.0,1863550.3190477004,optimal,0.07948050000413787,False,
48,0.0,0,0.0,1882793.5987235429,optimal,0.0851020999980392,False,
49,0.0,0,0.0,1902095.1663389679,optimal,0.08735950000118464,False,
50,0.0,0,0.0,1918124.4513463126,optimal,0.06340319999435451,False,
51,0.0,0,0.0,1931732.5854106804,optimal,0.059305599992512725,False,
52,0.0,0,0.0,1937608.2473691734,optimal,0.0846735999948578,False,
53,0.0,0,0.0,1937415.0876465675,optimal,0.09489620001113508,False,
54,0.0,0,0.0,1960526.2958393868,optimal,0.11007959999551531,False,
55,0.0,0,0.0,1975772.0104953286,optimal,0.1079438000015216,False,
56,0.0,0,0.0,1988268.2826248086,optimal,0.09760129998903722,False,
57,0.0,0,0.0,1992893.5350825838,optimal,0.07051099999807775,False,
58,0.0,0,0.0,1994558.9045676289,optimal,0.06929669999226462,False,
59,0.0,0,0.0,2000555.6491955793,optimal,0.0730838000017684,False,
