hour,Load,Nuclear,Hydro,OtherRenewables,Psolar_av_3621133,Pwind_av_994997,Pthermal_83,Pthermal_98,Pthermal_106,Pthermal_147,Pthermal_162,Pthermal_163,Pthermal_167,Pthermal_170,Pthermal_221,Pthermal_223,Pthermal_224,Pthermal_235,Pthermal_241,Pcha_Li-Ion,Pcha_Vanadium,Pcha_PHS,Pcha_H2,Pdis_Li-Ion,Pdis_Vanadium,Pdis_PHS,Pdis_H2,SOC_Li-Ion,SOC_Vanadium,SOC_PHS,SOC_H2,Pimp,Pexp,Curtailment_solar,Curtailment_wind,Curtailment_total
11,3.78427,0.0,0.0,0.0,3.41984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644299999999996,0.0,0.0,0.0,6.079033919580146,0.0,0.0,243.8824269107584,0.0,0.0,0.0,0.0,0.0
12,3.59393,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81148,0.0,0.0,6.594589999999999,0.0,0.0,0.0,0.0,11.436953741846994,0.0,0.0,248.05321183775234,0.0,0.0,0.0,0.0,0.0
13,3.35793,0.0,0.0,0.0,12.56496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81148,0.0,0.0,3.395549999999999,0.0,0.0,0.0,0.0,16.794873564113843,0.0,0.0,250.2007462195493,0.0,0.0,0.0,0.0,0.0
14,3.1429,0.0,0.0,0.0,8.8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.037751910642587,0.0,0.0,250.2007462195493,0.0,0.0,0.0,0.0,0.0
15,3.07584,0.0,0.0,0.0,9.36432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848049612731664,0.0,0.0,5.803675038726833,0.0,0.0,0.0,0.0,22.48472,0.0,0.0,253.87131260391786,0.0,0.0,0.0,0.0,0.0
16,3.14497,0.0,0.0,0.0,1.1670400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9779299999999995,22.48472,0.0,0.0,250.74393067772942,0.0,0.0,0.0,0.0,0.0
17,3.2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502,0.0,0.0,3.0,22.21333999726886,0.0,0.0,246.00051418747685,0.0,0.0,0.0,0.0,0.0
18,3.57899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57899,0.0,0.0,0.0,18.3313803011269,0.0,0.0,246.00051418747685,0.0,0.0,0.0,0.0,0.0
19,3.9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056000000000002,0.0,0.0,3.0,17.349119188124025,0.0,0.0,241.25709769722428,0.0,0.0,0.0,0.0,0.0
20,3.98838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883799999999998,0.0,0.0,3.0,16.27707055863,0.0,0.0,236.5136812069717,0.0,0.0,0.0,0.0,0.0
21,3.96726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96726,0.0,0.0,3.0,15.227929785481635,0.0,0.0,231.77026471671914,0.0,0.0,0.0,0.0,0.0
22,4.00083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008299999999997,0.0,0.0,3.0,14.142377234988407,0.0,0.0,227.02684822646657,0.0,0.0,0.0,0.0,0.0
23,3.82978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82978,0.0,0.0,3.0,13.242354458544584,0.0,0.0,222.283431736214,0.0,0.0,0.0,0.0,0.0
24,3.5265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5265,0.0,0.0,3.0,12.671285028336971,0.0,0.0,217.54001524596143,0.0,0.0,0.0,0.0,0.0
25,3.02055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020550000000000068,0.0,0.0,3.0,12.648995423796103,0.0,0.0,212.79659875570886,0.0,0.0,0.0,0.0,0.0
26,3.02692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02692,0.0,0.0,0.0,9.36583971689387,0.0,0.0,212.79659875570886,0.0,0.0,0.0,0.0,0.0
27,2.97378,0.0,0.0,0.0,0.0,0.32419901818944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544327118825823,0.0,0.0,1.795148269927978,8.439077320074247,0.0,0.0,209.9582201203673,0.0,0.0,0.0,1.6653345369377348e-16,1.6653345369377348e-16
28,2.93235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93235,8.439077320074247,0.0,0.0,205.32176767196992,0.0,0.0,0.0,0.0,0.0
29,2.93612,0.0,0.0,0.0,0.0,0.13529565326016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80082434673984,8.439077320074247,0.0,0.0,200.89327554109437,0.0,0.0,0.0,8.326672684688674e-17,8.326672684688674e-17
30,2.99651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99651,8.439077320074247,0.0,0.0,196.1553772253588,0.0,0.0,0.0,0.0,0.0
31,3.11039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11039000000000021,0.0,0.0,3.0,8.31934255388124,0.0,0.0,191.41196073510622,0.0,0.0,0.0,0.0,0.0
32,3.34304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430399999999998,0.0,0.0,3.0,7.947263432630681,0.0,0.0,186.66854424485365,0.0,0.0,0.0,0.0,0.0
33,3.71026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102599999999999,0.0,0.0,3.0,7.176878297779288,0.0,0.0,181.92512775460108,0.0,0.0,0.0,0.0,0.0
34,3.95702,0.0,0.0,0.0,0.0,0.38785817579652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691618242034799,0.0,0.0,3.0,6.5595356222924766,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
35,3.99426,0.0,0.0,0.0,3.93856,0.09381349542096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038113495420959695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594674528838113,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
36,3.74481,0.0,0.0,0.0,5.5209600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23220391762019,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
37,3.44371,0.0,0.0,0.0,8.8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22798925314903,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
38,3.20592,0.0,0.0,0.0,8.82336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.407013034766564,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
39,3.16034,0.0,0.0,0.0,5.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.423198333954115,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
40,3.32017,0.0,0.0,0.0,3.63216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31198999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.710838901477196,0.0,0.0,177.1817112643485,0.0,0.0,0.0,0.0,0.0
41,3.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444000000000017,0.0,0.0,3.0,20.228776038112578,0.0,0.0,172.43829477409594,0.0,0.0,0.0,0.0,0.0
42,3.69442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69442,0.0,0.0,0.0,16.22161492824058,0.0,0.0,172.43829477409594,0.0,0.0,0.0,0.0,0.0
43,3.92858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285800000000002,0.0,0.0,3.0,15.214428505634341,0.0,0.0,167.69487828384337,0.0,0.0,0.0,0.0,0.0
44,3.95619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561899999999999,0.0,0.0,3.0,14.177294833326235,0.0,0.0,162.9514617935908,0.0,0.0,0.0,0.0,0.0
45,3.81821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81821,0.0,0.0,0.0,10.035864616587379,0.0,0.0,162.9514617935908,0.0,0.0,0.0,0.0,0.0
46,3.70694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069399999999999,0.0,0.0,3.0,9.269080527335776,0.0,0.0,158.20804530333822,0.0,0.0,0.0,0.0,0.0
47,3.42003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4200300000000001,0.0,0.0,3.0,8.813494026347925,0.0,0.0,153.46462881308565,0.0,0.0,0.0,0.0,0.0
48,3.04149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04149000000000003,0.0,0.0,3.0,8.768491802873445,0.0,0.0,148.72121232283308,0.0,0.0,0.0,0.0,0.0
49,2.64172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64172,8.768491802873445,0.0,0.0,144.54428625262307,0.0,0.0,0.0,0.0,0.0
50,2.59436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59436,8.768491802873445,0.0,0.0,140.44224291740585,0.0,0.0,0.0,0.0,0.0
51,2.48432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48432,0.0,0.0,0.0,6.073868428033227,0.0,0.0,140.44224291740585,0.0,0.0,0.0,0.0,0.0
52,2.42095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42095,6.073868428033227,0.0,0.0,136.61438486671352,0.0,0.0,0.0,0.0,0.0
53,2.38745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38745,6.073868428033227,0.0,0.0,132.83949496682902,0.0,0.0,0.0,0.0,0.0
54,2.45043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45043,0.0,0.0,0.0,3.416003919270379,0.0,0.0,132.83949496682902,0.0,0.0,0.0,0.0,0.0
55,2.58351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58351,3.416003919270379,0.0,0.0,128.7546069879182,0.0,0.0,0.0,0.0,0.0
56,2.80541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80541,0.0,0.0,0.0,0.3731095409251979,0.0,0.0,128.7546069879182,0.0,0.0,0.0,0.0,0.0
57,3.02226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022260000000000113,0.0,0.0,3.0,0.3489651809699813,0.0,0.0,124.01119049766564,0.0,0.0,0.0,0.0,0.0
58,3.32173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32173000000000007,0.0,0.0,3.0,0.0,0.0,0.0,119.26777400741307,0.0,0.0,0.0,0.0,0.0
59,3.47583,0.0,0.0,0.0,2.48112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99471,0.0,0.0,0.0,117.69499940174002,0.0,0.0,0.0,0.0,0.0
60,3.59755,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81148,0.0,0.0,6.5909699999999996,0.0,0.0,0.0,0.0,5.357919822266847,0.0,0.0,121.86349483970801,0.0,0.0,0.0,0.0,0.0
61,3.64276,0.0,0.0,0.0,11.8704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81148,0.0,0.0,2.4161600000000005,0.0,0.0,0.0,0.0,10.715839644533695,0.0,0.0,123.3916085979865,0.0,0.0,0.0,0.0,0.0
62,3.67315,0.0,0.0,0.0,8.50944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.174678710869797,0.0,0.0,123.3916085979865,0.0,0.0,0.0,0.0,0.0
63,3.59543,0.0,0.0,0.0,5.20976,5.635989329499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81148,0.0,0.0,1.4388393294989994,0.0,0.0,0.0,0.0,20.532598533136643,0.0,0.0,124.30161049163577,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16
64,3.60236,0.0,0.0,0.0,3.5284800000000005,0.5384703181050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645903181050006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.960929642356334,0.0,0.0,124.30161049163577,0.0,0.0,0.0,0.0,0.0
65,3.64528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6452799999999996,0.0,0.0,0.0,17.007068345970378,0.0,0.0,124.30161049163577,0.0,0.0,0.0,0.0,0.0
66,3.79947,0.0,0.0,0.0,0.0,0.17566098377292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6238090162270797,0.0,0.0,0.0,13.076495601282808,0.0,0.0,124.30161049163577,0.0,0.0,0.0,0.0,0.0
67,3.94358,0.0,0.0,0.0,0.0,0.06716918634732001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87641081365268,0.0,0.0,0.0,8.87193773878848,0.0,0.0,124.30161049163577,0.0,0.0,0.0,0.0,0.0
68,3.72553,0.0,0.0,0.0,0.0,2.53009253466936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31587210914880437,0.0,0.0,0.8795653561818355,8.529326332539506,0.0,0.0,122.91089555337985,0.0,0.0,0.0,0.0,0.0
69,3.54863,0.0,0.0,0.0,0.0,1.53707349470328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01155650529672,0.0,0.0,0.0,6.3474869644289384,0.0,0.0,122.91089555337985,0.0,0.0,0.0,0.0,0.0
70,3.4493,0.0,0.0,0.0,0.0,3.4358394964122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013460503587800154,6.3474869644289384,0.0,0.0,122.88961262848468,0.0,0.0,0.0,0.0,0.0
71,3.10246,0.0,0.0,0.0,0.0,2.12500330869348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774566913065201,0.0,0.0,0.0,5.287286326713777,0.0,0.0,122.88961262848468,0.0,0.0,0.0,0.0,0.0
72,2.76236,0.0,0.0,0.0,0.0,0.6372297631144801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12513023688552,0.0,0.0,0.0,2.9822589506545514,0.0,0.0,122.88961262848468,0.0,0.0,0.0,0.0,0.0
73,2.53868,0.0,0.0,0.0,0.0,0.4642810742772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0743989257227997,0.0,0.0,0.0,0.7322574073766741,0.0,0.0,122.88961262848468,0.0,0.0,0.0,0.0,0.0
74,2.32759,0.0,0.0,0.0,0.0,1.5131414805652799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81444851943472,0.7322574073766741,0.0,0.0,121.60185644930188,0.0,0.0,0.0,0.0,0.0
75,2.28602,0.0,0.0,0.0,0.0,2.28806009835372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002040098353719877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341382851236111,0.0,0.0,121.60185644930188,0.0,0.0,0.0,0.0,0.0
76,2.2208,0.0,0.0,0.0,0.0,5.13070473766536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9099047376653595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416937894662909,0.0,0.0,121.60185644930188,0.0,0.0,0.0,0.0,0.0
77,2.21823,0.0,0.0,0.0,0.0,5.8789790463801594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6607490463801593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.791981752672351,0.0,0.0,121.60185644930188,0.0,0.0,0.0,0.0,0.0
78,2.27343,0.0,0.0,0.0,0.0,0.82342083310812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45000916689188,6.791981752672351,0.0,0.0,119.3091906515511,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
79,2.40474,0.0,0.0,0.0,0.0,0.33600547849752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06873452150248,0.0,0.0,0.0,4.548124118398393,0.0,0.0,119.3091906515511,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
80,2.59128,0.0,0.0,0.0,0.0,0.5793142889005201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0119657110994797,0.0,0.0,0.0,2.3658409042771513,0.0,0.0,119.3091906515511,0.0,0.0,0.0,0.0,0.0
81,2.87028,0.0,0.0,0.0,0.0,0.68908246041348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1811975395865204,0.0,0.0,0.0,0.0,0.0,0.0,119.3091906515511,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
82,3.06288,0.0,0.0,0.0,0.0,0.6793501079973601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38352989200264,0.0,0.0,0.0,115.54049898663936,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
