start_hour,tech,recovery_end_hour,recovery_target_MWh,soc_at_recovery_end_MWh,recovery_soc_slack_MWh,soc_slack_cost_USD
1,Li-Ion,48,0.0,0.0,0.0,0.0
1,H2,48,91.07359719220206,53.42317433795817,37.650422854243885,37650.42285424389
2,Li-Ion,49,0.0,0.0,0.0,0.0
2,H2,49,91.07359719220206,56.18148774105475,34.892109451147306,34892.109451147306
3,Li-Ion,50,0.0,0.0,0.0,0.0
3,H2,50,91.07359719220206,58.809398375922726,32.26419881627928,32264.198816279284
4,Li-Ion,51,0.0,0.0,0.0,0.0
4,H2,51,91.07359719220206,60.569159999828216,30.504437192373764,30504.437192373764
5,Li-Ion,52,0.0,0.0,0.0,0.0
5,H2,52,91.07359719220206,65.0383124615262,26.035284730675794,26035.284730675794
6,Li-Ion,53,0.0,0.0,0.0,0.0
6,H2,53,91.07359719220206,66.74804537496102,24.325551817240967,24325.55181724097
7,Li-Ion,54,0.0,0.0,0.0,0.0
7,H2,54,91.07359719220206,67.10254890572907,23.971048286472918,23971.048286472917
8,Li-Ion,55,0.0,0.0,0.0,0.0
8,H2,55,91.07359719220206,66.0210923410908,25.052504851111177,25052.504851111178
9,Li-Ion,56,0.0,0.0,0.0,0.0
9,H2,56,91.07359719220206,62.84260761558187,28.230989576620136,28230.989576620137
10,Li-Ion,57,0.0,0.0,0.0,0.0
10,H2,57,91.07359719220206,58.2438526874123,32.8297445047897,32829.7445047897
11,Li-Ion,58,0.0,0.0,0.0,0.0
11,H2,58,91.07359719220206,58.0587452773828,33.014851914819204,33014.851914819206
12,Li-Ion,59,0.0,0.0,0.0,0.0
12,H2,59,91.07359719220206,65.70284584056921,25.370751351632787,25370.751351632785
13,Li-Ion,60,0.0,0.0,0.0,0.0
13,H2,60,91.07359719220206,74.68921833718512,16.384378855016884,16384.378855016883
14,Li-Ion,61,0.0,0.0,0.0,0.0
14,H2,61,91.07359719220206,79.1453395948136,11.928257597388388,11928.257597388389
15,Li-Ion,62,0.0,0.0,0.0,0.0
15,H2,62,91.07359719220206,83.85633339894618,7.217263793255865,7217.2637932558655
16,Li-Ion,63,0.0,0.0,0.0,0.0
16,H2,63,91.07359719220206,83.63249362898671,7.441103563215334,7441.103563215334
17,Li-Ion,64,0.0,0.0,0.0,0.0
17,H2,64,91.07359719220206,81.41935048002692,9.65424671217512,9654.24671217512
18,Li-Ion,65,0.0,0.0,0.0,0.0
18,H2,65,91.07359719220206,78.90113074862737,12.172466443574665,12172.466443574665
19,Li-Ion,66,0.0,0.0,0.0,0.0
19,H2,66,91.07359719220206,76.18006203078512,14.893535161416935,14893.535161416934
20,Li-Ion,67,0.0,0.0,0.0,0.0
20,H2,67,91.07359719220206,73.20119049372506,17.872406698476993,17872.406698476992
21,Li-Ion,68,0.0,0.0,0.0,0.0
21,H2,68,91.07359719220206,72.29426056434146,18.7793366278606,18779.3366278606
22,Li-Ion,69,0.0,0.0,0.0,0.0
22,H2,69,91.07359719220206,70.5088147898239,20.564782402378157,20564.782402378158
23,Li-Ion,70,0.0,0.0,0.0,0.0
23,H2,70,91.07359719220206,70.30458414441732,20.76901304778474,20769.013047784738
24,Li-Ion,71,0.0,0.0,0.0,0.0
24,H2,71,91.07359719220206,69.40899834918815,21.664598843013906,21664.598843013904
25,Li-Ion,72,0.0,0.0,0.0,0.0
25,H2,72,91.07359719220206,67.86081452478476,23.2127826674173,23212.7826674173
26,Li-Ion,73,0.0,0.0,0.0,0.0
26,H2,73,91.07359719220206,65.52604713330875,25.547550058893307,25547.550058893306
27,Li-Ion,74,0.0,0.0,0.0,0.0
27,H2,74,91.07359719220206,64.1509131246869,26.922684067515164,26922.684067515165
28,Li-Ion,75,0.0,0.0,0.0,0.0
28,H2,75,91.07359719220206,63.44375585791186,27.629841334290198,27629.8413342902
29,Li-Ion,76,0.0,0.0,0.0,0.0
29,H2,76,91.07359719220206,64.68346369671403,26.39013349548803,26390.13349548803
30,Li-Ion,77,0.0,0.0,0.0,0.0
30,H2,77,91.07359719220206,66.03567171653184,25.03792547567022,25037.92547567022
31,Li-Ion,78,0.0,0.0,0.0,0.0
